,aw3d30_wgs84_Araca,aw3d30_slope_Araca
3569,53.59150985,2.001502
3570,39.05265747,2.955916
3571,56.77536091,1.388157
3572,62.36571938,2.330759
3573,61.77944883,3.476962
3574,NaN,NaN
3575,NaN,NaN
3576,NaN,NaN
3577,44.50387401,2.081003
3578,44.45426706,0.7341412
3579,74.09289247,3.106329
3580,NaN,NaN
3581,NaN,NaN
3582,NaN,NaN
3583,34.7678824,2.650515
3584,NaN,NaN
3585,53.10020459,0.7369241
3586,NaN,NaN
3587,55.46074219,2.081015
3588,NaN,NaN
3589,43.92171259,2.001343
3590,63.83140942,0.9329506
3591,67.56442306,3.369376
3592,37.05625405,5.610319
3593,NaN,NaN
3594,60.41218915,2.650565
3595,54.67690143,0.98481
3596,52.61411573,1.179859
3597,54.85813874,1.353959
3598,49.68472488,1.390692
3599,NaN,NaN
3600,NaN,NaN
3601,55.68911153,4.319461
3602,52.61122607,0.656674
3603,53.13952559,3.479061
3604,56.7941375,1.676569
3605,62.75839443,0.9323501
3606,49.29241015,1.473491
3607,87.74562453,1.31358
3608,NaN,NaN
3609,53.40594562,2.110781
3610,70.23464011,4.642711
3611,NaN,NaN
3612,55.14742981,2.198915
3613,49.44587593,2.000087
3614,71.43030219,1.180159
3615,NaN,NaN
3616,NaN,NaN
3617,NaN,NaN
3618,72.14602393,0.7362047
3619,48.68823385,3.525786
3620,53.95469208,2.395221
3621,50.27804906,3.701772
3622,89.25689514,1.85367
3623,38.99609531,1.036289
3624,NaN,NaN
3625,39.98821907,2.082127
3626,NaN,NaN
3627,38.98047026,1.18236
3628,NaN,NaN
3629,79.04524686,0.3296636
3630,55.56139745,2.298343
3631,50.44923995,5.288288
3632,48.65435051,2.37585
3633,56.17676099,2.36019
3634,76.63391092,1.766277
3635,56.60645535,3.29299
3636,NaN,NaN
3637,NaN,NaN
3638,NaN,NaN
3639,NaN,NaN
3640,31.42268554,NaN
3641,NaN,NaN
3642,NaN,NaN
3643,55.525187,1.772651
3644,32.10836308,2.299907
3645,59.8877748,1.188388
3646,NaN,NaN
3647,59.96890353,0.9322319
3648,NaN,NaN
3649,37.29368937,3.106776
3650,NaN,NaN
3651,27.27715104,1.772638
3652,178.86029068,5.896073
3653,NaN,NaN
3654,72.28267397,1.647993
3655,41.04587012,0.3277382
3656,57.24726893,1.464305
3657,32.28695926,1.042019
3658,43.95284594,1.865025
3659,53.7682867,3.344452
3660,36.41259021,1.647955
3661,65.36439149,5.609787
3662,36.08871596,4.157554
3663,NaN,NaN
3664,51.55816513,1.357329
3665,47.97465244,1.643874
3666,52.16083109,1.182257
3667,61.5780316,1.357782
3668,44.09953278,2.209609
3669,NaN,NaN
3670,64.39223055,3.664528
3671,67.33403798,1.674094
3672,54.60190715,2.834419
3673,NaN,NaN
3674,NaN,NaN
3675,NaN,NaN
3676,NaN,NaN
3677,NaN,NaN
3678,55.59642269,2.655499
3679,45.47982145,1.764315
3680,80.16887217,4.90108
3681,54.12247331,1.921885
3682,349.39455596,13.56656
3683,60.03194913,0.6561099
3684,NaN,NaN
3685,55.47446467,0.3297614
3686,NaN,NaN
3687,49.22983948,0.731675
3688,NaN,NaN
3689,51.90654511,5.776662
3690,NaN,NaN
3691,NaN,NaN
3692,NaN,NaN
3693,33.9414296,0.9329118
3694,68.20344113,2.001455
3695,67.29360204,0.7341357
3696,32.05349639,0.4643875
3697,63.01964588,3.107667
3698,49.72804027,1.351617
3699,NaN,NaN
3700,43.628522,3.031918
3701,NaN,NaN
3702,61.18661456,1.636523
3703,NaN,NaN
3704,31.08083277,3.273504
3705,NaN,NaN
3706,58.63921168,6.827442
3707,52.0164563,3.120311
3708,NaN,NaN
3709,41.46037938,0.7316612
3710,70.26291226,2.095556
3711,NaN,NaN
3712,61.45101045,2.074732
3713,NaN,NaN
3714,60.8185266,0.6563418
3715,49.73788933,6.755243
3716,83.63161864,5.887532
3717,NaN,NaN
3718,49.42698463,0.7374822
3719,45.82035657,7.747449
3720,NaN,NaN
3721,56.85551916,1.677118
3722,36.12558388,2.321564
3723,59.54556954,2.970609
3724,49.74848322,2.646416
3725,58.56302268,1.390637
3726,NaN,NaN
3727,NaN,NaN
3728,211.41809028,9.774043
3729,57.07930438,3.241595
3730,51.95880396,4.399443
3731,44.92386381,1.351711
3732,NaN,NaN
3733,48.60758237,0.7361487
3734,56.86603214,3.224437
3735,NaN,NaN
3736,62.52244699,0.4620383
3737,81.64641561,2.976634
3738,61.86806073,0.9253358
3739,33.62408158,1.042028
3740,63.51610182,0.9329254
3741,1258.21861927,2.711774
3742,38.79172122,0.4642741
3743,49.88022866,0.7319126
3744,48.58567699,3.936598
3745,NaN,NaN
3746,41.8231427,2.800905
3747,42.96998136,0.7317047
3748,77.37937983,2.496504
3749,52.42465288,2.388297
3750,NaN,NaN
3751,NaN,NaN
3752,NaN,NaN
3753,33.32830204,1.041051
3754,NaN,NaN
3755,47.67905829,1.766494
3756,90.56818784,2.097921
3757,61.77502226,0.7374402
3758,NaN,NaN
3759,NaN,NaN
3760,29.98518691,2.330142
3761,74.14182492,0.7367435
3762,48.65518923,1.036157
3763,93.58672829,3.432745
3764,NaN,NaN
3765,NaN,NaN
3766,31.15181696,1.314958
3767,60.96180115,1.464456
3768,31.04263675,2.796188
3769,NaN,NaN
3770,NaN,NaN
3771,NaN,NaN
3772,NaN,NaN
3773,35.9434345,1.356682
3774,NaN,NaN
3775,NaN,NaN
3776,35.92475988,1.638543
3777,NaN,NaN
3778,NaN,NaN
3779,35.29849312,2.494183
3780,33.94969462,2.081129
3781,33.88649541,1.041044
3782,64.42586944,2.798814
3783,38.788086,1.677138
3784,983.36578819,18.03812
3785,37.87572273,0.985323
3786,38.88980009,2.573771
3787,NaN,NaN
3788,50.03695494,4.676267
3789,167.40480695,2.945022
3790,46.62951588,3.850149
3791,NaN,NaN
3792,47.99390978,1.677156
3793,38.27583846,3.975479
3794,NaN,NaN
3795,60.45136574,3.728704
3796,62.16044707,1.188999
3797,NaN,NaN
3798,48.05780229,0.00119576
3799,50.59346027,0.4660098
3800,NaN,NaN
3801,NaN,NaN
3802,53.24037147,0.736783
3803,NaN,NaN
3804,39.70893142,1.642263
3805,34.27174682,4.889935
3806,53.69058697,0.4619745
3807,43.02599969,1.315002
3808,NaN,NaN
3809,NaN,NaN
3810,34.81144219,0.9864228
3811,75.4903087,9.306482
3812,NaN,NaN
3813,NaN,NaN
3814,49.38163792,1.187926
3815,36.11554328,3.476595
3816,42.34819234,3.833754
3817,NaN,NaN
3818,52.91019835,0.9322661
3819,70.31776409,1.041555
3820,58.06205709,1.865113
3821,57.85383123,0.7369304
3822,52.90247523,0.9849068
3823,NaN,NaN
3824,51.61949867,4.279983
3825,69.00699761,1.76445
3826,51.96897717,0.00118136
3827,45.4767977,3.238254
3828,NaN,NaN
3829,42.47587156,3.993871
3830,NaN,NaN
3831,NaN,NaN
3832,39.75146792,0.3277585
3833,61.6524032,2.360372
3834,1187.39224213,3.658979
3835,47.67126874,1.036255
3836,35.25744059,1.773575
3837,NaN,NaN
3838,46.05266459,0.9323232
3839,82.35732719,1.76634
3840,45.03766668,2.64953
3841,53.00732133,0.00121054
3842,69.10666894,4.446169
3843,36.09218919,1.03819
3844,74.09222758,1.390703
3845,64.47318571,0.3277265
3846,NaN,NaN
3847,73.45959577,1.464708
3848,34.11443944,3.538341
3849,52.77387236,4.050818
3850,48.13065551,1.677151
3851,NaN,NaN
3852,48.1388953,0.9847937
3853,NaN,NaN
3854,1120.23212147,13.25361
3855,65.68376733,3.501145
3856,67.15404081,1.865015
3857,59.91087248,6.033361
3858,49.18132629,1.037995
3859,106.51977733,4.98862
3860,69.87615129,1.766282
3861,35.89999248,3.021971
3862,82.7134093,0.4643738
3863,27.03307217,0.3292493
3864,53.05461395,4.451921
3865,NaN,NaN
3866,67.11513097,2.507324
3867,112.80269667,5.578262
3868,79.30996673,6.109543
3869,52.29902767,0.4660432
3870,NaN,NaN
3871,50.14092244,2.776081
3872,NaN,NaN
3873,165.52683631,6.945004
3874,NaN,NaN
3875,NaN,NaN
3876,47.72435049,3.947899
3877,57.70975424,1.853512
3878,NaN,NaN
3879,46.67502439,5.814654
3880,NaN,NaN
3881,50.86944174,3.021951
3882,37.44145605,1.908936
3883,47.79879086,0.4619645
3884,NaN,NaN
3885,41.85315824,1.35396
3886,64.4640943,3.673481
3887,41.5600644,4.577524
3888,87.72505063,4.427795
3889,58.48318988,1.189041
3890,162.61224229,7.367585
3891,NaN,NaN
3892,69.29418474,1.357847
3893,45.16225927,3.837729
3894,NaN,NaN
3895,37.87365855,7.993325
3896,NaN,NaN
3897,45.91619992,5.242806
3898,73.81718676,1.357804
3899,51.76018706,1.31501
3900,67.31426586,0.329695
3901,35.07720581,2.644674
3902,55.3647711,2.375424
3903,52.47239563,1.356102
3904,NaN,NaN
3905,52.39136379,2.94551
3906,86.51849954,1.997438
3907,NaN,NaN
3908,50.06494834,0.328059
3909,NaN,NaN
3910,NaN,NaN
3911,81.57951417,5.199033
3912,52.661375,0.7361445
3913,68.62175361,0.9852822
3914,70.36715202,3.271449
3915,53.9226266,0.4642993
3916,66.06839424,6.234757
3917,NaN,NaN
3918,113.03317355,11.22749
3919,54.44249218,4.890425
3920,44.74063484,2.001404
3921,57.72840481,2.812798
3922,66.37339456,0.4666364
3923,51.63438815,2.209474
3924,NaN,NaN
3925,NaN,NaN
3926,77.50670045,1.038256
3927,80.0411835,0.7318124
3928,NaN,NaN
3929,90.53160571,2.362754
3930,1092.34801705,1.472865
3931,NaN,NaN
3932,46.33631659,4.163005
3933,54.91026215,1.472688
3934,42.77010785,1.472802
3935,34.90548905,0.00118724
3936,67.51586698,2.386358
3937,49.34509598,3.032484
3938,NaN,NaN
3939,52.93495374,0.3296653
3940,46.30499936,1.772627
3941,NaN,NaN
3942,48.02463589,2.097907
3943,65.96069063,0.7318137
3944,NaN,NaN
3945,NaN,NaN
3946,91.25071494,2.300532
3947,58.78936035,2.08216
3948,64.56085749,1.864481
3949,NaN,NaN
3950,37.09642273,1.041991
3951,NaN,NaN
3952,55.86925409,1.182374
3953,NaN,NaN
3954,NaN,NaN
3955,NaN,NaN
3956,50.85533055,3.293084
3957,45.49486767,6.716008
3958,791.91869309,21.99826
3959,NaN,NaN
3960,50.2942291,2.081652
3961,994.40552609,53.32136
3962,NaN,NaN
3963,NaN,NaN
3964,53.19796272,1.865052
3965,58.54291543,1.188561
3966,77.32808575,2.386358
3967,77.4411551,0.3280817
3968,NaN,NaN
3969,579.36585604,22.02731
3970,59.40557805,4.41193
3971,52.48960998,0.7367883
3972,NaN,NaN
3973,53.12675402,4.157528
3974,53.31898935,2.298304
3975,NaN,NaN
3976,30.0178674,1.648244
3977,64.45676987,2.626459
3978,40.58513445,4.767038
3979,46.29719622,1.46659
3980,38.06919335,1.357746
3981,66.24938105,1.040522
3982,88.09247438,1.357357
3983,NaN,NaN
3984,NaN,NaN
3985,54.60510544,2.072576
3986,NaN,NaN
3987,NaN,NaN
3988,613.88341499,11.48813
3989,NaN,NaN
3990,31.32002272,5.018834
3991,NaN,NaN
3992,NaN,NaN
3993,100.61593376,1.180287
3994,58.88643459,0.9870136
3995,199.69671941,25.20203
3996,54.0464534,1.042057
3997,47.97129791,1.972323
3998,54.35200438,1.353574
3999,NaN,NaN
4000,NaN,NaN
4001,43.40382874,2.074752
4002,NaN,NaN
4003,54.74532226,1.03625
4004,46.21126764,1.647986
4005,NaN,NaN
4006,71.95874945,0.3280756
4007,42.75888942,1.180229
4008,NaN,NaN
4009,60.70780774,1.038033
4010,52.54006169,2.817104
4011,72.46588488,0.9252956
4012,83.62113528,0.9275783
4013,59.09849083,2.930361
4014,NaN,NaN
4015,NaN,NaN
4016,41.29448186,6.549335
4017,NaN,NaN
4018,63.62454816,0.3275919
4019,53.97039185,2.325321
4020,NaN,NaN
4021,NaN,NaN
4022,52.82257933,0.731905
4023,42.87545344,NaN
4024,59.60103607,5.413116
4025,48.45000088,0.00112001
4026,47.90559076,1.357329
4027,74.46980141,0.7367296
4028,NaN,NaN
4029,67.76671237,3.994011
4030,NaN,NaN
4031,NaN,NaN
4032,58.73541898,2.65547
4033,34.25197232,4.475863
4034,NaN,NaN
4035,54.72249461,3.0185
4036,33.18403954,13.83195
4037,NaN,NaN
4038,NaN,NaN
4039,NaN,NaN
4040,NaN,NaN
4041,52.9531837,1.182271
4042,46.94645563,1.315009
4043,NaN,NaN
4044,NaN,NaN
4045,NaN,NaN
4046,78.49188288,1.909183
4047,NaN,NaN
4048,60.41189132,0.3277237
4049,51.8470722,0.7367482
4050,NaN,NaN
4051,47.10784526,6.00114
4052,19.44790485,1.678399
4053,164.84329769,7.464253
4054,56.27037777,0.9323172
4055,NaN,NaN
4056,55.4167964,3.83395
4057,32.49879005,NaN
4058,63.78534142,1.040432
4059,48.06555153,2.655461
4060,34.93372464,1.473521
4061,48.13696973,1.180058
4062,NaN,NaN
4063,74.0370104,0.7339423
4064,68.86764718,3.699957
4065,NaN,NaN
4066,NaN,NaN
4067,76.09742866,1.313488
4068,NaN,NaN
4069,31.26529086,5.256666
4070,46.58589877,2.650501
4071,36.92827068,1.356
4072,216.49065311,3.66471
4073,74.92201466,0.3292709
4074,29.01030428,1.041519
4075,NaN,NaN
4076,29.98593623,2.496277
4077,72.15009665,1.636551
4078,43.05188248,1.636455
4079,53.05491307,1.313341
4080,33.37200224,2.976547
4081,34.06842727,NaN
4082,NaN,NaN
4083,89.98674992,7.878307
4084,1262.229745,1.766293
4085,NaN,NaN
4086,52.51580788,2.097764
4087,NaN,NaN
4088,NaN,NaN
4089,48.50456237,NaN
4090,34.99848143,2.811259
4091,50.5350157,1.851126
4092,40.6056292,3.814765
4093,NaN,NaN
4094,51.08910163,0.6578358
4095,59.42371654,1.648633
4096,NaN,NaN
4097,NaN,NaN
4098,68.14026009,1.674401
4099,51.535109,2.655478
4100,NaN,NaN
4101,69.5992243,4.955901
4102,NaN,NaN
4103,NaN,NaN
4104,56.48002736,7.301623
4105,NaN,NaN
4106,78.41714232,2.316365
4107,54.90724406,1.67649
4108,62.90822392,2.298253
4109,NaN,NaN
4110,42.96037932,1.353554
4111,47.98601907,1.473317
4112,63.86007421,2.976628
4113,47.33605059,1.351914
4114,NaN,NaN
4115,59.65759167,2.930426
4116,38.22042039,6.531765
4117,NaN,NaN
4118,47.58861122,0.3297489
4119,28.03390788,0.4666621
4120,72.49681213,1.766573
4121,66.35422902,0.00120458
4122,53.19183452,2.628018
4123,43.47014974,0.3277108
4124,47.94549313,NaN
4125,60.66669926,1.911278
4126,51.5386958,1.772602
4127,54.62420951,4.290222
4128,75.14537872,1.474059
4129,58.02952886,4.163194
4130,56.7679229,2.360131
4131,48.61687486,3.351808
4132,39.01602885,0.00111118
4133,NaN,NaN
4134,61.76317411,2.110166
4135,39.97833307,0.3292265
4136,NaN,NaN
4137,NaN,NaN
4138,276.76251312,20.68336
4139,NaN,NaN
4140,51.58485366,0.9852728
4141,NaN,NaN
4142,69.46213235,1.036092
4143,NaN,NaN
4144,51.61498326,1.351862
4145,127.61901396,7.996389
4146,34.93640474,1.188987
4147,68.46311608,0.3277261
4148,64.81876666,0.00114884
4149,44.47846526,1.3561
4150,51.33674566,0.329217
4151,NaN,NaN
4152,NaN,NaN
4153,35.2031093,0.00124063
4154,37.32549048,8.726069
4155,35.75275377,1.473499
4156,NaN,NaN
4157,55.62146083,5.587179
4158,39.9138774,1.390525
4159,70.59088551,1.466772
4160,20.38679963,16.31374
4161,NaN,NaN
4162,51.19777289,0.3297161
4163,49.98702684,3.351782
4164,51.95510161,1.03799
4165,63.8151055,1.188579
4166,49.39638694,3.344383
4167,42.15924514,1.182281
4168,61.59693768,1.036334
4169,61.76488888,0.73179
4170,82.02176621,3.018726
4171,NaN,NaN
4172,NaN,NaN
4173,41.81843847,9.763726
4174,NaN,NaN
4175,NaN,NaN
4176,66.27266299,1.356152
4177,NaN,NaN
4178,37.10254363,0.6563652
4179,84.83978839,3.109752
4180,NaN,NaN
4181,37.72738141,0.4660532
4182,61.03652483,1.040538
4183,35.84494398,0.7362736
4184,55.13346029,0.7368932
4185,53.54604416,2.641446
4186,NaN,NaN
4187,NaN,NaN
4188,78.73546147,0.7369395
4189,53.23607205,3.106259
4190,NaN,NaN
4191,61.85385929,6.314302
4192,79.36277864,4.885166
4193,49.04175051,1.356122
4194,89.50684653,10.30832
4195,32.50462094,3.34276
4196,67.3784948,3.016279
4197,52.370491,1.315026
4198,63.97894758,2.646505
4199,58.75957679,0.3275051
4200,33.85510679,1.31385
4201,61.97006239,1.996907
4202,51.61658036,1.040427
4203,NaN,NaN
4204,51.80534113,1.472659
4205,42.81432321,4.900847
4206,NaN,NaN
4207,NaN,NaN
4208,74.92263787,1.388475
4209,NaN,NaN
4210,48.54522078,1.315414
4211,86.57094201,4.469946
4212,33.40603626,0.7338361
4213,39.51538807,2.323882
4214,69.0080272,1.76446
4215,35.20397261,1.774095
4216,68.99950347,13.75069
4217,63.45798934,1.864432
4218,50.04383591,1.037987
4219,69.91740836,2.000153
4220,72.31757026,0.9865058
4221,37.42017624,1.313306
4222,47.23104314,1.473338
4223,52.32641691,1.643394
4224,72.45145035,1.038361
4225,74.32368653,4.280575
4226,40.35119741,7.65271
4227,43.27048842,2.000091
4228,63.05809401,0.6563023
4229,48.91362895,2.110773
4230,NaN,NaN
4231,NaN,NaN
4232,67.85905718,1.315058
4233,56.94701985,2.64506
4234,33.86302348,1.774071
4235,NaN,NaN
4236,50.23140382,6.8187
4237,NaN,NaN
4238,NaN,NaN
4239,NaN,NaN
4240,46.48995241,3.369144
4241,54.89048431,2.50825
4242,67.98002894,0.7369331
4243,43.02222104,2.082779
4244,NaN,NaN
4245,NaN,NaN
4246,39.57537825,1.041544
4247,32.27944372,1.315372
4248,52.27316204,0.4660087
4249,43.97559351,0.9329086
4250,NaN,NaN
4251,82.78431397,0.4621699
4252,79.61309265,1.390738
4253,71.43927775,0.4666391
4254,34.89683459,2.507308
4255,NaN,NaN
4256,130.98428407,13.5903
4257,45.93804999,0.00108067
4258,1288.20764888,10.75677
4259,55.88364735,1.188583
4260,44.04061496,0.7338478
4261,52.29292912,1.647647
4262,NaN,NaN
4263,73.17784708,1.909016
4264,NaN,NaN
4265,NaN,NaN
4266,NaN,NaN
4267,NaN,NaN
4268,NaN,NaN
4269,34.15681739,3.672844
4270,44.74886314,0.9852958
4271,NaN,NaN
4272,48.74193415,0.9328858
4273,72.93512391,1.851356
4274,42.81950255,1.315
4275,53.23855974,0.7374932
4276,40.6612413,5.922053
4277,NaN,NaN
4278,51.52215481,1.041496
4279,45.99995396,2.97239
4280,33.95753114,1.038182
4281,59.85227063,4.890506
4282,44.0524907,2.36244
4283,NaN,NaN
4284,38.292662,6.91925
4285,91.58603696,1.764511
4286,62.20956308,1.356141
4287,54.98697683,4.290121
4288,NaN,NaN
4289,49.29944075,0.3297088
4290,NaN,NaN
4291,64.88748323,1.999696
4292,64.37729841,2.000118
4293,52.75246704,1.356015
4294,NaN,NaN
4295,47.70067463,7.968464
4296,NaN,NaN
4297,NaN,NaN
4298,NaN,NaN
4299,49.69956594,2.196634
4300,NaN,NaN
4301,67.17127326,3.087258
4302,39.07556274,4.098409
4303,56.80115419,1.038383
4304,NaN,NaN
4305,55.86326553,4.700537
4306,48.18233504,0.7318702
4307,NaN,NaN
4308,NaN,NaN
4309,64.62069013,1.038263
4310,59.82770861,3.728961
4311,NaN,NaN
4312,NaN,NaN
4313,54.69917848,2.081056
4314,56.77558578,1.46424
4315,36.13669915,1.673967
4316,71.15572451,3.434349
4317,NaN,NaN
4318,68.29937214,1.038331
4319,NaN,NaN
4320,73.57681875,1.038368
4321,59.69183581,2.082152
4322,NaN,NaN
4323,51.87948726,0.9322444
4324,68.92785221,2.37593
4325,97.50247128,3.954159
4326,NaN,NaN
4327,NaN,NaN
4328,73.4453026,1.970673
4329,NaN,NaN
4330,74.89221425,1.648206
4331,32.0910798,2.074615
4332,50.78115958,0.00115251
4333,69.38850226,0.7374846
4334,55.59645377,0.7367989
4335,NaN,NaN
4336,NaN,NaN
4337,83.42700296,5.438478
4338,NaN,NaN
4339,53.01386251,2.704733
4340,41.82569395,0.9864642
4341,33.0527011,0.658261
4342,50.66497417,6.473929
4343,42.64902454,1.398431
4344,NaN,NaN
4345,NaN,NaN
4346,68.93638411,3.371473
4347,35.70708666,1.041046
4348,62.86050827,2.507317
4349,NaN,NaN
4350,26.06517694,0.9252171
4351,50.19457492,1.037999
4352,56.01899231,1.038052
4353,75.17024849,1.676665
4354,NaN,NaN
4355,NaN,NaN
4356,56.46711001,1.648589
4357,41.7641752,0.3295653
4358,79.2882169,1.313408
4359,NaN,NaN
4360,42.31340373,1.972244
4361,79.40808827,0.7361911
4362,NaN,NaN
4363,71.89681718,1.353612
4364,114.84680659,0.732011
4365,49.11083456,0.6561006
4366,26.05011497,0.9848284
4367,NaN,NaN
4368,59.92750529,2.001528
4369,68.89392856,4.255753
4370,51.77629038,1.636242
4371,35.84472371,0.00108617
4372,35.4373009,1.188404
4373,40.8312911,3.736761
4374,61.07717824,2.325826
4375,33.22308856,0.7317585
4376,NaN,NaN
4377,81.21393386,2.649229
4378,38.0405405,3.109726
4379,NaN,NaN
4380,NaN,NaN
4381,49.96171923,0.466577
4382,80.08394729,0.3292741
4383,76.1694319,1.040545
4384,52.62236732,4.064194
4385,54.49637017,2.704728
4386,NaN,NaN
4387,46.27767067,0.9329205
4388,51.75706895,3.089392
4389,32.91064138,1.636487
4390,NaN,NaN
4391,38.0794272,0.00110297
4392,53.88661617,2.072561
4393,251.77911219,16.34967
4394,35.20656469,1.042029
4395,NaN,NaN
4396,52.41047824,3.993674
4397,49.95911115,2.109956
4398,NaN,NaN
4399,52.29058679,1.042089
4400,NaN,NaN
4401,55.50011644,4.468675
4402,42.04669605,1.674343
4403,47.023963,1.671911
4404,NaN,NaN
4405,51.77521245,2.650487
4406,NaN,NaN
4407,54.14716344,2.082696
4408,33.27576371,0.328058
4409,NaN,NaN
4410,84.05356788,2.651052
4411,35.8289386,3.301069
4412,86.30646113,0.4666307
4413,35.82239941,4.558817
4414,48.18938317,0.4666375
4415,NaN,NaN
4416,NaN,NaN
4417,30.80470659,6.54961
4418,44.69158942,3.107301
4419,44.73002385,4.186425
4420,34.15831734,6.645685
4421,49.60692161,5.256738
4422,33.93198883,1.996845
4423,21.64470651,5.774288
4424,696.86107234,13.66718
4425,27.87756989,3.432765
4426,193.90323431,10.06724
4427,53.08848943,2.811788
4428,57.95417633,0.9847011
4429,55.68019823,0.9276145
4430,NaN,NaN
4431,68.36632388,4.265565
4432,53.21859541,1.676638
4433,67.58624897,1.648258
4434,48.45489036,6.23212
4435,NaN,NaN
4436,35.95922301,1.315348
4437,58.02517758,2.298859
4438,52.04347409,0.9848151
4439,56.81267941,1.64168
4440,NaN,NaN
4441,35.00600749,2.32126
4442,37.16184518,1.188005
4443,NaN,NaN
4444,62.71540212,1.677152
4445,32.08351325,2.396286
4446,44.82777174,2.323985
4447,NaN,NaN
4448,NaN,NaN
4449,59.35106375,1.313811
4450,42.84090796,2.49629
4451,NaN,NaN
4452,47.68445265,2.976172
4453,70.61284699,0.00112814
4454,52.44410391,5.256702
4455,56.41589559,1.313395
4456,NaN,NaN
4457,34.85114606,1.851256
4458,NaN,NaN
4459,NaN,NaN
4460,40.30735396,4.275677
4461,42.06162202,0.9323363
4462,82.94871791,3.674632
4463,NaN,NaN
4464,NaN,NaN
4465,38.62703065,2.930189
4466,52.55572548,3.528109
4467,64.95318394,4.122505
4468,28.07215539,0.00120999
4469,37.45972736,1.313793
4470,155.10056179,9.633025
4471,332.59232145,23.383
4472,36.53722286,1.774183
4473,NaN,NaN
4474,NaN,NaN
4475,52.91547949,1.672473
4476,NaN,NaN
4477,48.80379933,1.464454
4478,NaN,NaN
4479,51.54833005,1.351853
4480,44.99851168,3.023811
4481,NaN,NaN
4482,49.41200228,1.035907
4483,404.84834831,5.358656
4484,60.70519996,0.3292928
4485,NaN,NaN
4486,NaN,NaN
4487,61.51054544,1.353833
4488,99.62393183,4.098579
4489,49.83627238,0.4667095
4490,77.56585169,1.766479
4491,NaN,NaN
4492,NaN,NaN
4493,NaN,NaN
4494,NaN,NaN
4495,98.4416146,1.773623
4496,53.7586261,1.353569
4497,86.71090128,0.7369403
4498,1139.33093464,4.601778
4499,NaN,NaN
4500,62.46367914,1.642298
4501,NaN,NaN
4502,48.97334438,1.995347
4503,40.89662631,1.041531
4504,36.07293095,1.315352
4505,60.01195617,6.303257
4506,NaN,NaN
4507,47.69482352,0.7361106
4508,71.05917768,1.38843
4509,51.70084871,1.641919
4510,37.12991247,0.9253189
4511,67.94628649,2.31991
4512,51.14727639,3.422055
4513,NaN,NaN
4514,67.21609095,1.398481
4515,62.80411742,3.528177
4516,64.46131148,1.636615
4517,47.49791643,0.466656
4518,319.91853243,25.73174
4519,29.97827082,7.369839
4520,42.21976961,0.7374353
4521,NaN,NaN
4522,52.86349105,2.209439
4523,NaN,NaN
4524,46.08250802,6.167642
4525,NaN,NaN
4526,43.82584695,3.032411
4527,45.99676706,2.072223
4528,53.57664065,1.39842
4529,NaN,NaN
4530,NaN,NaN
4531,NaN,NaN
4532,NaN,NaN
4533,57.94722068,0.4644881
4534,78.52112087,2.972608
4535,36.20213366,10.62347
4536,33.81983615,0.3281113
4537,275.89352488,15.53478
4538,NaN,NaN
4539,54.17973541,0.3276199
4540,52.0710714,2.196688
4541,NaN,NaN
4542,52.25674346,1.187926
4543,NaN,NaN
4544,1093.34828578,1.764498
4545,NaN,NaN
4546,75.42515924,0.3276456
4547,41.75953987,1.636519
4548,57.38094986,0.4666577
4549,40.30977572,10.93824
4550,35.46556373,4.276171
4551,46.0420107,2.330745
4552,70.36370553,2.704849
4553,NaN,NaN
4554,43.94200313,0.7338444
4555,41.44240578,1.673926
4556,33.9716563,2.702865
4557,47.07205434,4.01832
4558,NaN,NaN
4559,60.90395697,1.313469
4560,48.2577137,3.62802
