,aster30_wgs84_RioClaro,aster30_slope_RioClaro
1066,630.18603952,3.308991
1067,568.10612456,6.94105
1068,601.5991872,4.320855
1069,888.81535851,16.8035
1070,655.17836757,3.073745
1071,609.79841645,6.147679
1072,802.64269494,5.502577
1073,531.28094149,9.609196
1074,505.82281448,1.712478
1075,514.25530191,1.274745
1076,795.42395083,10.78159
1077,603.78739991,3.959186
1078,602.02569932,6.515094
1079,541.74891978,10.29517
1080,568.0622385,5.877616
1081,535.06793615,9.361993
1082,508.54125517,5.800528
1083,781.54598874,1.189553
1084,665.81113639,12.15628
1085,556.68194468,6.525069
1086,580.74647742,3.07319
1087,635.58921206,4.441864
1088,591.41166691,5.810869
1089,616.8657204,2.738766
1090,583.26083611,3.168141
1091,557.76729989,4.547456
1092,932.88082003,4.8128
1093,585.76257315,4.813316
1094,708.70713272,3.900271
1095,548.82642601,12.44668
1096,563.40466651,2.052013
1097,585.98621047,2.11613
1098,923.0406919,4.712049
1099,547.8189244,3.294981
1100,840.78257561,8.948315
1101,569.08592649,4.149293
1102,700.57329208,8.832705
1103,685.92412688,2.53364
1104,607.43440281,1.649285
1105,614.89876811,6.853037
1106,497.57152747,2.39532
1107,541.35692706,10.85218
1108,607.03003639,4.732931
1109,499.18447348,8.030283
1110,658.32837802,10.86655
1111,608.99474165,8.969277
1112,872.89366187,39.87387
1113,664.05231033,4.952731
1114,655.46628059,3.568515
1115,640.76846579,5.31873
1116,576.72663919,4.805879
1117,603.79416384,7.200884
1118,576.62855659,2.572415
1119,641.1083915,0.00092956
1120,615.9968282,4.646852
1121,657.90519071,3.125416
1122,615.83377201,4.771879
1123,557.68748814,9.317586
1124,569.09826408,8.201027
1125,626.5272139,8.245398
1126,623.37996343,8.338398
1127,731.55280306,7.424902
1128,674.80640896,11.28628
1129,593.82363421,3.537692
1130,563.69506183,8.232409
1131,651.14406351,6.566247
1132,546.67643915,15.13427
1133,622.32852934,8.986169
1134,609.77080083,7.456902
1135,475.64867145,3.707132
1136,551.94804808,4.42262
1137,653.14756955,3.073914
1138,584.60632992,5.451645
1139,768.43667414,0.9992521
1140,605.95724546,4.586112
1141,584.05776256,2.39055
1142,533.08970383,10.38802
1143,767.23543624,5.441599
1144,499.61193136,6.052449
1145,704.51533949,0.00103935
1146,790.58720364,22.41946
1147,578.46107455,3.799956
1148,691.156968,7.410417
1149,761.6431856,1.397695
1150,873.80665414,9.263053
1151,509.56520333,1.027661
1152,552.01612652,8.563468
1153,526.54517848,10.95703
1154,591.65548203,2.530676
1155,501.6789357,4.532657
1156,919.01701299,4.475746
1157,571.03959479,13.1581
1158,653.33861502,6.761455
1159,601.83794136,3.137555
1160,638.61012224,3.271954
1161,540.80961837,4.120635
1162,673.43734734,7.228278
1163,695.26877852,5.205783
1164,588.76927258,13.71127
1165,672.90452599,6.141929
1166,690.90773573,7.880414
1167,591.39764955,4.421307
1168,619.05696737,15.66617
1169,556.69096488,12.15657
1170,618.6191098,1.482606
1171,596.95147115,10.15631
1172,577.6459547,5.788724
1173,616.06044426,4.321845
1174,645.91273528,6.094471
1175,626.02925111,1.484923
1176,612.34611046,27.32327
1177,523.24588387,4.30039
1178,728.44039314,2.533936
1179,605.97386251,5.400901
1180,646.27038941,3.405198
1181,550.49626151,1.927523
1182,636.77520499,5.363593
1183,651.46367706,2.572458
1184,550.1056601,15.84766
1185,551.41121546,21.95014
1186,527.58725678,10.13545
1187,629.08722533,10.06014
1188,629.84029922,3.70504
1189,620.8810524,6.111844
1190,615.05695384,3.295083
1191,644.99936194,5.547388
1192,603.83028733,6.798303
1193,601.94604292,6.175984
1194,635.7136,5.82193
1195,706.7072922,2.114747
1196,649.37626889,6.639404
1197,613.99529388,5.11067
1198,635.52775845,10.33953
1199,573.80354844,4.286101
1200,599.85762932,5.933125
1201,676.87058848,10.74901
1202,958.95628931,0.466571
1203,735.55330457,5.536877
1204,647.19229084,7.98628
1205,625.34281603,5.800286
1206,630.73835893,5.873168
1207,618.66923146,1.48475
1208,625.41190336,7.696822
1209,641.49073822,1.48432
1210,786.24591714,10.26999
1211,548.76889288,6.297898
1212,610.42293295,2.358447
1213,536.06788662,2.010617
1214,655.5264999,5.684481
1215,584.49505206,6.122751
1216,637.15216141,7.55985
1217,676.40269183,4.021412
1218,640.71400599,9.90781
1219,570.53528698,3.929925
1220,856.94194204,4.753304
1221,544.648789,9.06873
1222,563.72808527,10.82795
1223,497.65577452,3.204805
1224,587.531476,2.731064
1225,672.26115253,4.021464
1226,945.90443543,3.622971
1227,579.53435875,6.486367
1228,798.51898964,2.053531
1229,639.44303817,4.775363
1230,652.89500393,7.731124
1231,593.89680079,6.562474
1232,618.22524113,11.63693
1233,527.60340809,10.74824
1234,524.97234294,2.116498
1235,623.92040786,7.780631
1236,608.94754405,1.647869
1237,994.4605655,10.81583
1238,617.68843299,5.577983
1239,671.85053622,3.139357
1240,776.68741846,3.138776
1241,685.375431,4.707733
1242,607.95757513,7.101507
1243,597.97981133,7.985754
1244,568.57862986,5.393317
1245,666.37066975,3.327236
1246,471.68820472,5.387807
1247,645.8156251,9.172797
1248,507.51902242,10.20128
1249,585.54759772,5.721317
1250,731.6621055,10.43606
1251,702.07856327,6.324293
1252,560.75050744,3.495656
1253,602.00371672,5.206497
1254,613.93907162,5.765726
1255,622.15978145,3.648324
1256,576.92911945,6.759716
1257,575.88186794,6.298993
1258,518.30299656,10.61207
1259,692.29382253,8.184797
1260,651.01811036,6.967527
1261,875.38446286,34.733
1262,627.02079606,0.7893973
1263,519.57535301,11.27291
1264,663.73855706,3.992825
1265,573.21342142,3.619101
1266,724.41985703,5.873951
1267,548.36736545,2.965012
1268,504.66918278,3.406089
1269,570.89088929,6.113715
1270,617.15360288,5.600002
1271,717.5959672,22.9422
1272,629.94342062,2.381005
1273,639.05684851,7.140476
1274,748.11753277,3.338136
1275,653.03401958,17.47695
1276,493.41156793,4.556636
1277,545.54064639,3.201616
1278,700.28200758,5.854554
1279,683.1368689,1.395867
1280,578.67223194,3.123873
1281,698.7277036,1.025152
1282,576.80249405,7.834672
1283,568.56193572,7.465429
1284,740.78027607,5.473711
1285,572.72753122,5.275083
1286,640.85737198,10.4705
1287,492.24759343,13.65567
1288,520.57841397,6.477278
1289,561.23672883,2.381029
1290,549.95534735,13.33832
1291,604.43384092,8.448815
1292,687.38687673,4.405893
1293,562.46952324,10.27444
1294,466.75755578,1.059075
1295,639.53909719,5.346177
1296,481.69713312,4.817046
1297,588.65142028,7.468437
1298,598.61763034,9.733636
1299,527.80868925,4.749682
1300,556.16380899,5.965033
1301,928.85018908,9.402917
1302,756.42898956,3.250509
1303,551.6137636,10.89683
1304,569.97411325,6.416324
1305,653.80424318,3.258027
1306,578.96427212,2.848683
1307,614.53098371,10.20144
1308,615.88449876,8.681664
1309,551.70171353,3.780116
1310,605.06162485,4.154077
1311,709.6703614,6.801947
1312,717.56352457,5.933485
1313,614.96172327,7.257034
1314,564.76600706,8.112956
1315,538.57832009,4.602589
1316,587.72974057,2.730114
1317,475.42426832,2.439943
1318,916.92240437,5.133868
1319,828.33496983,7.185495
1320,648.86892247,8.147519
1321,576.63922488,5.792042
1322,825.76754228,24.55537
1323,577.14636354,10.27415
1324,679.73089469,9.10991
1325,649.24639687,7.698938
1326,528.64020606,4.035644
1327,536.76816318,3.805019
1328,593.62982289,7.898884
1329,801.51745944,7.777679
1330,576.40760074,9.355286
1331,739.94635457,3.115911
1332,559.07363214,9.715909
1333,666.97093536,7.81965
1334,671.87573596,12.08838
1335,575.09620854,2.010747
1336,529.86466127,12.83839
1337,512.61111663,0.7892051
1338,614.89409903,2.056675
1339,660.75476724,5.820611
1340,550.96113827,3.754194
1341,638.2768531,4.409482
1342,705.15056431,9.712711
1343,594.33125072,5.390896
1344,533.03795288,9.372764
1345,633.34812885,9.618648
1346,645.77738857,5.32433
1347,800.28586881,9.272443
1348,844.17188807,NaN
1349,491.2979907,2.441184
1350,575.70442472,7.287099
1351,567.24080129,3.585571
1352,664.14819011,5.534561
1353,700.6878611,6.228267
1354,595.90346753,5.200989
1355,654.34628214,7.283369
1356,556.77751109,7.906341
1357,554.1552599,1.862885
1358,650.78757685,2.529465
1359,694.80818128,3.850747
1360,487.55685157,8.575848
1361,845.28558413,4.435873
1362,584.96864777,2.967049
1363,602.04441235,7.559408
1364,603.14038984,1.573044
1365,667.79495546,2.663492
1366,929.39071204,6.48444
1367,858.9969032,4.182596
1368,634.07146029,20.62266
1369,758.7601497,2.964658
1370,658.38539502,2.67213
1371,640.16739319,4.884324
1372,501.12893514,19.76309
1373,612.25067415,4.03071
1374,655.23765381,7.368576
1375,487.42985904,9.292165
1376,665.38166728,5.784579
1377,500.3281556,8.111015
1378,587.49965967,6.556175
1379,646.45386644,1.927341
1380,854.68342879,5.205429
1381,569.73581499,1.435854
1382,617.75601726,5.784175
1383,572.93946193,6.483419
1384,591.9165302,7.51082
1385,665.2357423,7.426455
1386,798.56671402,2.848753
1387,521.42757751,9.406071
1388,622.11925431,5.110695
1389,516.62840122,5.762273
1390,605.79592996,8.755012
1391,528.63704763,1.889491
1392,621.99264967,3.938713
1393,565.64608146,4.673859
1394,561.82683711,5.869425
1395,602.59118576,8.638563
1396,621.51970915,9.470399
1397,596.94860713,3.404549
1398,636.93791002,9.7989
1399,618.61882744,4.614335
1400,459.69801601,6.593588
1401,592.80936065,3.295042
1402,924.27531377,8.139663
1403,528.2265675,13.47476
1404,593.67803179,2.533315
1405,652.24944038,5.717275
1406,946.67562079,8.92629
1407,702.00716703,4.933818
1408,579.6496782,11.47835
1409,632.23582471,4.935431
1410,585.1306549,23.29579
1411,521.62446753,4.15318
1412,896.23902687,5.192444
1413,490.2814191,11.26973
1414,647.43031878,8.110788
1415,831.64898801,4.544481
1416,594.76468165,3.823601
1417,641.20196728,2.847462
1418,695.93873553,10.23723
1419,669.07408136,9.938862
1420,590.13222709,12.8647
1421,692.06939258,2.00264
1422,651.21335023,1.366562
1423,538.58071369,5.678484
1424,963.47412746,9.586501
1425,650.43518038,3.118521
1426,549.77543682,0.7429134
1427,655.56990718,5.834715
1428,564.22864827,1.649352
1429,660.80472896,9.487409
1430,551.10657791,8.723592
1431,582.81656711,9.144958
1432,532.02163916,4.971646
1433,699.83296915,6.565744
1434,672.60001007,6.097291
1435,568.61754037,6.493017
1436,526.29666074,9.288055
1437,582.8513577,3.032786
1438,655.39424327,2.051755
1439,584.86979481,3.172192
1440,454.37419179,4.263519
1441,696.62157736,13.40308
1442,567.92562189,10.69933
1443,920.88759517,10.38993
1444,664.90118006,13.38717
1445,558.20181701,8.293195
1446,655.97819847,4.084243
1447,488.61589819,1.770596
1448,626.90769526,7.310039
1449,624.61321213,4.021078
1450,615.99551241,0.4665401
1451,633.87687175,7.020439
1452,863.33380997,14.02284
1453,909.27592705,6.361686
1454,612.10941048,4.597156
1455,597.56641808,3.757735
1456,618.38656761,3.755763
1457,891.80229138,5.107855
1458,686.71518004,8.706158
1459,565.84586636,11.84238
1460,567.13440381,5.133893
1461,475.61947636,4.873319
1462,577.55035667,15.74222
1463,582.73768949,1.928843
1464,744.46562245,2.380894
1465,699.79118789,9.339586
1466,545.11994286,6.711113
1467,627.83263346,7.385276
1468,617.52346524,5.085429
1469,603.72881606,5.055018
1470,899.89855914,1.026748
1471,629.00482626,2.734443
1472,625.98286093,3.270164
1473,545.89387337,2.55508
1474,864.6683468,18.30106
1475,640.90349748,15.69316
1476,543.94005315,5.324822
1477,621.18608643,9.155275
1478,566.97829753,3.902251
1479,552.19873858,4.882303
1480,601.83697664,2.05132
1481,636.37650457,2.733268
1482,637.7828649,11.84264
1483,779.25675093,6.506988
1484,602.07920876,4.798039
1485,511.56039845,7.227004
1486,545.83052549,2.535156
1487,616.73821278,9.971924
1488,559.45159818,8.802505
1489,540.84461131,6.227209
1490,528.40688731,10.03666
1491,537.28705525,7.32169
1492,582.52944648,5.392474
1493,547.19264419,17.51604
1494,752.73808754,12.27719
1495,495.76732748,10.87182
1496,570.71161344,10.28123
1497,629.80272701,3.633912
1498,605.19929351,3.819118
1499,789.64296228,7.495669
1500,546.57937035,6.259355
1501,592.55519313,2.379499
1502,553.490385,1.435276
1503,712.41422545,2.963923
1504,609.12624159,12.56616
1505,692.96402035,12.54645
1506,749.43459911,11.43422
1507,588.77967398,9.437332
1508,745.55455739,2.380897
1509,635.8921364,2.049129
1510,630.73093394,0.684774
1511,660.2937708,3.96564
1512,627.56126182,13.73002
1513,513.64879196,8.863856
1514,830.26650324,13.73141
1515,645.94851891,6.452791
1516,516.5925408,8.277217
1517,552.06422429,2.734744
1518,606.37007389,1.433551
1519,740.19025734,6.508819
1520,489.83672419,9.244393
1521,638.97474491,3.904705
1522,860.74824119,4.290164
1523,605.86951123,7.804505
1524,884.83462471,25.2302
1525,742.77869772,10.89098
1526,723.17177019,6.375238
1527,609.15309155,1.50112
1528,634.0944878,5.915963
1529,590.14191718,14.35458
1530,831.08003697,27.9378
1531,612.87830648,14.09629
1532,762.54852396,11.15564
1533,876.24231103,4.723263
1534,596.9090816,4.103048
1535,660.98248245,9.337367
1536,605.9967473,9.98971
1537,754.71415042,7.874845
1538,825.40906785,9.929586
1539,612.54996134,2.727805
1540,452.71887349,0.7413509
1541,630.76888648,7.957911
1542,566.95614333,5.323042
1543,677.76081595,5.497001
1544,751.17443473,4.752968
1545,602.56240157,4.22377
1546,635.15146896,15.68863
1547,614.40338193,14.37659
1548,638.84760966,9.066299
1549,627.21040217,4.477157
1550,554.00058554,6.237257
1551,600.75786827,8.723756
1552,635.26692929,7.219951
1553,574.69952893,14.08658
1554,587.74096917,5.777262
1555,772.52490201,10.3228
1556,513.8926967,3.172831
1557,758.68752572,4.468477
1558,620.23818346,8.640183
1559,580.18230801,5.19484
1560,649.29748581,16.18458
1561,588.99940176,9.225171
1562,580.01211633,6.247642
1563,593.86394823,6.785599
1564,651.03546309,1.277382
1565,787.52014186,6.940108
1566,673.30703184,4.031296
1567,574.23682251,12.10008
1568,609.74590776,5.268484
1569,690.98015461,3.629624
1570,651.79557545,3.924785
1571,483.22469264,13.10376
1572,527.56954005,5.454944
1573,633.84409918,6.818404
1574,612.93165014,5.811247
1575,624.1593566,5.849282
1576,556.82126582,9.037725
1577,680.74602875,7.212031
1578,634.79296449,10.02559
1579,576.95909174,7.255959
1580,786.17859903,3.750844
1581,586.89196664,8.323221
1582,544.71308552,4.719713
1583,487.79684213,6.762833
1584,564.7099187,15.25589
1585,573.20047369,9.284194
1586,770.37599999,6.216861
1587,581.54150869,9.736117
1588,659.09992629,10.2445
1589,540.37866992,8.90317
1590,777.85786305,17.29655
1591,491.59869034,7.831297
1592,840.21401298,8.638343
1593,843.37282801,2.04846
1594,637.09793258,21.31131
1595,488.74160905,8.678241
1596,504.70941745,8.238808
1597,564.58769015,1.057685
1598,513.64802073,4.535522
1599,729.61057173,9.461936
1600,524.82814527,3.586352
1601,617.60917606,9.899206
1602,704.12407952,7.459217
1603,512.07890187,4.087035
1604,618.01974469,8.6711
1605,633.01772969,3.116375
1606,605.56110307,7.795365
1607,535.93127877,8.236452
1608,567.85026119,1.763978
1609,586.15155187,3.533483
1610,493.08131398,5.483714
1611,601.23555506,18.89505
1612,738.74927722,20.29856
1613,573.19642562,1.024928
1614,606.85970897,10.12538
1615,574.25797918,9.093431
1616,787.54997765,8.111312
1617,537.37826207,1.385396
1618,563.11385885,6.728729
1619,534.27484652,0.5008833
1620,685.2668482,0.4664958
1621,628.40132673,9.661256
1622,577.76403592,3.540704
1623,696.8508242,6.47326
1624,581.2833462,8.148408
1625,879.82646466,15.20614
1626,598.59753277,9.475491
1627,530.01592015,5.150595
1628,608.79819414,8.966229
1629,813.74512905,6.726497
1630,480.86703642,2.998677
1631,563.68341339,4.481693
1632,582.01560808,9.61546
1633,623.72396019,9.677297
1634,537.71729711,7.184803
1635,710.66686534,5.392484
1636,585.35478909,1.795242
1637,873.8741405,3.496231
1638,572.89357341,2.379783
1639,637.96962352,5.453615
1640,605.44028469,11.51888
1641,606.77302248,4.182585
1642,598.73388626,11.75637
1643,627.55814744,19.47483
1644,592.88071958,6.138279
1645,789.51649571,5.915976
1646,548.30450183,19.10615
1647,582.97170245,2.770323
1648,664.02479198,10.9887
1649,563.47645468,3.640017
1650,529.63441046,7.217604
1651,621.00672522,8.733015
1652,619.89102698,3.629529
1653,718.97566097,6.891559
1654,914.38039658,10.23305
1655,606.10227911,13.57968
1656,710.7625467,3.405244
1657,491.41236171,5.370741
1658,673.77578153,3.192347
1659,576.50832739,2.051702
1660,766.34847914,1.102134
1661,542.76643076,8.017053
1662,593.97090353,9.705317
1663,600.44394919,4.011802
1664,564.09505814,5.391068
1665,556.445012,7.198906
1666,589.89657719,4.868933
1667,672.06661835,2.356457
1668,710.0422098,15.0429
1669,685.67579028,7.108799
1670,636.26353263,5.781749
1671,625.05891803,11.07974
1672,606.72197771,1.189936
1673,544.78169662,9.134962
1674,749.67165266,4.102789
1675,599.92521067,12.58483
1676,657.44932568,1.434576
1677,620.95391834,6.187865
1678,593.00412468,2.207436
1679,603.12822834,7.597692
1680,521.26151442,11.44936
1681,626.94526124,1.57139
1682,628.86575966,7.150688
1683,729.74524568,8.454451
1684,673.41594523,2.208977
1685,641.35191186,0.6846756
1686,609.38536172,4.815334
1687,475.70591949,10.21542
1688,606.52120875,8.555268
1689,608.69032551,7.547101
1690,554.17923508,4.23708
1691,832.13054089,10.63524
1692,589.07132023,1.774686
1693,733.71219768,7.712344
1694,530.94403038,5.787899
1695,834.35034584,6.365275
1696,578.75661886,4.430064
1697,564.71502957,4.483152
1698,658.91767416,8.438812
1699,588.90822826,7.525373
1700,799.22862378,2.053277
1701,685.06878547,7.251145
1702,661.99386874,6.970473
1703,545.47260215,4.145786
1704,586.62814723,5.376129
1705,672.7862349,10.79706
1706,747.65872997,10.98488
1707,663.00352822,7.456543
1708,596.13850158,5.03356
1709,543.78213623,2.869521
1710,675.3567633,9.666904
1711,679.0851319,8.70578
1712,549.88294725,11.6895
1713,533.91322499,4.432259
1714,581.1844978,10.42737
1715,740.45171132,7.317312
1716,475.63686061,0.7413114
1717,616.42935051,4.595429
1718,591.47182905,4.589364
