,aw3d30_wgs84_RioClaro,aw3d30_slope_RioClaro
1058,597.89825194,4.935401
1059,604.56304548,5.789705
1060,480.51667046,1.485077
1061,733.98271744,3.257641
1062,851.47290583,2.530345
1063,816.60441649,8.392746
1064,638.85254636,1.649316
1065,552.66507511,3.332948
1066,634.18618889,9.042461
1067,566.10630638,5.344571
1068,601.5991872,1.191471
1069,895.81506143,22.58552
1070,659.17791007,9.686575
1071,611.79841645,1.004184
1072,803.64269494,5.147251
1073,522.28094149,6.217082
1074,499.82295812,14.0455
1075,524.25530191,6.38456
1076,791.42416232,3.451644
1077,600.7875884,4.880346
1078,616.02569932,1.647935
1079,546.74907232,11.2087
1080,569.0622385,3.273013
1081,538.06801459,3.497406
1082,506.54141904,6.291539
1083,784.54598874,2.847905
1084,662.81132731,12.71167
1085,551.68194468,4.322756
1086,575.74661669,4.879413
1087,644.58921206,2.73478
1088,590.41166691,1.7689
1089,618.86584007,1.861142
1090,603.26053034,6.438145
1091,562.76741727,7.807817
1092,927.88052293,5.142081
1093,595.76257315,3.932909
1094,705.7068364,1.929068
1095,570.82680318,6.218426
1096,565.40481205,2.848328
1097,599.98621047,4.746675
1098,925.04088672,1.573522
1099,558.8189244,3.169869
1100,851.78227915,1.056261
1101,576.08611135,9.234266
1102,704.57347921,15.21033
1103,683.92363817,6.104728
1104,608.43484234,2.360461
1105,612.89888505,3.545118
1106,501.57167586,0.684988
1107,537.35692706,8.181331
1108,607.03003639,4.143427
1109,510.18464494,10.75929
1110,660.32854127,5.719882
1111,610.99474165,4.589393
1112,905.89316956,36.19791
1113,655.05200642,6.113565
1114,670.4663995,3.434766
1115,641.76846579,1.794444
1116,579.72663919,6.586206
1117,593.79416384,3.719366
1118,565.62855659,1.058279
1119,649.10792518,2.570773
1120,619.9969029,3.762731
1121,654.90519071,0.7416257
1122,616.83329429,3.271988
1123,564.68790252,5.115371
1124,566.09826408,1.108082
1125,635.5272139,5.10946
1126,635.37954049,6.142623
1127,727.55299983,2.326209
1128,667.80611084,2.986469
1129,591.82363421,2.379742
1130,565.69519782,4.30252
1131,645.14360629,3.074338
1132,550.67684537,11.35891
1133,631.32809783,3.747025
1134,614.77080083,6.12443
1135,473.64883063,1.89231
1136,551.94804808,6.491751
1137,653.14756955,5.07855
1138,579.6067431,2.668223
1139,775.43686997,7.237646
1140,595.95724546,3.432923
1141,586.05776256,4.197949
1142,526.09039154,3.10059
1143,768.23565493,5.095747
1144,503.61193136,4.673944
1145,705.51504054,0.00103935
1146,792.58741561,18.3466
1147,570.46107455,3.749671
1148,683.15719045,2.981035
1149,763.64288742,9.53981
1150,877.80635726,3.434097
1151,511.56520333,0.5022122
1152,555.01612652,9.777482
1153,524.54533759,10.42332
1154,590.65548203,2.380884
1155,507.67906814,2.440539
1156,919.01652026,8.32946
1157,576.03968319,13.77676
1158,651.33883243,4.645684
1159,597.83810855,3.49472
1160,643.61030307,4.874407
1161,535.80975229,2.77247
1162,677.43756064,2.848242
1163,695.26832817,3.852611
1164,588.76927258,5.371602
1165,693.90452599,2.09986
1166,707.90773573,7.358119
1167,587.39778885,9.116864
1168,622.05666689,7.224637
1169,547.6915045,7.81581
1170,617.6192867,0.499163
1171,606.95147115,4.210277
1172,584.6459547,4.963896
1173,629.06044426,2.110092
1174,647.91273528,1.3959
1175,640.02925111,1.578074
1176,601.34656847,25.57712
1177,526.24654011,5.065969
1178,731.44039314,0.9320317
1179,616.97386251,2.225132
1180,647.27038941,1.433523
1181,552.49640006,7.183387
1182,640.77490028,5.270254
1183,653.4638073,4.258797
1184,538.10584866,8.083375
1185,554.41185739,13.67135
1186,534.58739343,7.231943
1187,633.08722533,6.498097
1188,618.83982339,2.438723
1189,621.88075294,2.439785
1190,615.05711368,1.10378
1191,638.99955537,3.273173
1192,593.83028733,5.091899
1193,605.94604292,3.644357
1194,633.71378196,5.80597
1195,702.70750182,1.385605
1196,654.37626889,2.768626
1197,604.99529388,6.790041
1198,643.52775845,6.844831
1199,571.80354844,2.533199
1200,600.85762932,4.009932
1201,677.8701056,3.753048
1202,951.95648186,1.767065
1203,727.55350068,13.05064
1204,649.19198906,0.3410746
1205,628.34343006,1.769063
1206,629.73835893,1.270223
1207,615.66936656,1.890789
1208,648.41190336,2.110209
1209,643.49073822,4.078434
1210,786.24613444,12.60074
1211,545.76900121,6.848962
1212,616.4225085,0.6832384
1213,533.06788662,0.7892531
1214,658.52703732,3.758402
1215,585.49522096,3.461039
1216,628.15170538,1.794537
1217,681.40226805,3.272907
1218,641.71418559,11.72476
1219,562.53528698,3.568598
1220,849.94214268,5.369508
1221,539.64890925,2.53284
1222,567.72808527,5.628032
1223,493.65593071,6.480536
1224,610.53107028,5.668293
1225,673.26115253,2.39132
1226,937.90413839,7.020169
1227,579.53449767,5.960337
1228,791.5186874,0.5003191
1229,634.44261374,0.6833029
1230,660.89500393,4.099624
1231,591.89680079,3.527252
1232,627.22479821,0.7426291
1233,531.60340809,7.520116
1234,524.97245129,5.035969
1235,629.92058428,4.51815
1236,612.94789616,3.904507
1237,998.46076789,12.07828
1238,618.68843299,2.868221
1239,671.85023126,9.031102
1240,760.68692047,6.786651
1241,703.37500524,1.02532
1242,604.95757513,2.380907
1243,606.97981133,6.169487
1244,559.57918024,4.528629
1245,664.37023269,7.115738
1246,470.68836145,6.659995
1247,642.8156251,5.109364
1248,500.51966092,5.768501
1249,583.54801587,5.916512
1250,734.66229282,5.616594
1251,717.07856327,4.445383
1252,562.75089513,0.3416544
1253,605.00371672,2.053996
1254,616.93924683,5.107969
1255,631.15978145,6.130968
1256,584.92911945,0.3431033
1257,586.88223748,5.116147
1258,526.30317292,4.26242
1259,681.29337254,5.916268
1260,658.01811036,4.873755
1261,877.38446286,32.79782
1262,637.02079606,6.30494
1263,519.57579839,7.935573
1264,665.73855706,2.848493
1265,593.21342142,1.057738
1266,718.42007338,4.951493
1267,549.36799539,7.122609
1268,499.66918278,1.369926
1269,570.89088929,5.450385
1270,617.15391762,4.485678
1271,707.59618009,25.49889
1272,645.94360634,12.83044
1273,640.05654374,4.635358
1274,743.11753277,6.819332
1275,691.03418321,7.474213
1276,495.4120308,2.395296
1277,549.54064639,1.369517
1278,709.28200758,3.075176
1279,691.13656881,3.493894
1280,581.67223194,2.053967
1281,694.72791375,1.649373
1282,585.80260047,5.274403
1283,568.56235741,0.7874799
1284,742.77978784,4.10156
1285,585.72753122,3.116585
1286,642.85737198,8.197623
1287,492.24759343,8.535158
1288,522.5785671,6.848855
1289,568.23672883,1.484504
1290,569.95534735,3.874659
1291,601.4342819,5.189026
1292,685.38687673,3.144011
1293,565.46969206,2.534538
1294,468.75770546,3.116992
1295,646.5386935,4.1438
1296,477.69728597,10.27515
1297,588.65159467,2.100461
1298,596.61763034,5.022589
1299,534.80879023,0.00074011
1300,559.16380899,5.96551
1301,928.85038996,6.030411
1302,757.42898956,2.667465
1303,548.61391328,5.84139
1304,568.97411325,1.026319
1305,660.80443814,8.530208
1306,568.96427212,0.682485
1307,587.53115039,3.071283
1308,608.88401014,4.023138
1309,544.70186512,0.3417509
1310,618.06169341,2.73844
1311,708.6705716,4.40239
1312,714.56373413,1.025302
1313,623.96180603,2.677295
1314,569.76600706,9.809904
1315,542.57890663,6.186726
1316,578.72974057,3.89917
1317,481.42443717,8.108533
1318,913.92260529,1.103978
1319,831.33518617,4.286974
1320,638.86862018,7.71212
1321,579.63922488,2.441098
1322,827.76774888,20.55229
1323,573.14653802,4.871392
1324,678.73089469,2.833619
1325,657.24639687,4.86727
1326,528.64062826,3.750806
1327,528.76816318,2.381333
1328,605.62982289,2.209664
1329,797.51766782,3.751662
1330,575.40804055,4.778968
1331,730.94635457,2.354631
1332,553.07363214,3.546681
1333,658.97093536,5.402965
1334,675.87593147,18.05623
1335,596.09620854,3.103818
1336,544.86478815,11.97116
1337,506.61127619,5.463551
1338,624.89409903,2.212588
1339,661.75476724,4.788094
1340,543.96124527,5.392396
1341,638.2769979,1.385771
1342,703.1507869,6.565964
1343,615.33082113,1.767005
1344,533.03795288,4.882734
1345,631.34858558,5.994495
1346,642.77758607,2.379189
1347,802.286084,1.430853
1348,843.17210493,NaN
1349,491.29816968,3.497971
1350,577.70483324,2.394197
1351,573.24050439,6.149908
1352,666.14819011,0.685832
1353,699.68804788,1.647524
1354,595.9035751,5.505465
1355,657.34628214,2.224151
1356,557.77751109,7.90724
1357,546.15593133,1.434479
1358,640.78773501,2.389002
1359,699.80818128,2.204507
1360,478.55701835,6.483457
1361,842.28558413,0.3405408
1362,589.96864777,1.004807
1363,601.04441235,2.391211
1364,607.14056303,0.6847819
1365,661.79495546,1.189738
1366,932.39091851,6.94188
1367,850.99710266,9.553946
1368,633.07164364,21.97795
1369,754.76035832,13.96124
1370,656.38495365,4.203881
1371,656.16739319,6.901841
1372,516.1286379,19.48211
1373,610.25084477,4.136897
1374,660.23781272,2.055434
1375,479.42985904,6.020076
1376,670.38123278,4.300307
1377,492.32833493,0.6848623
1378,595.49978101,5.019446
1379,644.45386644,2.440635
1380,860.68362667,1.102542
1381,577.73592466,3.871053
1382,609.75618866,9.72031
1383,578.9395517,6.568261
1384,604.91688727,2.056016
1385,667.23589791,1.105216
1386,786.56671402,1.883853
1387,521.42774795,5.593316
1388,621.11942789,1.384753
1389,513.6288607,4.900102
1390,595.79592996,1.927091
1391,526.63704763,1.484778
1392,630.99273407,1.794526
1393,562.64622456,8.605403
1394,579.82721393,4.421273
1395,599.59174129,6.111997
1396,641.51930002,4.108877
1397,597.94860713,2.327999
1398,645.93761135,6.638484
1399,618.61882744,2.570761
1400,460.69817112,4.023261
1401,585.80947191,1.929024
1402,915.27552756,3.166771
1403,527.22627048,1.649318
1404,600.6781688,4.547448
1405,658.24959803,4.764457
1406,954.67531346,12.31421
1407,702.0066943,3.755372
1408,575.65008517,5.056785
1409,635.23582471,1.273618
1410,599.1306549,7.243409
1411,525.62507288,4.545816
1412,895.23902687,6.096918
1413,486.28159826,4.881092
1414,647.42989101,5.204236
1415,823.64918897,4.021367
1416,589.76521171,4.141437
1417,639.20196728,2.224024
1418,699.93892729,9.31601
1419,666.07426577,7.052078
1420,599.13222709,9.19361
1421,688.06957519,0.7412919
1422,653.21289718,1.025955
1423,536.58086558,6.323139
1424,953.47433095,7.217551
1425,657.43518038,1.105463
1426,539.77557468,3.295209
1427,654.56990718,1.48327
1428,585.22864827,2.101989
1429,657.80488037,4.021222
1430,566.10657791,2.108863
1431,597.81694132,2.393167
1432,532.02174286,3.437965
1433,682.83296915,4.516274
1434,675.60001007,7.509868
1435,561.61794977,7.73838
1436,528.29666074,3.930988
1437,586.8513577,3.035263
1438,659.39424327,2.667959
1439,587.86991143,8.913321
1440,458.37436302,5.114485
1441,698.62157736,7.612397
1442,567.92578187,5.659399
1443,911.88779437,0.7429945
1444,670.90135916,9.936777
1445,560.20152009,11.93084
1446,658.97836195,4.102352
1447,490.61589819,2.73632
1448,616.90769526,5.765958
1449,619.61339613,4.080359
1450,615.99551241,3.406513
1451,637.87698487,2.965682
1452,849.33350989,4.227112
1453,919.27592705,6.402473
1454,612.11008926,7.109079
1455,613.56641808,6.736689
1456,616.38613658,1.025118
1457,892.80199495,5.107855
1458,692.71535627,1.395867
1459,583.84586636,4.21248
1460,559.13459563,0.0009901
1461,468.61947636,4.722389
1462,580.5504981,3.869786
1463,590.73785938,1.649436
1464,742.46562245,1.397735
1465,704.79070076,11.85346
1466,546.12062538,4.310275
1467,628.83282423,7.740064
1468,613.52346524,1.189954
1469,602.72881606,2.767458
1470,887.89826247,5.716779
1471,635.00490933,1.77398
1472,637.98286093,2.214212
1473,548.89399495,5.619239
1474,854.66855071,16.06458
1475,650.90349748,4.423115
1476,536.94016241,5.687528
1477,629.18578814,7.133327
1478,561.97829753,4.103614
1479,548.19891673,5.781702
1480,593.83697664,1.763729
1481,632.37650457,5.644067
1482,629.78305372,9.313281
1483,766.25696945,4.009881
1484,599.07938577,6.921404
1485,499.56085028,6.384545
1486,548.83052549,2.06251
1487,627.73821278,8.745114
1488,560.45218672,4.628531
1489,556.84461131,1.647887
1490,524.40705769,8.910916
1491,544.28705525,14.80165
1492,577.52999533,2.837085
1493,531.19281773,7.195295
1494,755.73829527,7.021971
1495,493.76790956,12.61247
1496,564.71219626,8.408681
1497,635.80285422,3.336074
1498,613.19884746,5.452705
1499,770.64266083,7.500196
1500,531.58000469,3.802856
1501,588.55533385,0.00085391
1502,553.49053807,2.539268
1503,705.41444176,4.857401
1504,607.12594428,4.406722
1505,690.96402035,5.436474
1506,740.43481655,1.883626
1507,603.77967398,6.968935
1508,753.55474451,3.491993
1509,632.8921364,3.721108
1510,637.73093394,3.273463
1511,669.29331941,1.709231
1512,629.56142067,14.36072
1513,518.64894001,5.657986
1514,828.26671955,2.436581
1515,640.94868615,2.439453
1516,527.5925408,9.886712
1517,552.06422429,16.72726
1518,614.36963065,8.445388
1519,737.19047952,7.881303
1520,491.83686336,7.145058
1521,653.97509946,2.967103
1522,855.74843473,1.432961
1523,603.86951123,3.116337
1524,870.83482414,31.59487
1525,727.77888259,10.94413
1526,745.17177019,14.54561
1527,608.15263427,3.90223
1528,636.0944878,10.41691
1529,593.14191718,2.668423
1530,839.07954874,21.29641
1531,609.87830648,9.814124
1532,763.54821603,7.678581
1533,876.24231103,3.754485
1534,605.90944732,2.326267
1535,682.98248245,7.030568
1536,611.9967473,1.191389
1537,741.71435402,2.114217
1538,814.40906785,4.421329
1539,608.54996134,0.7843705
1540,450.71902557,2.272174
1541,630.76888648,3.960418
1542,565.95614333,1.928718
1543,670.76081595,2.847815
1544,749.17465804,3.743483
1545,601.56240157,3.748841
1546,637.15146896,7.476456
1547,610.40338193,5.344643
1548,640.84772798,4.813079
1549,637.20994967,7.606126
1550,557.00058554,2.986503
1551,603.75786827,5.179471
1552,635.26692929,1.484401
1553,571.69952893,10.67567
1554,586.74096917,1.025174
1555,768.52439411,2.572594
1556,512.89283087,7.531794
1557,756.68752572,10.44906
1558,618.2377262,3.754283
1559,588.18230801,3.752627
1560,656.29761839,3.924649
1561,585.99950372,7.068353
1562,585.01211633,6.652795
1563,596.86394823,2.261299
1564,652.03546309,4.771548
1565,787.52014186,6.946665
1566,673.30703184,6.927506
1567,599.23682251,3.407095
1568,601.74590776,6.801589
1569,702.98015461,1.4996
1570,651.79577421,2.381176
1571,474.22487958,5.200138
1572,513.56970519,6.520072
1573,633.84421473,2.110162
1574,609.93165014,0.741637
1575,626.1593566,7.496837
1576,573.82162956,7.674505
1577,672.74602875,2.835173
1578,635.79296449,4.039804
1579,578.9591878,10.36466
1580,787.17881882,6.563596
1581,581.89208475,6.790791
1582,545.71308552,3.767839
1583,478.79698139,1.39746
1584,566.7099187,3.935237
1585,581.20047369,0.742802
1586,761.37599999,2.225251
1587,580.5416716,5.324609
1588,663.09992629,1.028118
1589,520.37884798,13.89311
1590,766.85756408,15.74266
1591,501.59926194,6.279195
1592,843.21423124,8.12797
1593,835.37303595,1.384884
1594,635.09763526,30.88636
1595,479.74160905,2.063263
1596,493.70957063,3.271326
1597,563.58786477,7.351358
1598,515.64817505,4.1425
1599,728.61075864,17.0817
1600,526.82828967,2.997607
1601,626.60917606,0.9304937
1602,717.12413107,5.034367
1603,516.07860457,7.788564
1604,634.01974469,8.873138
1605,625.01743104,4.212295
1606,604.56110307,8.37621
1607,542.93138893,7.37132
1608,564.84994531,1.383923
1609,578.15172772,7.219371
1610,497.08101671,2.266135
1611,612.23511169,3.434127
1612,743.74946912,30.51478
1613,577.19642562,1.708131
1614,599.85940854,5.48347
1615,584.25797918,1.056593
1616,793.54997765,4.220868
1617,531.37843194,3.823077
1618,563.11404203,6.306494
1619,531.27438508,3.457768
1620,681.2668482,0.4664958
1621,633.40132673,2.731502
1622,586.76403592,4.090609
1623,701.85101815,8.166371
1624,609.2833462,7.034446
1625,876.82616796,2.778671
1626,596.59753277,2.438811
1627,527.01592015,6.179279
1628,614.79819414,2.327705
1629,810.74532631,5.011955
1630,483.86717213,5.347061
1631,570.68341339,3.82194
1632,579.01530987,9.350819
1633,606.72396019,2.83705
1634,539.71729711,1.795391
1635,708.66686534,6.411664
1636,599.35494624,7.895738
1637,870.87434382,3.033452
1638,581.89357341,3.53841
1639,646.96962352,1.576814
1640,601.44028469,1.887334
1641,603.77302248,5.322966
1642,604.73388626,1.569368
1643,637.55855564,1.710731
1644,591.88071958,4.420723
1645,775.51670079,6.660686
1646,548.30512913,19.5096
1647,602.97170245,6.590521
1648,679.02479198,4.212551
1649,563.47660778,4.881006
1650,538.63441046,8.001423
1651,626.00672522,4.042184
1652,637.89102698,4.220868
1653,717.97535469,1.707863
1654,896.38060581,6.098855
1655,603.10246329,18.03426
1656,712.76275462,4.13391
1657,481.41253566,9.853959
1658,681.77595825,5.007783
1659,580.50832739,3.82107
1660,766.34868541,4.724204
1661,552.76680264,1.77095
1662,600.97090353,2.87159
1663,598.44394919,2.393605
1664,580.09505814,6.946863
1665,557.4455899,2.780731
1666,591.89673977,6.470409
1667,676.0667847,0.7426633
1668,723.0422098,1.719871
1669,686.6759869,9.841842
1670,645.26353263,2.985959
1671,621.0591021,10.50299
1672,612.72197771,1.484609
1673,540.78169662,6.479612
1674,750.67185515,1.649361
1675,596.92558394,1.436702
1676,663.44932568,6.470462
1677,627.95391834,2.737848
1678,585.0043109,9.040429
1679,609.12840205,3.456469
1680,514.26218105,5.378097
1681,626.94543607,3.451004
1682,638.86587444,3.151848
1683,729.74544231,5.767423
1684,679.41607956,0.5008085
1685,633.35191186,1.794976
1686,608.38536172,3.960575
1687,486.70607267,9.013955
1688,607.52134732,5.146352
1689,598.69032551,4.855441
1690,560.17876321,7.404827
1691,836.13076198,16.86622
1692,608.07132023,3.635597
1693,725.71189922,0.6838668
1694,524.94413942,1.892871
1695,827.35055954,2.539332
1696,572.75661886,1.484364
1697,558.71502957,4.444961
1698,661.91767416,7.687292
1699,588.90822826,4.430572
1700,794.22883643,5.766912
1701,678.06878547,2.000786
1702,668.99386874,4.084765
1703,534.47277374,1.276318
1704,593.62814723,4.137377
1705,646.7862349,3.19165
1706,749.65872997,3.319799
1707,650.00352822,0.6840725
1708,596.13850158,3.926787
1709,546.78213623,0.342896
1710,671.356319,7.570119
1711,668.0851319,7.667991
1712,553.88294725,4.209985
1713,531.91335405,4.817245
1714,581.18402478,4.109627
1715,743.45141559,1.026611
1716,473.63701794,6.218763
