,aster30_wgs84_Iporanga,aster30_slope_Iporanga
2815,101.81620066,10.87546
2816,591.95678024,16.31771
2817,888.86721515,4.655208
2818,131.14227457,21.43585
2819,473.30677064,10.82067
2820,162.6958417,7.772088
2821,777.21767414,4.149371
2822,733.34499199,6.335545
2823,842.34702893,31.60597
2824,881.63347344,5.491529
2825,73.76496224,8.86828
2826,561.33483692,36.12478
2827,110.90896951,16.73705
2828,978.15619466,3.816323
2829,701.10934878,6.600963
2830,843.91463666,5.34533
2831,924.09593902,10.57823
2832,402.61940035,27.81692
2833,744.67744721,24.76088
2834,70.55169098,7.269551
2835,771.9709684,5.934214
2836,268.84198946,18.6581
2837,812.64002074,22.43986
2838,693.36214216,21.24
2839,340.93201538,21.91817
2840,52.40754653,12.15262
2841,100.19104326,19.42081
2842,683.88414392,41.16172
2843,850.73228194,12.29987
2844,809.53683998,20.83232
2845,90.03032575,14.20584
2846,807.31660117,4.808095
2847,864.91376026,24.67464
2848,832.77323843,23.96341
2849,410.87451146,22.78212
2850,505.12057755,13.90765
2851,324.83890181,12.19797
2852,793.72086087,5.815293
2853,722.15987927,8.857404
2854,220.58584566,16.17739
2855,496.11942605,29.40866
2856,79.85429148,20.45168
2857,491.13399526,27.82599
2858,137.25115684,9.657118
2859,887.71491849,13.57533
2860,247.76016731,5.206649
2861,790.24255936,21.56288
2862,966.97218944,34.50447
2863,37.24659283,8.586153
2864,291.7801813,39.6307
2865,165.89829259,17.10075
2866,413.1122171,21.5586
2867,28.41066998,6.967813
2868,805.63526494,5.06533
2869,245.69416436,23.7481
2870,380.19019232,23.50374
2871,75.76569851,6.838605
2872,478.20870444,19.46784
2873,535.65876376,20.47565
2874,900.79629525,2.580662
2875,99.95591995,9.244532
2876,777.54174188,23.54941
2877,841.01101434,31.97387
2878,237.66528348,26.19099
2879,950.07752615,6.357297
2880,748.40162608,5.48255
2881,953.09531159,3.787897
2882,929.38420834,16.08631
2883,759.40654549,33.68404
2884,88.86905189,12.61632
2885,907.5947332,15.04265
2886,57.84058158,8.005268
2887,367.6034624,16.27146
2888,888.57659068,15.76873
2889,648.06619755,8.534155
2890,821.6519041,4.860228
2891,507.65580345,11.1672
2892,43.51323891,11.24657
2893,253.54448385,19.35125
2894,550.67476557,6.186384
2895,942.81662085,2.233023
2896,911.30595165,18.88756
2897,701.82557586,19.2859
2898,54.59253777,4.236189
2899,730.96897141,5.189647
2900,477.46954738,1.908756
2901,579.13752727,35.59548
2902,91.92941931,12.27742
2903,744.324952,6.22709
2904,865.46343136,20.42331
2905,816.53719221,20.00226
2906,368.11522767,15.23114
2907,837.73707397,4.670923
2908,736.12122743,7.197801
2909,295.05652543,14.06187
2910,774.0644541,20.08408
2911,563.37603173,15.90511
2912,930.388721,18.25087
2913,882.98901933,3.59376
2914,960.60909376,20.18505
2915,462.74467713,38.31553
2916,784.15784711,25.57518
2917,470.16166222,20.58466
2918,795.17139481,13.42878
2919,716.70197532,24.81077
2920,693.31979166,8.343968
2921,480.65051857,13.07938
2922,350.38384126,22.74745
2923,412.81941497,28.87734
2924,247.97057206,19.5689
2925,67.63565557,5.579631
2926,527.10162387,26.4241
2927,789.41838071,2.87266
2928,864.55969952,2.228674
2929,710.31589958,6.953171
2930,331.89709265,30.34188
2931,759.80816243,8.567674
2932,764.35431901,4.335672
2933,51.81045655,9.412037
2934,897.89870792,10.55894
2935,782.62016463,12.91857
2936,111.48485475,8.028304
2937,701.58213452,14.49153
2938,676.4354757,12.99699
2939,919.99304785,2.897138
2940,865.55079813,24.4876
2941,909.0281986,19.82168
2942,842.37375701,1.033266
2943,44.55159824,3.278663
2944,892.07507567,21.48074
2945,272.98944839,21.3483
2946,333.23449845,35.29427
2947,248.7735063,21.48565
2948,313.57308748,40.57344
2949,443.95672786,5.291725
2950,206.26537816,24.3002
2951,419.97819204,25.55993
2952,535.70919602,17.49543
2953,311.88409973,12.61647
2954,75.47414833,6.947263
2955,367.55135993,7.374371
2956,59.97685658,29.26143
2957,327.22855807,26.05569
2958,843.78810991,3.783481
2959,121.79713945,23.20333
2960,240.06152889,18.02585
2961,717.39259488,12.67463
2962,561.06480933,40.98453
2963,168.68100241,3.789965
2964,526.84100734,32.73583
2965,267.91195303,8.30287
2966,584.38689287,24.59482
2967,749.03841855,36.06571
2968,939.63418866,6.557036
2969,815.12985298,11.47541
2970,990.12717463,6.59734
2971,974.66371648,14.00988
2972,708.09465174,30.58616
2973,701.94070013,20.39194
2974,782.28189856,15.36314
2975,129.39289479,6.21671
2976,454.9122006,24.7837
2977,63.26925041,18.88266
2978,642.53461022,14.54832
2979,682.1957038,6.587898
2980,640.39930235,24.84974
2981,388.5488827,21.49319
2982,977.30109603,23.95912
2983,644.0514927,13.6152
2984,675.14722688,22.34694
2985,818.59848085,9.518797
2986,647.93829279,12.60834
2987,122.13343023,8.891353
2988,784.79878212,12.0909
2989,611.80980284,38.09265
2990,681.95772518,7.168412
2991,97.48802124,14.39312
2992,665.38055795,13.94055
2993,801.50070966,9.636807
2994,416.16808163,9.482596
2995,900.24090197,14.28688
2996,291.98107525,6.650311
2997,731.65425945,20.41201
2998,132.91079282,19.15021
2999,351.57405008,27.64982
3000,70.78548982,0.3457448
3001,372.4793975,8.194964
3002,782.21908734,17.92334
3003,821.23040625,23.91183
3004,58.94314156,12.88445
3005,755.61517107,19.80232
3006,480.70208533,14.5264
3007,649.84528774,20.85595
3008,618.88933525,17.58998
3009,735.53322545,2.572377
3010,511.71745008,10.57966
3011,212.8577204,23.80478
3012,444.96813323,27.85619
3013,770.42412978,12.3893
3014,684.49154363,11.20748
3015,490.93049999,9.936697
3016,870.50907463,15.43592
3017,884.46404922,32.96744
3018,699.38491639,4.340352
3019,176.19264579,34.8105
3020,223.99048594,28.67802
3021,31.75813876,4.169152
3022,97.97658996,15.81021
3023,257.61758018,9.209749
3024,815.73993569,14.77663
3025,104.7292452,12.01972
3026,770.23015072,26.89156
3027,83.23110122,13.52516
3028,934.70141435,4.164656
3029,359.64066568,24.33195
3030,944.17259353,4.133367
3031,873.91866564,15.7726
3032,481.95127499,25.85988
3033,216.49432828,33.85049
3034,277.30229606,32.12877
3035,901.7765012,23.93757
3036,816.28501609,25.99519
3037,96.6450323,23.81325
3038,809.64721251,13.16623
3039,726.31218365,4.964721
3040,641.8839817,15.53175
3041,257.49403353,30.50232
3042,350.70351679,16.43686
3043,122.52988455,7.45637
3044,138.63188066,12.28038
3045,984.25634539,3.032961
3046,783.53144132,13.48757
3047,292.65663996,9.981612
3048,392.97976236,7.591448
3049,651.04347311,8.684034
3050,651.26920423,24.1956
3051,201.8854269,11.47819
3052,846.53625364,23.97016
3053,929.97244437,6.216578
3054,408.05787685,23.79388
3055,650.52956248,25.70578
3056,672.46457273,17.03713
3057,791.56847391,16.21363
3058,813.3228203,9.564628
3059,929.87414697,11.98388
3060,309.38266542,12.56001
3061,840.81809503,11.7078
3062,333.03921701,23.75802
3063,923.48486987,13.91449
3064,746.38959146,21.19071
3065,976.12992967,3.35026
3066,806.48238778,0.7947454
3067,967.20717815,7.640352
3068,220.00446144,19.5345
3069,837.29423334,21.65455
3070,367.83179417,21.18983
3071,821.89512959,16.05329
3072,174.11152563,16.33995
3073,717.80061161,11.42325
3074,811.16146411,0.5079569
3075,890.69631752,12.91612
3076,174.76582834,34.49762
3077,857.84975051,20.34582
3078,593.49022312,27.27032
3079,960.81029932,14.00894
3080,635.29776238,14.85606
3081,772.99030422,9.28518
3082,945.07442815,23.46355
3083,68.88043882,1.649451
3084,895.05537222,6.359096
3085,588.8432197,39.20042
3086,772.69813464,11.18154
3087,882.65653882,19.21858
3088,333.08150701,3.994554
3089,813.97306981,0.3442708
3090,757.12924423,11.17762
3091,859.22325441,21.5091
3092,855.48825032,12.19644
3093,841.76191407,17.30417
3094,830.67601678,8.993148
3095,993.02234954,1.649602
3096,588.61315992,7.928513
3097,395.83238042,31.22602
3098,785.21368219,21.59115
3099,344.92516015,17.38842
3100,543.15477866,20.29281
3101,821.5513689,12.43412
3102,864.67800295,22.58086
3103,473.59280414,11.28454
3104,770.31974917,1.521645
3105,659.15880018,13.89926
3106,119.55867798,27.60331
3107,935.44313775,28.25981
3108,454.95313913,4.01532
3109,997.84830479,19.99101
3110,805.40212755,10.73212
3111,715.16236647,24.83988
3112,900.00462549,10.56242
3113,395.00494092,10.88933
3114,916.02125074,14.48783
3115,400.35916911,32.07249
3116,38.75624266,7.512001
3117,752.87994571,28.08536
3118,776.49271818,29.36891
3119,769.76130858,37.53822
3120,882.41088556,15.12495
3121,902.13957076,8.57479
3122,811.42994849,12.72004
3123,918.89270071,10.71499
3124,782.96779962,3.768088
3125,939.16315794,12.84001
3126,651.11420863,8.874231
3127,842.58389766,10.06055
3128,751.27274293,16.77253
3129,542.02227135,39.15348
3130,994.10329502,5.624213
3131,696.83855871,3.495877
3132,394.61356111,17.32454
3133,407.04840307,22.11084
3134,1059.77708976,30.90205
3135,294.29375066,32.68849
3136,892.14208329,15.65719
3137,907.1002266,4.498335
3138,826.33429026,9.442507
3139,798.63283353,15.70867
3140,31.85794695,5.095866
3141,121.62946216,12.84111
3142,225.61590939,20.52237
3143,706.00999535,15.47622
3144,846.52379045,20.03584
3145,228.87728168,17.18468
3146,610.96763489,28.09591
3147,228.60909385,16.99652
3148,704.21047259,10.46136
3149,750.12092109,4.59052
3150,898.81068085,7.206526
3151,956.08101414,6.521116
3152,230.14759604,21.85957
3153,181.42904371,18.07684
3154,888.21590049,6.657893
3155,642.72121993,31.16181
3156,764.74298186,29.35212
3157,314.57019065,12.19297
3158,174.132702,12.54841
3159,790.59382687,19.19259
3160,681.10576155,8.044846
3161,38.64450796,6.663263
3162,70.27232728,16.12445
3163,643.15354214,15.06552
3164,52.492365,10.55406
3165,877.44344776,20.10519
3166,231.96488118,16.13431
3167,660.83318688,16.8169
3168,925.07390799,6.182062
3169,434.32338435,9.855481
3170,349.12333103,11.39203
3171,828.57109293,6.82955
3172,132.64574621,12.43561
3173,833.50732803,12.72825
3174,929.96271513,7.280023
3175,776.33536853,9.991937
3176,229.62295845,25.05395
3177,977.66570813,10.20113
3178,515.53700418,16.99215
3179,213.26249678,16.66313
3180,1158.99262046,5.468598
3181,590.70702583,5.659243
3182,692.94814045,23.34679
3183,621.65969526,11.47835
3184,719.18719448,19.66931
3185,840.81346133,2.702448
3186,85.35404206,19.32775
3187,165.93159743,21.99651
3188,52.79333494,2.128503
3189,203.99276434,15.51854
3190,82.98173,15.90442
3191,856.60889548,1.448926
3192,705.20063103,4.643932
3193,162.66677474,17.65653
3194,660.09543523,9.580765
3195,96.65464645,17.27463
3196,902.78106383,10.63567
3197,740.72334214,20.62252
3198,954.10212912,21.7762
3199,912.73409894,21.46083
3200,574.20078443,28.0183
3201,1130.02438932,6.378113
3202,854.44160837,16.63185
3203,503.6675231,16.06961
3204,785.43117579,18.17525
3205,894.18924379,12.22543
3206,305.07654129,15.85115
3207,754.23968228,4.049398
3208,796.72114809,16.84359
3209,856.8265163,13.74598
3210,584.69112691,24.94542
3211,997.01708504,15.04251
3212,800.214381,31.75649
3213,821.8091512,19.18462
3214,135.62719436,10.81807
3215,630.44541921,28.1133
3216,606.77055257,11.04913
3217,318.19009627,19.16815
3218,374.37659668,33.77451
3219,582.46436932,5.13284
3220,900.66735588,6.271072
3221,462.78188156,21.22841
3222,747.01051723,19.95176
3223,949.02793756,20.12546
3224,167.99008078,18.30478
3225,682.26786107,NaN
3226,797.36036443,3.590889
3227,708.60820053,23.09642
3228,268.9076169,17.78583
3229,884.79469493,19.83571
3230,733.55590623,10.98982
3231,718.44725782,6.538293
3232,706.97147683,5.769659
3233,175.09537987,29.81621
3234,787.84202061,13.29172
3235,760.24087558,30.67879
3236,696.48562803,11.8563
3237,780.46477243,9.734819
3238,297.6386765,17.34385
3239,847.58258202,2.411241
3240,892.59147865,3.49273
3241,899.06289711,6.158956
3242,886.85666849,13.91629
3243,952.2916088,12.83393
3244,964.26405344,15.27601
3245,458.04395037,28.37729
3246,452.17458731,22.33729
3247,256.39096515,20.42874
3248,36.29127518,1.191903
3249,736.9146569,10.0044
3250,800.84859972,32.45153
3251,729.84293907,10.89385
3252,576.20141001,13.32812
3253,737.58839363,21.09526
3254,21.47402844,2.856814
3255,830.3547388,10.14753
3256,764.40997086,7.391809
3257,676.13745886,13.92081
3258,948.26708303,16.56271
3259,766.14049026,3.178483
3260,718.51347359,10.08482
3261,617.91448302,30.01256
3262,113.77026295,7.5601
3263,40.55354415,16.43926
3264,914.0708298,5.289378
3265,675.29555242,3.298303
3266,881.03867191,13.73428
3267,820.3684663,3.85582
3268,890.01649139,9.81951
3269,564.48562615,19.51079
3270,669.43334033,2.417722
3271,106.35280963,25.28109
3272,576.77413378,21.56776
3273,604.47197447,25.72707
3274,638.301018,6.031062
3275,747.80907692,1.190069
3276,817.56552765,10.20321
3277,778.97454555,22.73584
3278,800.96737457,14.67413
3279,240.918506,15.44115
3280,865.97421214,20.83911
3281,799.53770035,11.83174
3282,893.97287599,10.22077
3283,367.56601066,18.93621
3284,739.25060856,13.29804
3285,741.6979696,12.28129
3286,902.28511455,14.20966
3287,760.44177201,5.927189
3288,916.71208731,4.134554
3289,336.54276937,20.65643
3290,49.49943289,16.40322
3291,921.75154372,10.66824
3292,971.91673616,16.63753
3293,519.12313394,14.81038
3294,60.41030585,0.7960019
3295,298.94559306,19.52592
3296,641.50373601,23.95078
3297,753.16283784,18.25703
3298,627.85934539,22.55105
3299,974.9952489,5.328683
3300,786.27644481,6.872086
3301,801.68696322,12.78089
3302,673.92983823,10.63163
3303,626.99021459,5.390999
3304,830.64220157,16.15194
3305,719.37794516,8.832112
3306,1002.17589644,6.174786
3307,938.22634217,14.09418
3308,784.23552929,29.19272
3309,688.26074435,0.6872789
3310,636.21256597,25.73584
3311,538.44117048,22.26647
3312,343.18885524,29.68724
3313,411.7990945,24.5053
3314,772.54220564,13.84964
3315,756.82508483,18.32856
3316,912.84261092,12.27717
3317,763.67194452,21.75612
3318,727.37555072,11.97635
3319,480.39774928,22.89508
3320,288.13428836,2.815322
3321,420.62969695,18.89497
3322,600.60785015,21.01916
3323,85.84265066,11.64205
3324,952.68882704,25.60334
3325,750.41522743,8.414025
3326,771.3688005,3.57585
3327,881.25028871,17.9646
3328,484.86810359,11.99335
3329,695.61170638,6.819037
3330,731.88018651,19.13834
3331,910.16558525,15.87424
3332,296.94937018,23.49119
3333,99.89386333,7.67373
3334,68.4982107,25.50811
3335,232.07992728,38.80919
3336,52.9011018,2.068736
3337,679.33109137,19.03401
3338,683.32284376,0.3444722
3339,975.1960641,10.72746
3340,278.64121914,14.99331
3341,809.15899255,22.68237
3342,752.86718045,20.73427
3343,841.89041077,9.536245
3344,334.24513492,33.76023
3345,595.03484118,27.05543
3346,791.36044837,30.83505
3347,917.73113814,8.380121
3348,855.37628653,9.195416
3349,49.08451753,30.21124
3350,562.08381203,23.74287
3351,861.21060506,9.088449
3352,671.99047796,3.856228
3353,177.11231422,15.10933
3354,474.40428724,32.32154
3355,836.22470774,20.8693
3356,853.49798749,23.01307
3357,299.01197034,11.7113
3358,758.72760132,19.06765
3359,1005.35431479,7.101936
3360,188.06385927,6.783033
3361,879.76978284,12.78773
3362,279.60111374,29.19129
3363,498.71881481,10.99685
3364,743.2123872,8.853292
3365,46.10476116,7.243104
3366,811.40508056,19.52151
3367,236.02413249,9.039347
3368,365.14687812,34.39631
3369,191.96844578,10.97833
3370,56.81354812,15.58922
3371,131.91473602,19.82894
3372,944.09103902,10.89694
3373,908.15497506,14.51558
3374,483.21083191,42.62779
3375,841.05135065,17.66155
3376,67.65299059,17.03372
3377,573.96032575,35.08858
3378,594.30890932,11.04483
3379,491.9474204,26.52304
3380,26.31920992,4.302554
3381,760.76905732,2.746625
3382,929.99670912,12.45086
3383,219.59049324,20.11691
3384,941.85711841,1.377921
3385,174.04286159,12.84973
3386,26.51849062,5.944118
3387,679.36332236,34.89867
3388,247.79556294,13.33719
3389,869.66078199,9.554249
3390,384.50850854,27.52236
3391,748.26562548,13.78081
3392,68.90804198,6.724531
3393,450.73334532,32.53087
3394,525.50780156,5.848006
3395,795.74462032,4.801032
3396,938.93204993,7.879775
3397,558.30042659,25.44042
3398,785.77922137,16.0849
3399,329.03864829,5.889565
3400,106.14629852,6.873392
3401,463.36587836,7.187664
3402,904.9872274,11.1843
3403,882.38492466,9.19472
3404,753.38509402,17.56277
3405,754.22264095,14.607
3406,651.09509115,8.180729
3407,464.97454964,26.44229
3408,81.73177342,6.116162
3409,528.33262825,30.83943
3410,909.95314853,3.675171
3411,858.40200203,24.90069
3412,1011.08893387,9.95983
3413,669.32468085,5.466843
3414,900.51894489,12.27429
3415,308.71793186,19.08788
3416,143.72492449,19.36478
3417,685.13214515,NaN
3418,719.84724049,1.797073
3419,33.83075469,5.848389
3420,137.98431875,23.30809
3421,285.82708997,5.368602
3422,826.21490391,14.2854
3423,413.07356491,1.532242
3424,453.13026954,4.148121
3425,757.59410767,4.309123
3426,470.79768186,35.09849
3427,249.0132483,11.5159
3428,838.71914693,4.183051
3429,748.84966247,13.49959
3430,821.82196142,5.936028
3431,269.0623736,12.96713
3432,644.20864416,19.13749
3433,778.70411725,4.6727
3434,366.16893995,32.62732
3435,812.82447427,15.90421
3436,439.52778325,21.56797
3437,721.41431725,7.190679
3438,442.85099258,34.68394
3439,907.90977554,9.228731
3440,589.8763745,34.28535
3441,621.80096106,23.93629
3442,885.26528993,20.67164
3443,846.61188859,9.138267
3444,567.68964354,27.10892
3445,767.61345032,11.22049
3446,380.8289954,25.42988
3447,821.22908226,4.845872
3448,676.0132263,7.854208
3449,662.55807972,2.108715
3450,894.63507816,5.922095
3451,703.59252067,15.1229
3452,779.32090166,13.66175
3453,664.39205547,1.799589
3454,786.48654115,9.535963
3455,976.15590353,15.66056
3456,716.25044447,4.649817
3457,765.98689123,31.79709
3458,59.56527437,15.07698
3459,299.17991976,11.2005
3460,240.58850959,9.997483
3461,929.97990546,19.52139
3462,616.29367506,21.76342
3463,889.83309319,24.27618
3464,755.37456535,21.08668
3465,969.34449201,33.64208
3466,751.59030991,23.68351
3467,431.27873983,14.6751
3468,981.20976891,11.11968
3469,850.14586656,11.49323
3470,71.80298624,13.18522
3471,880.55800963,6.489812
3472,46.19555147,6.835588
3473,810.23741849,24.49553
3474,332.82582536,10.18528
3475,198.07085784,25.45918
3476,864.06377047,2.539053
3477,681.21769242,36.37723
3478,648.94614707,9.864818
3479,631.37387865,36.17546
3480,284.43627673,12.61753
3481,553.10279322,27.92253
3482,738.49693692,35.96681
3483,832.50985062,7.178691
3484,856.58475756,11.8103
3485,855.9308878,13.44598
3486,603.93201766,7.18438
3487,52.82495236,4.374207
3488,725.24944795,28.40357
3489,740.18145184,15.3948
3490,103.03103294,3.181578
3491,718.26083965,6.930001
3492,969.07524767,12.22697
3493,860.00178597,24.58939
3494,44.6337542,13.43204
3495,201.28337192,23.84656
3496,903.48443412,13.93764
3497,925.29131828,12.436
3498,63.86847257,2.890726
3499,939.16185968,7.831195
3500,607.24030478,22.15228
3501,879.76636177,8.826125
3502,362.0513094,23.31796
