,aw3d30_wgs84_Iporanga,aw3d30_slope_Iporanga
1081,695.38795314,12.55227
1082,428.91180233,24.58209
1083,861.31889617,6.725418
1084,846.85333092,13.39926
1085,296.04592835,21.56992
1086,815.86471027,23.55035
1087,45.75831729,5.721169
1088,NaN,NaN
1089,311.72765233,28.15361
1090,33.28461349,11.285
1091,581.31998937,6.569254
1092,1006.23153584,3.78496
1093,NaN,NaN
1094,984.13584485,7.633094
1095,90.97353785,15.39065
1096,192.002159,4.168463
1097,545.17019043,26.07732
1098,776.45439434,17.03419
1099,23.6899242,1.39578
1100,961.20958455,4.867237
1101,984.2865174,18.86567
1102,826.33501944,9.368607
1103,902.05846557,15.46578
1104,204.08945156,22.92789
1105,469.77074811,11.82649
1106,504.56512394,36.9635
1107,597.36023752,28.99468
1108,876.94434105,25.86277
1109,464.15296466,6.779876
1110,572.29125706,36.3287
1111,604.19946523,22.71521
1112,1047.10512203,13.31374
1113,800.65453835,44.85833
1114,86.46289872,21.16186
1115,760.31418418,6.434954
1116,686.23001932,17.19106
1117,722.08944898,13.03949
1118,235.05341902,15.97121
1119,592.80922076,5.477936
1120,199.00993087,15.6332
1121,609.61418171,NaN
1122,766.04505872,17.08179
1123,780.29221444,18.16161
1124,715.38535087,9.125986
1125,71.57904594,11.36609
1126,67.33726297,13.97927
1127,868.52754075,4.124915
1128,988.06727337,3.905986
1129,756.25742179,18.64252
1130,862.60292156,19.98182
1131,798.58032811,18.40754
1132,254.07348538,26.65935
1133,77.40357143,31.90532
1134,789.74734336,30.49542
1135,956.10294568,16.63061
1136,NaN,NaN
1137,698.58301319,33.35065
1138,105.99312259,25.64799
1139,733.31867396,2.32755
1140,821.23679387,8.078711
1141,833.47314293,10.09375
1142,647.57514036,29.01774
1143,829.53145472,8.265326
1144,561.87523261,22.90796
1145,837.8078003,6.915905
1146,936.96375058,1.797048
1147,NaN,NaN
1148,706.49725138,10.16663
1149,927.94678224,12.49916
1150,967.18765571,9.175725
1151,191.54798218,23.83392
1152,779.61781382,18.5244
1153,511.79041274,19.61635
1154,647.1632761,4.806771
1155,218.4495466,11.82876
1156,843.41942593,14.70132
1157,673.53367252,8.319882
1158,894.66501811,12.78929
1159,799.31728943,29.15905
1160,790.25003863,5.214715
1161,924.92690101,14.83062
1162,910.73071828,7.841588
1163,790.8308265,10.20746
1164,NaN,NaN
1165,819.9453795,19.82918
1166,802.38487949,26.18737
1167,152.81441459,20.56274
1168,700.8851257,18.56077
1169,835.29592503,29.5453
1170,692.17584342,0.5073949
1171,416.09541375,23.58959
1172,446.45915743,NaN
1173,446.18623441,27.85839
1174,691.08859641,10.26298
1175,829.16095352,30.46878
1176,NaN,NaN
1177,NaN,NaN
1178,248.50688495,16.61579
1179,585.13268768,14.61117
1180,478.66295465,12.74526
1181,321.06292185,16.11787
1182,949.67544721,4.673774
1183,137.74769464,23.36979
1184,818.4361764,12.99431
1185,259.75477907,29.89393
1186,729.27913401,26.76464
1187,294.23659744,15.63084
1188,763.93589209,21.29271
1189,895.99218068,3.678596
1190,871.55729021,18.6541
1191,915.32108325,11.53687
1192,40.86583907,1.649402
1193,NaN,NaN
1194,793.44891108,15.22496
1195,980.13359949,11.43026
1196,199.70724363,22.77726
1197,891.83561799,6.063334
1198,143.73018856,21.57918
1199,702.19158641,17.11372
1200,742.00491006,2.46143
1201,875.60555826,2.779187
1202,876.20057844,5.011296
1203,861.51249234,7.200416
1204,625.6496601,21.28353
1205,126.2188329,15.69113
1206,747.12947355,7.56518
1207,643.49399486,19.82454
1208,93.36490111,11.62651
1209,706.16085924,3.141752
1210,656.51567877,20.75276
1211,602.07583394,21.0786
1212,84.58793903,22.37743
1213,710.37734691,16.31926
1214,119.7243819,18.19373
1215,365.91714886,14.84728
1216,682.56576525,19.62622
1217,120.47463261,27.42178
1218,830.39351359,14.03861
1219,93.87745091,30.27129
1220,797.38785516,2.804658
1221,54.0128726,2.068306
1222,116.72786304,16.10529
1223,706.04369277,14.54644
1224,27.48358643,1.119807
1225,691.75946006,11.67772
1226,935.26671573,9.988194
1227,224.18387137,13.9825
1228,977.6757683,7.16753
1229,290.67324049,22.91486
1230,774.10503264,19.53132
1231,829.26130362,17.80968
1232,52.35249012,2.109988
1233,757.5700399,22.39095
1234,286.80674191,8.308457
1235,842.69845405,3.569941
1236,245.93384079,27.39918
1237,853.50829641,5.832443
1238,68.69516004,15.38789
1239,893.66679239,24.77516
1240,838.70808883,4.330544
1241,58.41671924,7.422033
1242,831.24126784,13.28959
1243,861.25401448,26.52485
1244,389.07213664,16.69905
1245,161.78174786,18.55374
1246,940.15659698,36.54966
1247,755.90693063,3.117786
1248,374.96787402,6.509941
1249,90.90639714,29.95432
1250,738.48773139,2.11917
1251,89.886049,8.1116
1252,82.91838814,2.971482
1253,759.751513,10.72298
1254,863.7054398,16.39214
1255,NaN,NaN
1256,760.20512304,18.60561
1257,79.02274642,15.24132
1258,205.59425289,31.09312
1259,743.9120262,17.37452
1260,NaN,NaN
1261,736.32428384,4.33305
1262,686.25197034,8.02423
1263,333.62852937,28.22377
1264,794.40421463,8.347566
1265,79.19801236,10.42867
1266,850.77511403,11.48389
1267,NaN,NaN
1268,638.80135372,15.43325
1269,567.82261208,29.2119
1270,NaN,NaN
1271,902.0032221,21.34639
1272,1029.98905822,8.213991
1273,830.60162414,16.61043
1274,322.94836542,18.67119
1275,875.6052155,30.35035
1276,308.59925723,20.35467
1277,NaN,NaN
1278,708.83225501,17.07155
1279,527.85272166,32.08157
1280,466.63917578,7.550884
1281,949.18791358,10.55263
1282,459.13829383,3.034364
1283,237.05105115,15.19065
1284,808.50591764,14.16977
1285,56.79537998,3.433585
1286,331.75507039,4.505412
1287,NaN,NaN
1288,351.7213876,23.58888
1289,NaN,NaN
1290,570.18994689,29.52489
1291,416.12726581,16.96511
1292,68.72886514,19.94046
1293,NaN,NaN
1294,827.18294854,18.31139
1295,NaN,NaN
1296,593.08034256,32.71501
1297,673.17059433,4.673736
1298,78.8253926,10.93861
1299,234.01230611,27.38493
1300,601.07141316,2.583001
1301,950.19514743,9.029345
1302,700.22589384,14.00005
1303,590.73245411,26.94428
1304,941.91398512,8.250009
1305,990.94415942,16.52125
1306,894.34484589,13.03636
1307,543.95966639,17.02929
1308,897.93388828,14.5425
1309,787.06030744,11.38385
1310,468.11099816,14.20873
1311,935.07600023,5.07982
1312,845.85972131,7.286346
1313,412.08280789,24.08122
1314,262.52207646,17.86602
1315,329.52918713,37.1265
1316,708.05487575,12.4625
1317,357.71456092,21.30171
1318,875.35209516,8.53497
1319,881.63393816,7.40441
1320,929.80501346,20.048
1321,359.62937914,18.2544
1322,960.17537737,8.874649
1323,755.14393936,14.28378
1324,831.38773133,9.272045
1325,399.03217634,32.24147
1326,578.31725986,24.3989
1327,820.03776066,21.74952
1328,NaN,NaN
1329,800.74864571,10.15809
1330,316.00602312,33.85767
1331,761.41835699,6.336159
1332,716.61834649,20.05122
1333,689.48348933,1.455353
1334,940.10594842,18.30022
1335,681.29372425,2.594514
1336,748.92199993,10.35438
1337,529.00072362,22.51832
1338,157.75345088,16.96114
1339,801.37099157,14.24475
1340,473.72860003,31.76892
1341,488.65940519,19.80225
1342,646.49091994,7.400586
1343,61.34413951,11.19181
1344,845.63725962,25.20597
1345,NaN,NaN
1346,923.95667416,13.17257
1347,816.52908043,17.0247
1348,732.39393501,NaN
1349,NaN,NaN
1350,675.21934194,36.21458
1351,387.12258738,31.79058
1352,NaN,NaN
1353,734.51967116,13.51408
1354,450.53053943,32.0676
1355,195.59863194,4.421866
1356,195.4562274,14.23634
1357,NaN,NaN
1358,747.02853055,7.122456
1359,891.48334691,14.39537
1360,758.03726055,36.00912
1361,778.60501277,8.878441
1362,191.9501465,23.21889
1363,816.43171791,8.096127
1364,875.09426896,24.57035
1365,707.0126145,10.85199
1366,839.49155425,31.2163
1367,873.47996106,16.75427
1368,893.21109038,13.86552
1369,967.2133958,6.156388
1370,279.97176628,29.45781
1371,53.04065235,22.88358
1372,965.40892639,12.62935
1373,555.29537119,10.28042
1374,NaN,NaN
1375,289.85074972,9.885865
1376,84.74267171,18.25441
1377,155.74481389,3.032091
1378,42.61134238,11.09331
1379,98.84241936,23.94897
1380,865.78605303,5.932103
1381,349.00231734,32.83369
1382,677.27358439,13.58875
1383,314.18311705,5.087571
1384,275.90970392,10.53715
1385,599.84596528,13.8158
1386,915.78396124,8.519504
1387,NaN,NaN
1388,866.05487428,8.926571
1389,658.9986394,37.94656
1390,722.09258942,21.14339
1391,319.99777899,37.55505
1392,810.24443611,30.77789
1393,831.64708691,31.34539
1394,77.96792729,23.80331
1395,632.17931892,2.856952
1396,49.53314775,7.391646
1397,816.35225673,4.559181
1398,902.07328788,14.12827
1399,695.17966594,1.520978
1400,809.14337319,27.33025
1401,709.29511434,0.3453711
1402,NaN,NaN
1403,590.13239065,16.853
1404,741.57675266,27.1159
1405,271.93386378,33.58064
1406,789.54999252,24.20568
1407,749.68045279,23.70658
1408,345.99625588,5.843672
1409,658.68777077,16.79536
1410,NaN,NaN
1411,766.86692168,36.04082
1412,743.36058611,7.310553
1413,257.61625169,21.29454
1414,54.72534328,4.562895
1415,826.79966107,2.701688
1416,NaN,NaN
1417,468.65468098,4.243954
1418,916.1405816,8.482288
1419,877.24637174,13.06679
1420,950.28741172,4.330384
1421,901.18567206,11.56118
1422,579.70905737,9.777712
1423,690.69311431,24.70867
1424,780.55647549,14.39648
1425,83.63718033,6.180889
1426,980.92112249,25.83782
1427,47.81719999,6.838753
1428,78.25391589,12.69896
1429,704.91021275,13.54434
1430,282.13886374,28.54288
1431,55.87437012,9.805268
1432,363.86744817,26.86025
1433,836.6881688,13.81757
1434,868.42051848,7.966557
1435,192.93884919,6.114291
1436,894.45689006,23.7434
1437,820.30035165,15.15513
1438,193.85960922,20.9899
1439,203.658158,5.888433
1440,132.64219024,6.962244
1441,858.60572374,4.46799
1442,826.30523128,16.99829
1443,942.2300067,9.12448
1444,924.72852172,18.94047
1445,620.33131153,3.116391
1446,739.48907101,15.29844
1447,792.68585973,27.08402
1448,942.86743508,5.065827
1449,822.32760873,3.365714
1450,755.37933619,6.325027
1451,NaN,NaN
1452,863.61783682,12.53568
1453,714.36461802,5.491959
1454,805.50376982,13.83823
1455,NaN,NaN
1456,118.64888638,26.49556
1457,931.23813147,14.42272
1458,753.31662943,11.0747
1459,117.01527853,20.98387
1460,490.59596977,23.42332
1461,622.03921367,22.59775
1462,NaN,NaN
1463,772.20851668,23.07877
1464,683.32604212,22.16776
1465,817.48753089,10.8422
1466,532.57597102,12.58998
1467,861.89214261,18.36066
1468,89.8258805,13.8542
1469,655.03390676,13.89796
1470,896.34468028,9.327257
1471,682.25719089,6.556981
1472,108.92368223,11.33026
1473,503.88026881,35.45617
1474,917.91068299,8.525563
1475,810.02355323,22.98125
1476,560.71173317,10.36337
1477,246.9832174,21.0857
1478,901.86988745,16.27407
1479,885.37463526,9.975138
1480,742.17983056,24.34489
1481,182.76407078,17.24324
1482,1052.74456349,21.39592
1483,826.56042664,7.690886
1484,907.0554123,12.58308
1485,451.71972125,18.35116
1486,657.94434693,6.953865
1487,100.69500905,26.44174
1488,NaN,NaN
1489,87.82080609,13.89518
1490,353.70881164,20.98534
1491,512.25814428,23.78069
1492,66.89064614,2.406934
1493,639.2306693,16.32785
1494,948.14559093,8.872314
1495,835.98448711,26.88797
1496,849.84928104,7.859641
1497,863.71712355,10.43794
1498,56.35705587,5.777995
1499,820.77935793,13.71963
1500,835.06085958,18.93193
1501,661.29704424,19.16941
1502,172.45573425,9.887876
1503,857.76449963,5.591769
1504,897.26707431,9.70385
1505,873.38490753,13.11182
1506,803.82680181,12.91401
1507,NaN,NaN
1508,745.30469592,7.737439
1509,862.23489856,17.71897
1510,NaN,NaN
1511,NaN,NaN
1512,NaN,NaN
1513,539.7959059,15.43647
1514,650.52473447,4.166948
1515,857.52364054,15.98208
1516,569.64884237,19.66164
1517,688.44397618,14.18863
1518,295.97346021,24.87137
1519,720.54195163,33.24914
1520,975.15815726,11.60625
1521,614.07761266,27.11088
1522,817.79792417,16.77362
1523,922.3795911,25.894
1524,975.12412841,8.826116
1525,906.63716034,12.21485
1526,216.96759597,13.24307
1527,562.62246565,4.137362
1528,849.71001412,11.82632
1529,309.22759455,16.19382
1530,864.43932701,18.52231
1531,922.91520221,12.3027
1532,753.48995867,2.970264
1533,755.37510391,6.215059
1534,207.04739642,28.48031
1535,774.99398701,8.544271
1536,NaN,NaN
1537,917.99072943,7.827226
1538,715.67961594,5.356319
1539,710.14394659,5.138838
1540,633.12680254,31.6487
1541,NaN,NaN
1542,884.33176106,19.23455
1543,724.93088075,10.17945
1544,789.54329859,2.12191
1545,77.62412697,13.96881
1546,507.51092248,24.60065
1547,155.79374588,21.88179
1548,289.62613774,28.20649
1549,539.67553365,23.34045
1550,883.86327503,5.154547
1551,710.95063103,0.00092712
1552,473.63350314,17.77942
1553,134.13580718,14.19671
1554,695.04090142,10.9858
1555,980.71843375,9.442475
1556,1003.21126041,16.86534
1557,786.59243408,7.216975
1558,171.95420009,15.61059
1559,124.20585619,19.59346
1560,153.39846695,30.00118
1561,724.73713748,17.0024
1562,701.38031407,11.9154
1563,995.38923597,21.60592
1564,NaN,NaN
1565,753.43348949,17.147
1566,832.26645538,13.61257
1567,57.33610625,23.52134
1568,705.95364367,2.855173
1569,774.02485225,23.01521
1570,917.02606137,5.77905
1571,431.68641352,29.64079
1572,749.02953801,6.855051
1573,291.53674191,23.1205
1574,234.1530212,19.14463
1575,NaN,NaN
1576,NaN,NaN
1577,650.90947597,10.99609
1578,816.72068571,10.54696
1579,778.42568448,14.3467
1580,750.46982507,9.855662
1581,622.7783078,35.41378
1582,149.45125514,9.071168
1583,839.03021894,20.51553
1584,157.42664971,7.155911
1585,95.27594082,18.87623
1586,769.58496432,20.853
1587,422.88601229,22.98965
1588,NaN,NaN
1589,285.84593197,29.37229
1590,907.02406899,14.14446
1591,389.40540684,8.355901
1592,774.48846684,12.29137
1593,856.49737122,6.590501
1594,1002.29628467,10.10387
1595,921.07580547,13.40739
1596,769.12706859,28.61889
1597,649.07746068,1.928599
1598,NaN,NaN
1599,889.39071448,10.7016
1600,974.26675076,33.47976
1601,93.63984804,14.9678
1602,NaN,NaN
1603,974.32243639,18.63776
1604,241.10220038,9.995244
1605,894.0750145,7.846964
1606,693.16495107,29.88107
1607,NaN,NaN
1608,812.23819514,24.18391
1609,811.19434777,16.0668
1610,864.34781991,1.118015
1611,132.42226199,19.18487
1612,847.75850116,10.0497
1613,85.34572527,21.27574
1614,851.91828072,9.776978
1615,89.23714438,22.21711
1616,741.46479861,11.08035
1617,137.61483203,10.71985
1618,946.30653835,22.57208
1619,769.20197635,31.36604
1620,769.82459089,15.36196
1621,328.89374492,34.97426
1622,840.27991342,22.39851
1623,988.01249777,20.45298
1624,55.35955953,20.06369
1625,965.23180023,15.69279
1626,647.04300993,4.048105
1627,635.67735286,10.89581
1628,246.48653765,20.56991
1629,909.88730233,19.42616
1630,927.16667877,6.186698
1631,386.05438264,17.58938
1632,950.1299988,17.64496
1633,712.85506104,15.13417
1634,222.98494511,16.2051
1635,798.4567193,22.65866
1636,255.19043613,22.72219
1637,922.31138635,16.77929
1638,675.97097612,30.05739
1639,NaN,NaN
1640,348.79030483,7.451107
1641,240.56075275,18.81363
1642,643.24026517,0.7957454
1643,31.67347219,3.495901
1644,829.43515146,34.27391
1645,937.66617472,21.49547
1646,376.29595467,24.00767
1647,NaN,NaN
1648,123.93152238,19.25458
1649,268.41564279,35.92879
1650,218.1161622,27.53138
1651,659.51644403,1.800524
1652,850.00220379,11.52094
1653,836.57195032,14.15464
1654,748.53968772,5.871153
1655,1032.30650373,22.78373
1656,936.19995586,17.96611
1657,285.82429402,13.97633
1658,897.4327957,13.48286
1659,423.00318011,26.08634
1660,717.42041261,15.02921
1661,NaN,NaN
1662,76.92739467,12.17675
1663,317.11322907,34.16567
1664,687.2887064,10.40569
1665,273.01991885,28.56408
1666,872.3137151,32.25401
1667,396.74376048,23.67887
1668,82.96620067,1.380938
1669,858.74016977,10.35932
1670,119.37028291,27.31277
1671,915.20156933,12.59718
1672,142.82073779,4.328903
1673,NaN,NaN
1674,825.88071728,14.69817
1675,770.24271677,20.93108
1676,76.62074006,10.69996
1677,NaN,NaN
1678,877.13539557,11.34813
1679,918.07973078,17.27863
1680,NaN,NaN
1681,911.70812845,13.53049
1682,NaN,NaN
1683,924.87146127,14.88854
1684,159.72998153,23.38324
1685,167.67732337,21.7588
1686,117.9174502,17.00806
1687,814.11612318,22.97903
1688,139.13564311,20.44585
1689,658.08816732,1.929987
1690,697.2301065,24.79388
1691,638.42741538,6.004156
1692,1148.23749478,46.67654
1693,959.98046764,9.150824
1694,NaN,NaN
1695,696.59646257,9.230902
1696,755.16491089,4.81148
1697,445.09101024,25.01822
1698,803.34577466,14.13957
1699,567.4697122,19.32573
1700,680.38351832,7.295464
1701,788.63600472,18.40262
1702,811.58546222,29.35352
1703,270.92753357,6.600213
1704,NaN,NaN
1705,688.99802636,22.64952
1706,738.49158866,10.42083
1707,954.1853069,4.591922
1708,757.0092968,26.52207
1709,NaN,NaN
1710,468.95852128,28.43632
1711,436.28449279,41.63195
1712,568.19940566,20.85593
1713,984.1470318,19.3085
1714,598.27798243,39.58634
1715,174.52342527,5.771172
1716,705.01744209,12.70701
1717,273.68184308,13.16869
1718,NaN,NaN
1719,589.90659952,4.310292
1720,718.22705781,12.53094
1721,680.31540462,27.3107
1722,650.39363228,28.32972
1723,682.73483743,29.42072
1724,720.18672471,11.94968
1725,913.59865024,24.81466
1726,NaN,NaN
1727,482.72799289,18.62278
1728,868.94636052,1.649634
1729,839.75484357,13.76661
1730,NaN,NaN
1731,NaN,NaN
1732,765.91453335,29.51933
1733,888.87260265,21.65306
1734,240.05831951,19.32379
1735,835.55692653,11.42836
1736,146.16522606,20.13993
1737,545.3770691,27.53142
1738,832.22468489,6.708902
1739,244.02349712,15.6121
1740,987.61433362,14.38771
1741,947.28097181,27.00693
1742,1128.23959502,13.78538
1743,873.0662516,13.41376
1744,339.97359499,33.63478
1745,842.73171198,34.91864
1746,353.47658148,21.72313
1747,706.03745002,9.285159
1748,908.22894121,19.53433
1749,621.09640514,3.78498
1750,NaN,NaN
1751,651.28741026,7.278075
1752,969.20952889,7.854636
1753,NaN,NaN
1754,737.34871036,7.09282
1755,553.69177162,12.79802
1756,232.87875549,25.1122
1757,378.17846439,29.05889
1758,48.16315976,5.381201
1759,56.90324715,5.591092
1760,705.43960816,12.36926
1761,1029.75788764,43.05703
1762,819.79922785,13.95909
1763,707.92295696,4.113697
1764,151.09601965,32.53933
1765,940.93137131,4.647089
1766,732.00994229,16.033
1767,550.24122737,35.99269
1768,742.35263585,7.679811
1769,225.64561628,11.49825
1770,936.28569217,16.09285
1771,922.30356534,19.87934
1772,NaN,NaN
1773,944.45085753,12.41788
1774,771.45154403,16.67525
1775,148.08678022,7.392164
1776,776.41020731,6.841244
1777,563.55612944,14.50113
1778,660.26940077,0.7439022
1779,887.86576967,31.38199
1780,750.29111144,29.0719
1781,98.76486828,29.23326
1782,826.9546147,30.16248
1783,NaN,NaN
1784,56.67212831,11.14232
1785,277.84092633,15.15318
1786,655.22911145,14.37615
1787,183.46751294,18.23756
1788,798.30146261,21.62869
1789,27.62853747,4.931241
1790,856.56116243,11.22822
1791,708.15849367,31.29268
1792,741.61389056,5.805629
1793,635.43162005,5.830121
1794,885.11116077,17.74939
1795,1003.67076542,21.00817
1796,NaN,NaN
1797,45.4068316,6.725037
1798,115.86811674,14.70249
1799,206.41171326,16.89373
1800,733.21299333,4.598301
1801,756.20108918,5.287862
1802,611.77004634,25.98722
1803,90.81744239,22.48188
1804,81.85342218,NaN
1805,735.88791919,23.69289
1806,829.35277084,11.54818
1807,89.95377364,NaN
1808,860.0924663,31.52578
1809,739.3969972,19.00613
1810,497.01273393,14.34076
