,srtm30_wgs84_Pantanal,srtm30_slope_Pantanal
5923,124.54386984,2.308708
5924,140.99114771,2.036659
5925,112.9621007,1.863701
5926,115.09591971,2.296613
5927,114.61329793,1.352438
5928,119.21933157,2.432713
5929,122.04345283,0.3392281
5930,128.07763468,1.704083
5931,147.02812347,2.379122
5932,111.87936538,2.8112
5933,115.10946209,0.6740017
5934,132.43407699,0.6738766
5935,127.32164607,1.725914
5936,134.80037414,6.110032
5937,139.38078866,0.7416862
5938,120.0892497,1.84812
5939,131.56322359,4.152239
5940,132.82308577,1.084163
5941,134.69886167,2.818621
5942,119.89530125,1.084156
5943,135.95139716,1.350341
5944,125.49494972,0.6726714
5945,144.74319388,1.925182
5946,105.69739522,1.68844
5947,116.09154203,0.3356118
5948,126.8086994,0.4648393
5949,110.8782998,3.137141
5950,123.51171493,2.395058
5951,124.91090394,2.064649
5952,138.36583425,2.400997
5953,113.73973825,1.014119
5954,110.253097,2.836659
5955,133.65352414,0.739877
5956,107.73585968,2.169494
5957,127.65864246,2.423676
5958,119.2970301,1.84818
5959,123.76624821,2.838906
5960,127.7694557,1.464713
5961,128.79442738,3.076117
5962,120.94421026,2.003873
5963,134.22293789,0.00235154
5964,136.81776157,1.014357
5965,122.19115713,1.706074
5966,143.18701559,5.964485
5967,140.6384816,1.18834
5968,120.38841368,2.959412
5969,125.94558017,0.7654653
5970,115.04326063,3.173944
5971,119.21867447,1.050306
5972,129.64018456,3.143485
5973,119.6479276,5.135068
5974,140.70079333,1.702088
5975,122.46155977,2.034495
5976,124.30196539,2.066382
5977,135.38198866,2.369727
5978,125.9217224,1.374854
5979,119.64162437,0.4896834
5980,133.53088778,0.766329
5981,130.45552076,2.701114
5982,143.44396101,1.701705
5983,126.57844469,4.04054
5984,113.03815126,3.542819
5985,122.0149742,2.359855
5986,125.37329293,3.471592
5987,114.62458549,0.3378254
5988,121.52742318,1.719041
5989,131.16843189,3.069601
5990,119.07065816,2.920666
5991,117.5805364,1.405472
5992,108.20924306,0.6768482
5993,124.80845439,2.740046
5994,117.86980854,2.959518
5995,123.62126465,0.7384729
5996,124.2995939,2.402838
5997,121.48431346,6.30513
5998,128.9541384,0.3364801
5999,145.27001532,2.66243
6000,135.54073229,1.086316
6001,113.02210832,1.242086
6002,125.32862466,1.009574
6003,129.91153288,2.699142
6004,107.37453042,0.4666733
6005,143.54844194,3.397153
6006,140.68640192,0.4900921
6007,134.77471968,1.959937
6008,122.6150285,4.305503
6009,137.62808299,3.685791
6010,139.16292438,2.379915
6011,132.02290162,1.464572
6012,142.91194871,8.039492
6013,116.26546865,1.647534
6014,132.22171385,2.4823
6015,114.88757282,0.9719701
6016,127.76847328,2.834349
6017,118.84441115,1.080994
6018,145.064864,3.063461
6019,134.63143942,0.7660252
6020,118.6302355,2.763819
6021,116.4520057,1.375257
6022,133.09714359,3.06619
6023,117.99129626,0.7698563
6024,130.67459924,1.459965
6025,124.21208792,5.282764
6026,140.45494227,0.337918
6027,138.68832309,3.154075
6028,123.77775465,4.478175
6029,127.89867137,1.082628
6030,141.03080981,2.021799
6031,111.28089924,4.007707
6032,111.75765646,1.926303
6033,130.09121539,9.369714
6034,130.94680326,2.36938
6035,126.83604811,1.863976
6036,117.10351527,0.7694413
6037,134.91077218,2.394793
6038,140.64310354,1.190255
6039,139.96736963,0.3397238
6040,124.9933477,2.006916
6041,122.68709592,0.7697468
6042,118.49264449,1.861897
6043,122.31559983,0.3350351
6044,114.68575307,2.693997
6045,114.52705239,1.242577
6046,118.90548093,6.292225
6047,130.07594935,1.926012
6048,106.98913692,2.219956
6049,138.95552251,1.863949
6050,129.48489543,2.203135
6051,123.51214052,1.240036
6052,126.32956766,1.080091
6053,105.77088526,1.647238
6054,114.57863293,3.464988
6055,116.89371231,0.67392
6056,142.35504198,1.538449
6057,112.35875964,3.036555
6058,134.63422499,3.468364
6059,109.10257398,1.37473
6060,123.57906601,2.521709
6061,120.5955498,0.7404713
6062,122.37647801,1.188474
6063,111.37128536,1.945945
6064,110.12319957,1.787709
6065,120.71660083,0.6766171
6066,136.11487917,3.26015
6067,114.8429577,1.863817
6068,108.33843002,1.86192
6069,113.71937086,2.377597
6070,120.16309168,5.097129
6071,135.88606026,5.037417
6072,117.07909224,0.4873164
6073,121.20718958,0.7417147
6074,119.26945794,2.764742
6075,141.48077198,0.7656999
6076,144.45317559,1.647009
6077,115.88764022,5.111639
6078,115.76071216,1.68847
6079,132.01426517,0.7404355
6080,119.41475629,2.377262
6081,133.27247001,0.7417715
6082,117.50586709,2.069993
6083,127.93690573,1.481521
6084,123.51477054,1.402
6085,120.67042371,1.703872
6086,128.1866485,1.080963
6087,124.45205322,2.426394
6088,109.25151322,0.7405602
6089,114.71142813,2.110849
6090,117.20292737,2.732733
6091,124.36841371,3.077249
6092,136.04758722,1.374073
6093,137.22199016,1.846426
6094,122.89965048,0.7398874
6095,134.72991739,4.891995
6096,124.14587266,2.110489
6097,129.89891998,1.403724
6098,116.36433286,2.380044
6099,117.31363122,1.05134
6100,132.57305456,2.037598
6101,130.59510938,2.732487
6102,122.8965852,1.014135
6103,133.53072008,1.722398
6104,128.65060807,1.01112
6105,137.09633644,2.699176
6106,123.20994908,3.253114
6107,126.18582713,1.189435
6108,118.95399217,1.531805
6109,120.89607308,2.327143
6110,136.19951685,4.875193
6111,138.63399347,1.466416
6112,146.30882317,7.081914
6113,143.20977742,0.9768195
6114,132.44247776,3.708586
6115,111.30231321,1.351037
6116,129.95300315,3.030617
6117,125.73146922,3.261537
6118,116.45546854,0.7404463
6119,115.62401052,1.08216
6120,140.39686509,1.081998
6121,118.55046031,0.9746438
6122,142.75952812,1.534989
6123,120.60811896,2.161521
6124,143.04723284,1.352224
6125,128.1198768,0.4918715
6126,110.75630381,1.787501
6127,140.16901976,1.737399
6128,144.90811747,2.297927
6129,113.50620801,3.705042
6130,133.62987815,2.69534
6131,116.41365226,0.00213333
6132,124.90134395,1.191192
6133,124.95771135,3.567411
6134,110.50014994,0.3360373
6135,130.71868909,1.244639
6136,123.03311762,1.37689
6137,124.90392152,0.7417125
6138,125.22944021,4.422941
6139,141.42048788,1.703624
6140,120.26421179,2.033744
6141,129.95956533,1.649532
6142,139.18617397,2.663384
6143,143.70955109,4.935259
6144,130.53525571,0.6769765
6145,109.74616032,1.082481
6146,115.45475823,0.7405123
6147,138.16299903,1.080449
6148,117.48821112,2.571073
6149,131.77462151,1.080998
6150,130.2042913,0.6745313
6151,132.36337523,0.3378733
6152,145.28730833,1.720523
6153,127.88946535,0.7387618
6154,135.48848268,2.702717
6155,139.49622828,1.009912
6156,117.87652107,1.787374
6157,128.54309466,2.378348
6158,120.03029107,1.191179
6159,138.73919124,2.008891
6160,129.81987481,1.647097
6161,142.1901572,1.736809
6162,121.95314945,1.787088
6163,132.81104331,4.214302
6164,137.13137806,1.647078
6165,120.92208053,2.026727
6166,135.84564581,0.7649748
6167,133.41359273,1.847512
6168,137.78067067,3.563893
6169,124.46254361,3.033623
6170,122.15796838,2.027545
6171,113.5913383,1.346595
6172,117.3018688,3.708106
6173,138.75032131,3.534611
6174,127.59626985,1.924943
6175,133.39261375,5.103468
6176,126.99583797,2.83549
6177,123.11158892,5.382161
6178,125.21556687,1.009887
6179,124.43523137,1.739515
6180,132.5386713,0.4856184
6181,120.43685328,3.03529
6182,114.77949122,5.655768
6183,135.22796335,2.327165
6184,112.22519386,3.034111
6185,129.29452979,6.513164
6186,136.42371453,2.038378
6187,114.71454156,2.663026
6188,104.80168833,0.932443
6189,129.26239224,1.053181
6190,129.80363835,1.538248
6191,131.51108835,0.7399109
6192,144.19394787,1.786385
6193,127.25457803,2.735503
6194,131.07808353,1.376711
6195,127.28218227,2.612008
6196,132.51161316,4.494665
6197,114.8255437,0.9325926
6198,108.35195622,1.050491
6199,144.77589626,5.16844
6200,141.88851719,3.258661
6201,119.44419911,2.16435
6202,141.07836222,3.036237
6203,123.71913322,1.648967
6204,109.73183907,1.729028
6205,133.17829573,2.401849
6206,123.65742486,2.751398
6207,134.77369104,2.037682
6208,134.11643498,1.242758
6209,137.07702378,2.16325
6210,128.39669604,1.689848
6211,110.853578,1.649514
6212,127.92624807,2.482211
6213,116.94915993,3.076643
6214,134.60113606,1.010348
6215,124.63009833,1.689012
6216,120.71216523,0.741845
6217,121.8506856,2.42411
6218,123.36519485,3.91833
6219,143.07010516,1.71867
6220,124.89791848,4.03722
6221,108.65351057,5.049681
6222,139.79405017,3.037604
6223,139.74832279,2.921024
6224,128.76769665,1.706997
6225,120.94366573,1.050762
6226,107.73677103,3.071791
6227,120.69070755,1.013555
6228,135.85797965,2.401289
6229,122.93332068,2.608022
6230,127.99077368,0.9326291
6231,115.31479615,1.647
6232,122.65954898,2.958913
6233,133.44741302,2.811604
6234,129.96949751,1.409677
6235,111.24211434,1.34892
6236,127.76467193,1.376632
6237,111.17082869,2.364532
6238,126.3180427,2.73572
6239,122.5111304,0.9734358
6240,134.14759674,4.884969
6241,132.95635423,2.005594
6242,131.80799406,0.466864
6243,110.26312528,1.847696
6244,122.52151252,3.151838
6245,131.62228671,1.352168
6246,132.34838547,2.836415
6247,116.85662961,1.349404
6248,136.00164809,2.11042
6249,127.25936916,1.345861
6250,113.56773278,2.36023
6251,125.12947436,1.722023
6252,127.7509752,1.73332
6253,131.52396402,3.893809
6254,108.55826624,1.350321
6255,134.45790936,1.053886
6256,144.27165222,2.769792
6257,124.65592935,2.438374
6258,127.8803009,3.571575
6259,117.1505255,2.167517
6260,128.64467185,1.376092
6261,128.02941413,0.7417439
6262,118.73396239,4.933374
6263,118.05221595,1.683467
6264,120.16172487,3.497428
6265,117.86001838,4.315722
6266,117.87073359,1.409762
6267,126.13364011,1.398174
6268,122.03343624,3.073735
6269,127.24690534,1.735392
6270,124.62387784,0.490083
6271,121.27939405,2.835894
6272,133.31780204,3.398658
6273,107.31634673,1.470619
6274,141.42706884,0.7403104
6275,117.04201157,1.46361
6276,117.28977208,1.014161
6277,105.76028655,2.1103
6278,128.92550197,2.032624
6279,117.22661764,1.191168
6280,113.74090208,1.407595
6281,129.61619788,1.64777
6282,127.65528849,8.461389
6283,126.15983592,0.4648455
6284,137.33185384,1.686949
6285,113.99461166,1.926231
6286,120.01486097,1.40415
6287,116.37035003,0.7657478
6288,144.02018942,0.3362127
6289,113.04602032,0.7399941
6290,139.74604522,1.73333
6291,115.16362105,2.969938
6292,133.36521892,2.035519
6293,113.52836801,0.3351229
6294,138.55041395,2.401695
6295,123.88829133,1.861892
6296,141.86938844,0.932677
6297,127.6049525,1.242897
6298,117.9935164,1.740411
6299,104.78155061,1.0525
6300,117.58228825,1.72756
6301,115.63345023,8.900508
6302,143.08321946,0.76481
6303,115.70412776,0.7403858
6304,132.62472753,1.480455
6305,120.03319505,1.010525
6306,112.87057272,1.410393
6307,120.9480632,2.327153
6308,112.52221268,2.367627
6309,127.85965172,0.7417678
6310,127.94603396,1.721444
6311,111.94678511,2.211905
6312,139.38887078,2.217467
6313,122.68152829,1.396383
6314,141.51992455,3.406054
6315,134.32972474,4.841846
6316,127.08935715,0.7656855
6317,136.33546129,1.647582
6318,114.78202623,1.376454
6319,128.63385793,2.009678
6320,135.83476291,0.3379453
6321,116.91213166,1.346366
6322,118.91610996,0.7679446
6323,122.25764689,0.3357196
6324,127.03961985,3.034096
6325,118.50960405,4.88408
6326,112.42649023,1.406756
6327,143.84525266,2.661735
6328,123.36636261,0.4668594
6329,126.14059726,2.365705
6330,125.26750236,2.037583
6331,116.51555814,0.4864493
6332,117.94532627,3.997696
6333,120.69649738,2.835091
6334,139.81094499,1.082572
6335,113.10602469,1.737267
6336,113.61472601,1.847194
6337,104.49892914,0.3397681
6338,120.4668857,1.403001
6339,114.29210651,4.520058
6340,114.07939615,0.7682465
6341,135.94534137,1.726034
6342,135.232704,1.051537
6343,121.62126364,1.686778
6344,134.40655933,1.009459
6345,137.56359992,3.363457
6346,130.11598332,2.699363
6347,125.91678149,2.206458
6348,116.54921171,1.374936
6349,129.69900179,1.191202
6350,135.69041476,1.351998
6351,126.27677292,2.010654
6352,116.53757298,3.406318
6353,119.464943,2.735708
6354,124.46743937,2.524582
6355,112.16561186,1.843424
6356,123.19274613,0.932624
6357,120.50881346,0.7681397
6358,130.71415278,1.246305
6359,123.97448014,3.711094
6360,132.07108688,2.492203
6361,140.36294247,2.10189
6362,142.61796459,1.647722
6363,125.44283909,1.722418
6364,134.16407973,4.945962
6365,121.88316476,0.4649372
6366,119.6958892,1.646996
6367,128.96346604,2.025705
6368,134.9106459,5.390714
6369,122.70422479,1.7278
6370,129.62950404,2.110935
6371,122.98669247,1.535005
6372,123.82060493,3.564216
6373,118.94234583,0.9731146
6374,115.65889562,2.361044
6375,126.22150794,4.150032
6376,122.04437762,1.244335
6377,110.57732348,1.478969
6378,136.83657003,1.788061
6379,124.34209554,1.683749
6380,122.06583519,4.200703
6381,120.12014262,1.722145
6382,112.01428167,1.787606
6383,132.62995054,1.924954
6384,126.81058614,2.916661
6385,126.62435827,4.212487
6386,124.28244036,3.797168
6387,132.48758783,2.424052
6388,120.75978851,0.00222207
6389,139.20992785,2.571077
6390,121.3268387,2.020993
6391,137.64483864,3.565978
6392,131.36096642,2.488626
6393,129.31233816,1.347113
6394,114.48714259,1.845777
6395,131.02123513,1.720599
6396,124.18971099,0.4667762
6397,111.505083,1.48008
6398,113.79725886,2.036959
6399,113.29881119,3.470859
6400,129.27432375,2.307707
6401,123.35129897,0.336844
6402,123.93180345,1.188407
6403,122.5362413,1.469036
6404,104.85198008,2.93307
6405,120.82848911,2.792079
6406,141.78950134,3.036426
6407,130.0354431,4.319603
6408,133.24435381,0.4896128
6409,118.83743779,0.466879
6410,125.53268482,2.524327
6411,122.59524805,2.776706
6412,129.67068771,1.64891
6413,121.56375541,4.000227
6414,119.74529831,2.958788
6415,124.80235141,0.3355536
6416,116.4486953,1.647745
6417,129.70793019,2.835849
6418,122.92709915,3.399938
6419,134.25632625,2.023103
6420,112.45830973,4.196941
6421,142.78518028,2.92299
6422,131.09438399,5.605093
6423,119.98821808,1.348336
6424,109.49926589,0.4907289
6425,116.65560615,3.448766
6426,114.07043455,1.724195
6427,138.48507967,2.663324
6428,120.88300986,4.008174
6429,120.14440934,0.6737969
6430,138.0610307,1.684805
6431,144.09354123,4.935242
6432,129.16974722,2.066368
6433,118.98204225,2.166198
6434,123.57428951,4.40981
6435,109.38267408,1.46546
6436,114.47503619,2.010632
6437,121.08504424,1.73117
6438,139.95246003,1.241529
6439,138.9069375,4.068924
6440,126.98434403,3.260244
6441,127.32234104,1.788002
6442,127.89513666,3.034428
6443,126.28250803,1.649557
6444,136.89279101,1.05261
6445,140.09329597,2.696809
6446,120.48651414,1.723741
6447,116.44071942,1.013603
6448,124.52958117,1.348547
6449,130.40585078,1.013086
6450,126.2428536,1.348314
6451,112.03504559,0.7405427
6452,134.62628739,1.458566
6453,118.78280509,3.883287
6454,110.99781957,2.402613
6455,128.29783269,1.541491
6456,113.56319993,1.013765
6457,108.36207975,1.704113
6458,131.47791124,1.345728
6459,115.04393577,0.7681665
6460,121.18734737,0.7720563
6461,122.83360993,4.207234
6462,140.99799877,1.080996
6463,139.54100196,0.7403247
6464,134.21920856,1.351958
6465,136.48228396,0.00232368
6466,120.23899499,1.863798
6467,142.60649454,1.242761
6468,128.18061298,2.424426
6469,130.86300403,1.842893
6470,131.16265641,6.35564
6471,125.49312813,0.7417712
6472,134.41106557,2.033709
6473,125.1546763,3.89025
6474,116.3663527,2.064882
6475,114.95596329,1.9533
6476,117.43313588,1.6495
6477,122.0379807,0.7706956
6478,143.39025634,1.406103
6479,129.53040098,0.6763
6480,133.56824904,2.971224
6481,133.73854945,1.478922
6482,130.63769391,0.9806203
6483,125.28136624,2.205727
6484,120.80514921,1.406691
6485,134.04253849,2.423193
6486,128.13287288,1.848664
6487,122.02428757,1.080316
6488,138.87016032,2.812237
6489,108.65813223,1.647192
6490,130.91238883,1.478116
6491,119.37222009,1.734691
6492,124.23685498,1.348327
6493,131.96846436,1.188382
6494,115.2328591,2.02318
6495,114.94587086,1.95578
6496,131.58943863,1.239975
6497,112.51109952,2.161174
6498,111.18785818,0.3371124
6499,118.29211538,0.485837
6500,121.43369972,0.7681547
6501,114.04719639,2.033986
6502,122.38923029,1.18941
6503,112.71998955,0.7385802
6504,139.06212443,4.932405
6505,106.79405206,1.19108
6506,105.66677981,3.752887
6507,115.06568009,3.402068
6508,135.40026422,4.616548
6509,110.90898226,2.3984
6510,137.0589773,3.396938
6511,115.39155199,1.534859
6512,120.70881416,1.785925
6513,127.17368217,2.80848
6514,125.31792418,0.7712224
6515,118.05514502,1.374291
6516,122.11302667,2.361845
6517,116.60741285,1.403998
6518,124.56035694,4.198771
6519,133.66940035,3.034647
6520,128.05982663,6.0879
6521,134.84452005,3.256804
6522,113.8932399,3.374085
6523,110.90993116,2.662007
6524,121.21406614,0.9740195
6525,133.12010775,3.533914
6526,141.82677456,0.3353333
6527,115.21196707,0.00219122
6528,136.28363581,0.7713291
6529,128.99986185,2.696975
6530,124.33702466,2.158789
6531,138.39095097,1.398339
6532,113.66033108,2.83487
6533,118.35989164,2.158976
6534,132.29657167,0.3379637
6535,126.77305786,0.7655832
6536,106.81046671,1.052425
6537,118.97436464,0.4893513
6538,121.65846487,3.906824
6539,128.67438797,3.472919
6540,116.363348,0.9307875
6541,127.14384764,1.188459
6542,128.94055872,3.463374
6543,133.2889764,2.361755
6544,129.84807595,1.724396
6545,127.79698561,3.960049
6546,122.19197087,6.097626
6547,136.63963115,1.730429
6548,146.19766571,2.299773
6549,123.67558952,1.480153
6550,132.67275039,1.375076
6551,136.7999424,1.053635
6552,143.23127541,2.000933
6553,117.24869761,0.6722677
6554,119.15885245,1.084141
6555,124.46382487,2.702097
6556,127.82913444,2.102014
6557,142.61089115,3.881137
6558,148.15485065,2.664283
6559,136.09543982,2.921602
6560,113.11069881,3.154471
6561,118.24486562,2.434723
6562,132.63716821,5.064176
6563,112.94266947,2.110336
6564,122.8270342,3.179006
6565,134.46118092,0.3362338
6566,119.53604777,3.295092
6567,118.36115377,0.978815
6568,126.92910206,1.242898
6569,134.66552076,1.479958
6570,133.75843784,5.652371
6571,129.70468502,1.190316
6572,132.45206948,0.4854364
6573,119.53672049,2.37822
6574,137.1697571,1.86192
6575,127.02090989,1.787982
6576,137.36244799,1.737497
6577,132.72134474,0.76498
6578,138.26338544,0.3394567
6579,115.19894734,0.9761704
6580,125.37209217,1.464684
6581,109.52895023,4.009846
6582,141.05293377,3.884658
6583,119.40136145,0.7714279
6584,136.04694632,5.373793
6585,127.88844691,0.4854728
6586,139.33907529,1.350137
6587,137.14095873,1.481922
6588,126.08809563,3.137877
6589,118.74812668,0.7661992
6590,127.11425329,2.929917
6591,108.60940924,0.9325075
6592,128.63598505,0.6749473
6593,143.08988786,1.78722
6594,117.83803778,1.051569
6595,132.62715467,2.359316
6596,119.30579795,1.08093
6597,127.81402594,6.135022
6598,133.57882243,3.15009
6599,123.65952668,1.375234
6600,119.38142601,1.92435
6601,125.24576843,2.161622
6602,116.32420459,2.023654
6603,118.58941679,2.007429
6604,136.99598834,2.303593
6605,144.78769562,1.083498
