,aster30_wgs84_Pantanal,aster30_slope_Pantanal
6334,141.81094499,4.402139
6335,110.10602469,1.950208
6336,115.61472601,4.906138
6337,103.49892914,6.292327
6338,123.4668857,4.207899
6339,113.29210651,3.497166
6340,109.07939615,3.805856
6341,134.94534137,4.422441
6342,135.232704,2.523486
6343,118.62126364,5.107411
6344,132.40655933,4.041056
6345,143.56359992,1.784386
6346,127.11598332,5.984708
6347,129.91678149,2.748367
6348,113.54921171,2.83456
6349,129.69900179,1.191202
6350,142.69041476,4.69232
6351,123.27677292,4.308023
6352,111.53757298,4.303373
6353,118.464943,2.164232
6354,128.46743937,2.108515
6355,110.16561186,0.4887461
6356,118.19274613,3.036281
6357,115.50881346,6.12681
6358,133.71415278,3.73566
6359,122.97448014,1.350542
6360,128.07108688,13.67502
6361,141.36294247,3.078476
6362,139.61796459,5.606892
6363,122.44283909,0.6770227
6364,140.16407973,2.032443
6365,124.88316476,2.836365
6366,120.6958892,2.421822
6367,125.96346604,3.884243
6368,137.9106459,6.196652
6369,121.70422479,3.04021
6370,126.62950404,1.719332
6371,130.98669247,2.700682
6372,118.82060493,5.808365
6373,110.94234583,1.189187
6374,108.65889562,3.258507
6375,134.22150794,5.647487
6376,119.04437762,2.206616
6377,104.57732348,2.778421
6378,131.83657003,3.830408
6379,123.34209554,2.200892
6380,115.06583519,3.294523
6381,120.12014262,5.100864
6382,110.01428167,0.3386311
6383,134.62995054,2.42482
6384,128.81058614,4.633194
6385,126.62435827,3.182011
6386,129.28244036,4.967354
6387,131.48758783,4.789766
6388,114.75978851,2.6121
6389,140.20992785,3.3729
6390,126.3268387,4.950508
6391,129.64483864,2.750803
6392,129.36096642,3.111124
6393,131.31233816,2.000355
6394,100.48714259,4.121674
6395,123.02123513,2.923903
6396,121.18971099,1.085117
6397,105.505083,1.926239
6398,114.79725886,7.422802
6399,120.29881119,1.04953
6400,124.27432375,4.135983
6401,121.35129897,11.8169
6402,125.93180345,2.377172
6403,121.5362413,2.958923
6404,102.85198008,1.407974
6405,116.82848911,1.647755
6406,140.78950134,6.598388
6407,132.0354431,1.189264
6408,128.24435381,3.715867
6409,120.83743779,1.051642
6410,124.53268482,1.736835
6411,123.59524805,1.053769
6412,131.67068771,7.530379
6413,121.56375541,2.438157
6414,118.74529831,4.929361
6415,130.80235141,7.644048
6416,116.4486953,7.114376
6417,136.70793019,6.699307
6418,123.92709915,1.189314
6419,137.25632625,10.39727
6420,112.45830973,1.731177
6421,141.78518028,1.239433
6422,132.09438399,5.959362
6423,118.98821808,2.700131
6424,108.49926589,0.7714761
6425,116.65560615,0.4668104
6426,111.07043455,2.162854
6427,135.48507967,1.396487
6428,121.88300986,4.929209
6429,122.14440934,1.05161
6430,127.0610307,1.646996
6431,141.09354123,2.360186
6432,128.16974722,0.7703355
6433,117.98204225,3.571793
6434,125.57428951,3.448494
6435,105.38267408,0.6748061
6436,109.47503619,1.689399
6437,126.08504424,4.018963
6438,144.95246003,5.38269
6439,135.9069375,5.605118
6440,129.98434403,0.7403809
6441,125.32234104,1.348415
6442,127.89513666,0.6744034
6443,122.28250803,5.666952
6444,138.89279101,5.887267
6445,140.09329597,1.372839
6446,118.48651414,7.378859
6447,113.44071942,1.348323
6448,123.52958117,2.036223
6449,131.40585078,0.9327674
6450,127.2428536,1.010783
6451,106.03504559,4.734655
6452,128.62628739,8.637937
6453,119.78280509,7.126542
6454,110.99781957,1.927204
6455,128.29783269,4.649279
6456,114.56319993,4.730275
6457,109.36207975,2.025656
6458,131.47791124,3.846129
6459,115.04393577,3.149246
6460,122.18734737,8.386272
6461,125.83360993,1.349359
6462,139.99799877,2.704311
6463,140.54100196,7.188666
6464,139.21920856,3.537583
6465,140.48228396,4.601101
6466,115.23899499,4.638631
6467,136.60649454,14.11936
6468,126.18061298,1.373773
6469,131.86300403,3.996007
6470,129.16265641,6.746057
6471,122.49312813,3.036544
6472,135.41106557,3.688586
6473,131.1546763,3.879655
6474,109.3663527,2.35889
6475,116.95596329,4.71498
6476,112.43313588,4.019319
6477,120.0379807,5.040322
6478,138.39025634,1.480173
6479,132.53040098,0.33491
6480,137.56824904,6.13262
6481,139.73854945,1.086122
6482,140.63769391,7.505268
6483,129.28136624,3.396199
6484,130.80514921,6.512955
6485,131.04253849,2.201961
6486,123.13287288,2.162229
6487,126.02428757,1.70406
6488,134.87016032,1.404425
6489,101.65813223,2.105187
6490,131.91238883,6.569492
6491,114.37222009,1.92717
6492,121.23685498,7.825541
6493,128.96846436,2.794141
6494,112.2328591,2.792117
6495,119.94587086,1.480355
6496,119.58943863,4.213531
6497,117.51109952,2.834544
6498,117.18785818,3.696544
6499,112.29211538,5.605496
6500,122.43369972,3.033334
6501,114.04719639,3.561574
6502,126.38923029,10.25376
6503,106.71998955,6.053335
6504,137.06212443,8.685118
6505,110.79405206,8.102488
6506,110.66677981,4.448142
6507,122.06568009,3.39935
6508,138.40026422,4.145079
6509,111.90898226,2.368082
6510,129.0589773,9.475649
6511,114.39155199,2.7005
6512,121.70881416,2.834821
6513,133.17368217,4.537017
6514,122.31792418,5.398457
6515,118.05514502,3.185676
6516,121.11302667,2.424824
6517,114.60741285,7.886015
6518,128.56035694,5.346619
6519,132.66940035,5.19455
6520,115.05982663,1.462526
6521,136.84452005,7.203044
6522,117.8932399,5.105165
6523,109.90993116,1.785941
6524,118.21406614,6.079653
6525,129.12010775,4.301934
6526,142.82677456,3.14145
6527,107.21196707,7.676043
6528,136.28363581,3.569057
6529,130.99986185,5.390293
6530,119.33702466,2.73032
6531,138.39095097,4.456793
6532,113.66033108,2.738245
6533,111.35989164,2.833719
6534,134.29657167,5.359181
6535,133.77305786,4.036858
6536,103.81046671,4.383183
6537,115.97436464,2.202952
6538,121.65846487,4.019434
6539,128.67438797,4.673193
6540,114.363348,2.973579
6541,125.14384764,3.077023
6542,127.94055872,3.111632
6543,138.2889764,4.581472
6544,130.84807595,4.458522
6545,127.79698561,0.9806881
6546,131.19197087,7.00924
6547,136.63963115,2.028347
6548,151.19766571,7.532644
6549,116.67558952,4.963228
6550,136.67275039,0.7403836
6551,138.7999424,6.0589
6552,138.23127541,3.238593
6553,112.24869761,3.034093
6554,117.15885245,2.021898
6555,128.46382487,2.930597
6556,129.82913444,2.001194
6557,141.61089115,3.398346
6558,144.15485065,3.262442
6559,136.09543982,2.607919
6560,118.11069881,6.905868
6561,113.24486562,0.4857464
6562,133.63716821,8.717813
6563,114.94266947,3.708501
6564,125.8270342,0.7702057
6565,130.46118092,2.301056
6566,115.53604777,3.697395
6567,114.36115377,2.813972
6568,122.92910206,3.569659
6569,139.66552076,3.564607
6570,137.75843784,7.806602
6571,137.70468502,2.752228
6572,126.45206948,4.040041
6573,116.53672049,3.74124
6574,143.1697571,2.926639
6575,128.02090989,9.606614
6576,137.36244799,6.079619
6577,133.72134474,2.356641
6578,143.26338544,3.444388
6579,116.19894734,0.9801387
6580,119.37209217,9.088525
6581,109.52895023,2.105254
6582,140.05293377,5.074038
6583,114.40136145,1.703261
6584,127.04694632,9.778086
6585,131.88844691,5.046363
6586,140.33907529,0.7397715
6587,148.14095873,7.553219
6588,123.08809563,8.085516
6589,123.74812668,5.029969
6590,126.11425329,3.069794
6591,104.60940924,3.471455
6592,135.63598505,4.749502
6593,139.08988786,5.313397
6594,117.83803778,4.476192
6595,130.62715467,4.876145
6596,116.30579795,3.151819
6597,132.81402594,7.379624
6598,131.57882243,1.701896
6599,121.65952668,1.924217
6600,119.38142601,2.104881
6601,126.24576843,1.408579
6602,118.32420459,2.927696
6603,119.58941679,3.79877
6604,149.99598834,5.101711
6605,146.78769562,4.117598
6606,128.71422204,9.702835
6607,133.53756785,0.7658041
6608,135.71108761,2.702872
6609,144.20120855,4.307871
6610,110.53703718,1.731192
6611,109.93154944,7.957465
6612,135.62231215,3.703241
6613,132.66317355,0.4849626
6614,106.8077851,2.836312
6615,121.24738096,3.449654
6616,117.60007078,0.3396685
6617,105.49773764,3.182078
6618,101.41145298,2.699737
6619,123.65800983,4.443147
6620,121.12117524,6.804202
6621,138.74257556,4.135755
6622,122.19293977,0.7701041
6623,126.64333525,4.74685
6624,105.4045685,1.789237
6625,137.17446129,8.408891
6626,137.94463315,3.734963
6627,132.0015469,6.379375
6628,109.35656291,3.548103
6629,129.54171892,6.762553
6630,114.77319019,3.407886
6631,124.62895278,1.731327
6632,115.62784005,2.836537
6633,112.13291946,1.378126
6634,116.79783886,2.067555
6635,134.55529039,4.967944
6636,117.15559459,4.214761
6637,137.03627357,5.713214
6638,132.41555974,4.31567
6639,125.56338927,4.611967
6640,140.77087374,2.477307
6641,140.61845025,6.076801
6642,139.49241684,1.951183
6643,135.34125343,6.916825
6644,118.77948127,4.212496
6645,123.94041461,0.767086
6646,112.52628168,4.200382
6647,124.01367874,2.202979
6648,117.10463529,2.477276
6649,127.48056913,12.01912
6650,123.53864184,2.398545
6651,124.2687212,1.053946
6652,142.70129954,4.476272
6653,137.6842133,2.365396
6654,123.92262713,2.039232
6655,110.24299453,2.001589
6656,122.80668196,7.040254
6657,137.27574853,1.405812
6658,146.26222223,4.293777
6659,141.8685986,4.447191
6660,122.12432462,3.548737
6661,132.49944543,2.661241
6662,115.8475693,4.761497
6663,140.00968875,4.870731
6664,117.25665118,3.565034
6665,111.74649921,4.629742
6666,148.96044024,0.738398
6667,123.49947469,1.405094
6668,129.32529882,8.366174
6669,116.04058455,0.6741742
6670,127.54845203,6.567338
6671,108.22427489,2.371737
6672,112.52315134,3.237027
6673,140.86860509,19.45503
6674,116.76196342,4.325406
6675,122.04440518,6.269448
6676,123.7907294,0.3353568
6677,117.60096174,2.161073
6678,137.22136771,1.924612
6679,127.04279878,4.431854
6680,130.24472421,2.370819
6681,104.45299437,2.835009
6682,118.07340919,4.119684
6683,131.77453315,9.691599
6684,107.85870404,2.103261
6685,129.0619225,4.293689
6686,130.88968501,8.382544
6687,138.29355835,0.7705243
6688,132.25764611,7.070732
6689,111.46917105,1.48018
6690,121.12715157,8.904645
6691,128.1123816,4.785139
6692,115.93602144,3.69682
6693,122.13469124,3.697491
6694,116.31319186,1.461495
6695,124.50806374,2.425041
6696,140.80628341,2.161127
6697,134.18418405,7.408486
6698,141.34662328,8.003383
6699,125.18937186,7.674436
6700,116.3888603,2.37815
6701,112.17374644,1.375056
6702,131.94906611,4.965695
6703,121.5822544,6.046251
6704,131.79850448,6.010205
6705,114.8913628,3.036199
6706,124.49284634,5.807798
6707,126.70297784,4.959246
6708,122.39309016,2.687039
6709,117.90310699,1.788027
6710,130.90041737,6.007723
6711,116.13850879,2.213588
6712,109.37970919,0.4649737
6713,139.4255353,7.796823
6714,116.89530967,3.135687
6715,128.5116969,0.7659689
6716,116.08611367,1.735014
6717,131.36448639,4.725385
6718,119.16400537,5.971111
6719,130.37799124,2.396277
6720,116.22450769,4.307002
6721,115.33012191,5.615907
6722,120.26285466,3.707251
6723,135.10696171,5.285896
6724,133.46937286,5.202987
6725,116.06376946,1.049479
6726,128.74944581,5.667684
6727,132.16068381,3.366387
6728,138.21767005,4.478172
6729,110.31304061,2.958514
6730,117.0013257,1.687979
6731,111.12514086,5.661556
6732,114.32579262,2.813293
6733,127.70394883,2.218011
6734,116.86796034,2.920334
6735,115.68134492,1.707007
6736,128.67597566,2.310585
6737,124.72780101,3.998807
6738,111.73729189,6.038962
6739,113.2306082,10.58735
6740,132.78588821,2.307436
6741,135.23534102,3.564565
6742,122.56808187,3.711802
6743,125.80388219,0.4649194
6744,114.32216823,3.8857
6745,111.4039009,3.237443
6746,118.65967953,1.346625
6747,140.00524118,2.11092
6748,115.45510157,3.3674
6749,145.23473036,2.202107
6750,123.79612856,2.57107
6751,150.17724881,1.926993
6752,119.40770394,4.475742
6753,130.83155764,1.536228
6754,140.5101362,4.623325
6755,117.55789917,3.499066
6756,128.02085765,5.847733
6757,133.10168954,4.969569
6758,128.83023912,5.466141
6759,123.57840326,6.511159
6760,123.01389026,6.054522
6761,118.35102747,1.925401
6762,128.19342083,4.439574
6763,114.92765469,3.69962
6764,126.33198034,2.377272
6765,146.02888946,3.03542
6766,113.90606579,4.837496
6767,112.15116637,0.932556
6768,123.03557309,5.942734
6769,114.71761012,2.357422
6770,118.05187187,2.486087
6771,119.73525713,4.730044
6772,122.49557187,15.48015
6773,118.15181806,3.072747
6774,112.79837644,2.778759
6775,108.16858128,2.211264
6776,125.18983325,1.83951
6777,111.09995279,0.00211846
6778,144.40672823,1.704713
6779,121.64061422,3.540278
6780,124.7872699,2.573451
6781,119.28118947,4.838739
6782,131.23375028,3.88224
6783,137.33818515,4.887064
6784,127.60818187,2.74584
6785,118.78577061,4.486432
6786,117.20635775,1.406929
6787,121.48858304,0.3388352
6788,111.258713,6.439054
6789,119.70491424,4.672748
6790,125.44393288,7.082534
6791,122.58838406,2.219778
6792,146.51482362,5.192603
6793,122.22457483,1.851465
6794,122.35401477,2.484261
6795,108.04264379,3.373016
6796,126.41554625,8.090141
6797,105.51113357,2.379969
6798,135.16513829,1.376821
6799,131.97984299,6.5986
6800,131.58833891,2.482775
6801,121.1686118,0.7397192
6802,115.76381811,3.143233
6803,134.79021781,1.352452
6804,127.44608493,1.719031
6805,116.89973033,2.481267
6806,124.2774594,5.16757
6807,118.7733351,1.3765
6808,127.83761663,7.65976
6809,123.88207173,2.956273
6810,107.93763196,2.703976
6811,107.36226703,0.6734142
6812,126.23604872,1.014467
6813,115.38204389,5.067813
6814,125.26789361,2.805956
6815,115.99865758,2.026381
6816,103.69354631,2.070055
6817,114.33079583,7.323355
6818,129.70647754,5.356203
6819,133.73295034,4.627766
6820,116.07122009,3.462666
6821,113.29485745,3.152274
6822,122.46956884,5.760597
6823,126.00729935,2.836575
6824,119.85240091,9.573814
6825,121.20451112,1.737604
6826,141.0782106,3.246839
6827,147.99021559,3.138404
6828,127.85137833,1.375503
6829,126.73498478,4.40258
6830,131.59503425,4.597178
6831,105.28031737,1.012257
6832,143.72210109,1.009852
6833,116.58379183,1.536315
6834,112.98559167,6.605525
6835,132.69311268,3.961767
6836,124.92559349,2.482963
6837,119.58417141,4.837396
6838,121.61604079,2.833985
6839,135.06955245,4.422742
6840,112.12396781,6.739526
6841,124.54833174,1.049631
6842,111.88978915,2.423115
6843,131.21353341,5.469049
6844,114.9128899,2.039502
6845,112.96226058,5.81039
6846,133.84397335,4.7349
6847,119.20646657,2.102195
6848,110.58626861,4.020159
6849,118.98671044,4.649461
6850,137.93854345,2.221109
6851,126.28762169,5.167559
6852,124.51379545,1.0116
6853,113.61577088,1.725447
6854,124.26791432,2.11071
6855,145.24357848,2.750313
6856,122.80846584,2.399008
6857,133.62571265,2.571527
6858,139.32971244,3.806133
6859,116.55525128,1.406711
6860,136.20978491,1.461472
6861,137.84399275,3.1811
6862,137.13890191,1.406388
6863,115.79908941,2.965898
6864,136.36698918,2.483158
6865,151.13570255,4.732626
6866,132.3108084,0.3363892
6867,120.51663499,0.7402472
6868,118.60376607,7.303548
6869,109.8019846,8.608702
6870,127.90867975,9.796539
6871,138.33664753,11.9913
6872,131.12272552,3.152743
6873,123.31171428,2.479123
6874,123.96190809,7.661469
6875,110.84041987,4.385986
6876,132.82074734,1.689247
6877,112.39581443,8.259343
6878,133.33645051,3.701582
6879,128.80151491,2.03626
6880,129.18503119,3.400698
6881,134.56222904,3.136107
6882,122.93127652,6.043668
6883,133.50346518,4.595573
6884,117.84802756,1.40457
6885,106.23413265,2.813475
6886,125.96247547,6.288132
6887,137.78857396,2.424452
6888,127.20876059,1.350189
6889,127.2780494,1.010553
6890,110.55531389,1.480626
6891,130.2851616,4.402975
6892,118.74416539,1.954883
6893,124.48968718,3.237813
6894,115.50287919,0.674693
6895,115.69763956,6.200314
6896,116.41984271,4.927761
6897,112.44185954,2.103672
6898,118.7081668,4.672761
6899,135.77779226,11.13887
6900,127.25692991,0.6748886
6901,142.93749318,4.008472
6902,128.85288709,2.694191
6903,112.71312961,5.203073
6904,140.60759584,5.974747
6905,126.75918097,5.027612
6906,131.27595372,2.961326
6907,125.77625784,3.177818
6908,129.39448114,2.103714
6909,135.62767694,2.035337
6910,119.3570054,5.348776
6911,125.83526306,9.11317
6912,115.41167125,0.9307556
6913,134.59891284,7.231309
6914,133.79883659,7.232528
6915,127.44944981,6.493316
6916,113.65611741,3.376327
6917,137.74384018,4.749898
6918,106.52993025,1.01228
6919,125.28643665,2.526676
6920,125.72208371,1.683932
6921,113.97818201,3.794204
6922,124.6998407,6.287947
6923,132.02174067,5.974583
6924,144.45821364,2.571073
6925,127.01835139,1.740358
6926,125.30762411,3.847614
6927,111.27175572,0.3365663
6928,108.76430363,0.6764115
6929,115.34465602,2.488405
6930,129.62031451,3.077215
6931,123.40867512,4.300489
6932,114.21304857,8.766646
6933,103.25370122,3.03618
6934,133.84735549,3.035109
6935,117.10728202,3.570754
6936,138.88100979,4.404365
6937,123.46503437,2.30196
6938,126.24623091,2.367689
6939,112.07599708,1.351987
6940,121.28578311,4.142921
6941,130.51088091,1.927033
6942,116.2775413,3.382502
6943,140.3655737,0.00234332
6944,117.687418,17.19093
6945,115.8673993,0.6728201
6946,130.81760818,2.024544
6947,136.54601808,6.511516
6948,119.40253291,1.733311
6949,113.12319455,1.734848
6950,117.95442401,4.485903
6951,141.00563407,4.303525
6952,121.57903843,5.850625
6953,119.81878888,8.759919
6954,113.38915177,2.218999
6955,147.38975678,2.750514
6956,119.74636364,1.73768
6957,147.51515826,3.895061
6958,126.30223993,1.405755
6959,108.85337763,4.004329
6960,130.85806937,2.750364
6961,122.36941521,4.136719
6962,118.64802338,3.497156
6963,117.5075571,1.722555
6964,129.0562195,4.400384
6965,116.33343749,3.469788
6966,123.9479548,5.484924
6967,124.01258092,2.108563
6968,116.62486721,2.771708
6969,123.5213964,2.607447
6970,107.09558857,2.775619
6971,111.17201696,2.927354
6972,128.25566884,1.48188
6973,118.61889706,1.738875
6974,130.83133576,6.513452
6975,115.61971893,6.358479
6976,134.73732236,3.499178
6977,130.02363737,8.049429
6978,120.93034931,3.245876
6979,114.55658892,2.425144
6980,122.50771815,2.362304
6981,110.47843907,8.381054
6982,106.96392285,3.079826
6983,111.48838218,2.406366
6984,139.81914639,2.426013
6985,112.42018333,2.218949
6986,105.402558,5.646577
6987,114.17067606,4.547734
6988,116.67729922,3.367774
6989,121.15427803,9.013235
6990,113.1302779,6.003494
6991,131.59363115,0.3389091
6992,119.79062791,4.453033
6993,118.87719237,3.036457
6994,113.75179763,3.79505
6995,112.84614811,1.648964
6996,130.68484935,5.571949
6997,135.4757516,5.928007
6998,140.61509516,4.79889
6999,115.79330697,0.9762461
7000,115.45889952,1.082937
7001,120.30997341,5.464355
7002,128.79405063,2.108907
7003,108.0245735,3.564338
7004,109.81261932,2.838653
7005,114.25203858,5.657417
7006,130.41665776,8.554725
7007,116.91481169,4.071251
7008,120.26022859,3.847674
7009,112.64478739,5.164042
7010,135.77411753,4.035911
7011,130.83748975,3.04023
7012,140.55474763,8.234884
7013,116.13495655,2.523187
7014,129.30428198,2.155903
7015,131.26540617,2.110939
7016,142.63435669,1.724846
