,aw3d30_wgs84_Pantanal,aw3d30_slope_Pantanal
5480,120.45361898,0.7697765
5481,121.25827481,0.6749364
5482,136.8775614,1.078511
5483,119.37268563,3.696441
5484,119.83079149,7.391692
5485,112.87806548,2.110327
5486,122.65454793,2.359957
5487,113.76061345,0.7694927
5488,139.32270313,0.9306888
5489,110.25207965,1.012985
5490,111.84534932,1.014036
5491,147.07917717,5.39213
5492,128.86366496,1.408217
5493,127.28108192,2.21607
5494,121.04984716,2.355698
5495,118.4379014,2.613207
5496,127.106021,1.080708
5497,134.48573542,0.9324756
5498,112.79984967,3.246852
5499,119.17905931,0.00214803
5500,111.48787879,2.736091
5501,127.30460856,3.401186
5502,144.86100814,3.034429
5503,126.12129799,1.051571
5504,136.69125785,0.7691984
5505,124.22522611,1.049653
5506,112.59034259,0.4914245
5507,142.07724226,0.7384124
5508,122.39696765,2.023793
5509,121.70699966,1.92614
5510,120.68218776,2.932819
5511,132.62300612,0.7698462
5512,137.52248238,1.237577
5513,127.61675404,0.339121
5514,126.7253291,1.479488
5515,113.84990005,0.4898286
5516,115.72300622,2.808376
5517,123.70175755,0.00223585
5518,139.80046654,0.6739812
5519,128.00991971,5.346422
5520,116.66492986,0.7386482
5521,114.13880937,1.077861
5522,110.055425,0.7389543
5523,116.49342863,3.03439
5524,125.54966894,2.01058
5525,122.74240477,0.3383145
5526,132.19555183,3.033431
5527,137.65859705,1.013066
5528,128.53896894,0.00226119
5529,117.03935498,0.4669049
5530,127.58391499,4.068411
5531,127.047774,3.15025
5532,127.00928789,2.728797
5533,131.64748898,0.3367293
5534,120.85339552,2.663193
5535,120.79689202,0.9325693
5536,146.51293624,2.377982
5537,129.47158922,0.7403777
5538,127.89507954,0.4904931
5539,141.2742035,1.238339
5540,128.89697891,1.373932
5541,119.86858781,6.031915
5542,122.34748459,0.6751214
5543,124.60043893,1.845351
5544,131.98654074,3.665481
5545,135.14673955,1.787616
5546,115.71747356,3.567033
5547,106.80912047,0.4650309
5548,106.94597086,5.927432
5549,143.4420433,1.012003
5550,139.22826871,1.37595
5551,130.97717126,2.423308
5552,133.4125684,1.012634
5553,107.74481918,1.243366
5554,131.81288123,2.664825
5555,138.67708439,0.4669158
5556,120.78391305,0.9307482
5557,146.28475378,5.121105
5558,121.52064594,3.241788
5559,136.83731451,0.00234032
5560,138.8159784,0.7385551
5561,136.22871393,2.110388
5562,122.01485724,4.713858
5563,146.89053164,2.108922
5564,131.1668864,1.730847
5565,127.80495882,2.010707
5566,132.32486733,1.648997
5567,116.63863712,3.111817
5568,120.08304627,3.256633
5569,127.17066762,9.483033
5570,139.85581231,1.478394
5571,127.17916491,0.3367307
5572,137.65162579,1.861953
5573,139.64440425,0.7400162
5574,110.45955682,0.00196482
5575,115.68586793,1.013484
5576,134.52444646,0.4667087
5577,138.16383696,1.717737
5578,114.8218678,2.958657
5579,141.42069044,1.701669
5580,116.44573322,0.6778764
5581,116.50205517,0.6762945
5582,120.03902326,0.3366827
5583,127.71940548,0.4649881
5584,129.97419584,1.538925
5585,115.30742555,0.7384923
5586,132.37497345,3.847296
5587,124.75917351,2.443766
5588,112.38563554,4.217425
5589,124.44788064,0.9307115
5590,133.12804003,1.011537
5591,116.29348741,1.398223
5592,114.37887498,2.022535
5593,128.21563088,4.895253
5594,119.76209515,3.375062
5595,132.72091477,0.4874538
5596,137.48565115,2.034696
5597,130.11939869,4.957711
5598,127.05865691,5.467641
5599,132.07929439,0.00227498
5600,136.42607594,6.76208
5601,138.13927959,1.188578
5602,110.04326929,1.082936
5603,122.53330609,5.132972
5604,132.64170755,0.486546
5605,108.24549448,1.480266
5606,139.23645765,1.189194
5607,111.2028653,0.6760493
5608,109.69615956,1.246118
5609,118.85723384,0.4894983
5610,119.74013416,1.479512
5611,114.42678305,5.242568
5612,112.98767002,1.014539
5613,121.04987109,4.416442
5614,134.15134137,1.053749
5615,118.22212297,1.648838
5616,121.01285681,0.7388346
5617,119.44899894,1.190393
5618,123.55255853,2.10379
5619,119.77429968,3.152412
5620,122.13815738,10.14103
5621,111.34148102,1.053722
5622,113.79574619,1.347078
5623,116.43371562,0.4876721
5624,119.89384614,0.490217
5625,127.8260276,0.7386566
5626,125.53846655,1.345406
5627,124.33068528,1.083177
5628,124.10910839,0.3378136
5629,132.98258748,0.4669428
5630,138.83325348,1.013196
5631,130.3224924,0.740373
5632,141.8051357,4.138227
5633,114.06291515,0.4888457
5634,120.17282209,1.083655
5635,119.83279682,2.205713
5636,133.52720786,0.7698058
5637,112.46209361,7.500856
5638,140.49532621,0.7700638
5639,123.95392552,10.81908
5640,112.39602118,5.03909
5641,125.92106691,0.7402588
5642,121.64284678,1.352553
5643,122.64066183,2.170382
5644,132.48751952,0.4667211
5645,139.80442215,0.3350078
5646,119.86789351,3.175928
5647,136.02444481,0.4669228
5648,114.94466723,7.334921
5649,117.95113579,0.3394311
5650,131.09771552,0.00233619
5651,129.89646089,0.7659841
5652,123.37258866,1.051566
5653,124.72852945,5.18199
5654,122.05159728,2.211578
5655,118.34735632,2.025977
5656,110.29885908,0.6772831
5657,136.97951211,5.59668
5658,128.3404682,1.405053
5659,121.18631947,1.012499
5660,119.81285051,1.787015
5661,133.40207542,2.662895
5662,119.39688311,1.081628
5663,108.62984139,0.4667221
5664,140.33678654,2.834854
5665,129.80533159,0.6778945
5666,142.20426026,1.049496
5667,134.86961039,2.301403
5668,122.86374207,1.737105
5669,124.22047441,1.534949
5670,144.31656809,1.704144
5671,120.68270263,0.3391743
5672,137.73264231,1.649533
5673,119.87784185,1.787308
5674,121.58479459,3.92409
5675,120.76167294,1.191185
5676,126.81848255,1.084504
5677,141.69771387,2.423916
5678,121.11161147,1.084913
5679,126.65739366,1.189181
5680,144.31757694,1.480171
5681,117.6631596,4.520581
5682,133.17417217,1.403898
5683,132.50947461,3.720778
5684,136.83858775,1.398267
5685,123.13137951,3.03408
5686,138.56821476,1.482011
5687,120.04883575,4.40526
5688,109.95650622,0.4912278
5689,109.58700436,2.701706
5690,134.95113453,1.011714
5691,123.83813154,2.307561
5692,110.86207972,0.7405329
5693,120.12268195,1.05154
5694,124.46454707,0.7704852
5695,141.5851068,3.99647
5696,113.20015327,0.7417377
5697,126.09970958,0.7404405
5698,133.18265758,1.349238
5699,120.43353513,3.569199
5700,114.5439108,1.690454
5701,121.78143615,2.023729
5702,111.35562691,0.4872304
5703,111.89826421,0.7401664
5704,135.37450022,3.999333
5705,138.26077172,6.061404
5706,129.34923391,2.693484
5707,117.25026755,1.78727
5708,125.74749724,1.378378
5709,132.94959447,0.7650156
5710,128.77264361,3.885483
5711,139.26168097,3.559116
5712,125.99211633,1.647553
5713,135.40025114,0.9307343
5714,112.34091764,5.347486
5715,114.04085334,1.189361
5716,116.25833816,1.014821
5717,127.00723509,2.035929
5718,120.97669246,0.3357909
5719,123.8174919,0.7721547
5720,136.14684967,0.00229286
5721,131.45639265,0.3379255
5722,124.74672049,2.026636
5723,112.65904045,0.3357834
5724,117.52057019,0.7673138
5725,140.90604242,1.35117
5726,124.02483284,1.374709
5727,136.61282074,2.160238
5728,131.5905957,0.738694
5729,119.95128285,1.863935
5730,121.89612823,0.7386943
5731,116.46791596,1.480602
5732,130.53643587,0.4853096
5733,110.54831691,0.6747508
5734,129.88996945,1.68594
5735,128.81739811,1.080043
5736,123.05536648,3.472852
5737,110.92823961,1.011419
5738,131.83897895,1.788706
5739,129.82811806,3.400812
5740,122.7362549,1.72588
5741,139.33837987,0.9327434
5742,121.97791824,6.490686
5743,121.42818629,0.3392607
5744,122.53265378,1.704587
5745,129.73468837,1.349742
5746,122.93269691,6.39929
5747,117.12285466,6.653393
5748,131.41180709,2.35693
5749,112.5848082,1.349062
5750,135.88932856,0.6729664
5751,110.76803537,4.968283
5752,126.23681319,1.188565
5753,124.56517578,1.01247
5754,119.75759689,7.370644
5755,112.32995327,1.535683
5756,115.87963274,0.6772986
5757,139.07408506,1.536402
5758,117.6193692,4.673151
5759,121.50928471,3.687948
5760,147.11115689,1.051372
5761,140.38359008,2.304607
5762,123.56346927,1.377387
5763,119.52053505,2.008912
5764,115.40833414,3.248969
5765,119.85942279,0.4911695
5766,129.75094222,0.7671804
5767,129.79880564,1.847099
5768,112.3230175,4.886683
5769,115.97938425,1.050124
5770,140.27482337,6.598985
5771,138.37147249,0.3362518
5772,121.24731655,1.398318
5773,121.86519902,1.396399
5774,132.42910711,1.374297
5775,125.44898237,0.4667978
5776,128.21843201,2.025155
5777,111.58727795,3.155772
5778,124.72714519,3.259919
5779,139.91831514,0.3350076
5780,129.21947521,0.7681528
5781,125.43225528,0.4909228
5782,121.22321303,0.6769567
5783,118.19588879,0.9763622
5784,134.59525281,2.958831
5785,141.62810857,0.7400607
5786,116.15999517,3.449217
5787,113.16387496,1.242789
5788,109.59001211,2.70619
5789,139.14157391,1.788368
5790,137.88670016,1.052085
5791,126.92621817,2.738199
5792,113.98159476,1.735603
5793,137.0342196,1.404387
5794,114.75985886,0.3356429
5795,121.9095243,5.370526
5796,137.05775472,0.3350993
5797,112.89791267,1.084968
5798,136.89373448,0.7417104
5799,124.27718135,5.072807
5800,110.50850176,1.707479
5801,115.0254337,2.445347
5802,128.19964549,1.010056
5803,125.43699705,0.9814621
5804,137.91526999,1.647569
5805,112.33062668,1.376259
5806,115.8212935,1.401452
5807,133.02839491,3.456261
5808,113.69546393,6.687474
5809,132.64913089,1.010229
5810,141.46200571,0.4648854
5811,122.20472682,0.7416756
5812,124.48227609,4.313645
5813,125.12435578,2.396507
5814,135.37152595,0.7663111
5815,107.67510797,0.3371727
5816,125.68481679,0.4889816
5817,140.65260874,1.013228
5818,137.02091574,0.6766179
5819,124.28774095,1.243519
5820,115.01715905,3.154643
5821,121.53996486,0.9723846
5822,131.41611986,1.239937
5823,107.2982285,0.7717627
5824,120.04187856,1.404379
5825,119.87026157,0.4668958
5826,127.87599023,2.00146
5827,113.94709243,2.371846
5828,122.11552514,0.4650055
5829,113.75648656,1.191133
5830,142.74603792,0.3378218
5831,123.04098286,0.7689764
5832,119.86168371,0.9802812
5833,136.58116982,6.057447
5834,124.25706507,1.478351
5835,128.46290669,3.737043
5836,121.93813347,2.065166
5837,127.18088785,1.647003
5838,147.78980802,2.481419
5839,132.03681809,1.345428
5840,142.31107639,1.647659
5841,125.52925623,2.425441
5842,134.54429053,0.7643989
5843,116.07959752,0.9756401
5844,118.99082459,2.44213
5845,133.29217991,0.6727045
5846,122.56923315,0.7714486
5847,124.94776479,1.010116
5848,121.21754103,5.707633
5849,126.02810641,1.246732
5850,133.40184278,1.479557
5851,115.80608551,0.6727691
5852,122.6430507,0.767422
5853,124.90389285,3.400129
5854,136.67612688,3.695331
5855,137.67537965,0.975916
5856,143.47000816,2.209128
5857,120.88992765,0.4667828
5858,114.099321,1.926188
5859,124.82283663,6.724835
5860,134.31705312,1.398365
5861,125.79502703,0.6718841
5862,125.43412878,1.40688
5863,124.90121068,1.481497
5864,123.87450962,0.338658
5865,112.13328807,5.84791
5866,120.82167057,0.490796
5867,136.24297929,5.712433
5868,136.98021599,0.7401841
5869,123.74397266,2.475982
5870,135.33597158,4.021334
5871,127.39563059,0.3394211
5872,134.36047961,5.063859
5873,136.05441377,1.40609
5874,125.51127906,0.3368464
5875,135.37367703,4.186271
5876,114.72199797,0.3393279
5877,118.60941961,0.9765949
5878,124.16189165,0.765196
5879,144.00962306,0.4893382
5880,131.85117612,5.929506
5881,135.13995742,0.466864
5882,138.7840615,4.582108
5883,112.75981618,2.835883
5884,114.60643961,2.362299
5885,143.88465868,0.00233439
5886,134.25794474,1.926053
5887,111.68425787,1.73177
5888,122.67941003,2.162338
5889,124.33609732,3.376774
5890,129.51062021,1.051805
5891,142.98102625,9.489864
5892,121.40952237,0.337898
5893,119.80673514,0.7671276
5894,139.10268393,5.639141
5895,118.84224852,3.036105
5896,125.7555418,0.9722118
5897,114.77436076,2.377499
5898,137.97691678,0.00230659
5899,113.42183624,2.836735
5900,124.07414313,0.4900514
5901,137.06534303,0.7403628
5902,128.89914022,1.861889
5903,128.66179993,0.0022589
5904,135.32799285,0.6769258
5905,131.81994937,2.217241
5906,114.92786717,0.464855
5907,116.78739816,2.307002
5908,130.71427546,1.350766
5909,137.04515872,0.7651053
5910,127.90391109,1.015473
5911,130.43754085,0.3349256
5912,129.78000705,0.3393219
5913,123.6065118,1.241893
5914,119.49744388,1.241488
5915,138.37017077,1.189182
5916,113.26717186,1.081599
5917,131.73555553,1.010845
5918,129.33808819,4.593185
5919,117.45561283,0.3354904
5920,115.7681628,1.536752
5921,127.13588852,4.214945
5922,138.76409796,3.961919
5923,125.54282055,0.339763
5924,136.98954527,0.3352555
5925,115.9621007,2.068304
5926,112.09497773,1.64698
5927,115.61329793,2.105196
5928,122.2183343,1.37493
5929,123.04244393,2.062235
5930,127.07711687,1.466447
5931,148.02705129,4.580644
5932,112.87793537,1.403414
5933,119.10848742,3.036029
5934,133.43248665,0.9740235
5935,128.32210378,1.052078
5936,139.7987972,10.14636
5937,139.38078866,0.7383988
5938,119.08774693,1.466706
5939,130.56370389,0.7675328
5940,129.82308577,0.6760594
5941,133.69886167,2.930158
5942,121.89478518,3.689412
5943,135.95139716,0.3383304
5944,123.4944274,0.770003
5945,142.74266848,2.217749
5946,106.69649967,4.521986
5947,116.09052757,0.6745173
5948,124.80768963,0.4850495
5949,114.87738131,1.685887
5950,121.51171493,1.721664
5951,123.90999143,4.460185
5952,135.36583425,2.486152
5953,116.73880662,0.9745176
5954,112.25217965,1.246012
5955,133.65247376,2.025041
5956,108.73497251,0.3397238
5957,128.65760872,0.336406
5958,120.29656871,1.347631
5959,124.76624821,2.110229
5960,129.76787757,0.7698863
5961,131.79388522,3.399554
5962,119.94269743,1.86388
5963,131.22293789,2.792113
5964,137.81726035,0.7385961
5965,118.18966285,2.108912
5966,142.18701559,1.05343
5967,141.6384816,3.366081
5968,120.38742642,0.3377195
5969,123.94456948,2.108879
5970,118.04231004,1.459395
5971,116.21817641,0.6731324
5972,131.64066665,1.014967
5973,119.64695985,3.695501
5974,142.70027776,1.403162
5975,120.46056732,1.346226
5976,126.30196539,0.3367489
5977,136.38144578,5.971444
5978,123.92071455,0.6761644
5979,121.64009119,1.647006
5980,133.53035954,0.6724098
5981,130.45552076,3.846198
5982,145.44287591,2.356759
5983,124.57742488,4.42269
5984,115.03722558,2.792095
5985,122.01396321,0.6759806
5986,127.37329293,1.924331
5987,114.62313068,0.3352184
5988,121.52588376,0.9327471
5989,137.16843189,4.743855
5990,121.0696929,4.117362
5991,115.5795644,1.014851
5992,112.2088458,0.3368615
5993,123.80845439,1.726689
5994,116.86980854,1.731956
5995,125.62126465,0.7416757
5996,125.29849963,2.960481
5997,124.48431346,11.13371
5998,127.95256816,1.013736
5999,142.26948884,1.081992
6000,134.54073229,1.015632
6001,115.02210832,0.6759868
6002,123.32707298,2.300826
6003,125.91042954,1.352961
6004,104.37453042,3.714126
6005,144.54683075,8.366454
6006,139.68588945,0.7417594
6007,133.77515658,1.188666
6008,124.61398717,1.052191
6009,138.62758757,1.051628
6010,139.16292438,1.191186
6011,129.0233786,2.360393
6012,140.91194871,8.359358
6013,116.26546865,1.534855
6014,134.22171385,2.160433
6015,116.88757282,1.189118
6016,130.76739992,2.695833
6017,119.84441115,0.6732911
6018,147.064864,0.9723818
6019,132.62985598,1.398334
6020,120.62926654,1.348296
6021,116.45106911,0.9734451
6022,138.09659981,0.7650791
6023,121.99032597,2.110455
6024,128.67459924,0.6749896
6025,120.21156883,6.202509
6026,140.45494227,0.4668944
6027,136.68832309,3.710839
6028,121.77775465,0.7685234
6029,128.89867137,3.410167
6030,147.03080981,6.577952
6031,115.28043969,3.075061
6032,115.75676956,3.499069
6033,126.09069762,2.663388
6034,127.94728869,1.686793
6035,125.83604811,1.189155
6036,119.10254767,1.479715
6037,137.91077218,0.3348863
6038,135.64310354,1.705349
6039,137.9678576,2.42447
6040,125.99232191,0.7404088
6041,120.6855653,1.01269
6042,119.49168093,2.424906
6043,123.31559983,1.081775
6044,118.68482443,2.033756
6045,113.52753009,1.705835
6046,121.90442473,2.362919
6047,127.07594935,1.402806
6048,106.98827765,1.244357
6049,143.95552251,0.3348869
6050,132.48385254,1.013564
6051,128.51059909,0.6739832
6052,127.3280159,1.648968
6053,107.77000149,0.3372197
6054,116.57717267,2.703845
6055,112.89272766,0.7389818
6056,144.35504198,1.012479
6057,117.35786253,1.080871
6058,132.63313538,4.742055
6059,109.10162521,2.072484
6060,120.57906601,0.9306725
6061,123.5955498,1.081218
6062,125.37595746,0.7386109
6063,112.37035675,1.374803
6064,110.12319957,1.244282
6065,121.71507237,0.3351855
6066,142.11381609,1.685063
6067,113.84203566,1.051778
6068,112.33843002,0.00198571
6069,114.71937086,1.352331
6070,125.16215219,4.749456
6071,136.88606026,2.110457
6072,119.07909224,1.927249
6073,119.20569641,0.7417147
6074,122.26846522,0.3377191
6075,141.48077198,1.053342
6076,148.45265237,1.73525
6077,106.88677187,6.728759
6078,113.76024536,0.3369243
6079,132.01426517,2.423351
6080,121.41328106,4.304234
6081,135.27247001,0.4901698
6082,119.50541012,1.245144
6083,126.93588846,2.379956
6084,121.51323032,0.7656127
6085,123.66943729,1.707507
6086,129.18559128,0.466801
6087,125.45205322,6.727339
6088,112.2505808,1.703972
6089,112.71050404,0.7694411
6090,118.20198377,2.103861
6091,126.36841371,0.4872889
6092,137.04758722,1.647106
6093,136.22043272,2.485681
6094,125.89873133,0.6767797
6095,136.72991739,1.049443
6096,123.14587266,2.063423
6097,132.89837741,1.402718
6098,115.36330948,0.00217575
6099,118.31270138,2.000064
6100,133.57252874,1.053521
6101,130.59456381,0.0022673
6102,124.8951553,2.698075
6103,130.53072008,1.478177
6104,134.64954952,1.348323
6105,137.09633644,0.7384702
6106,128.21042891,0.3386022
6107,128.1847514,1.480488
6108,119.95303951,2.377106
6109,120.89607308,1.010567
6110,134.19841415,0.00234306
6111,138.63349404,0.4903464
6112,147.30882317,5.928031
6113,142.20977742,0.9725941
6114,132.44197462,1.954909
6115,113.30231321,1.408697
6116,130.95300315,1.683808
6117,126.73002296,3.885088
6118,115.45453475,1.0498
6119,114.62308421,1.189214
6120,143.39686509,2.036058
6121,118.55046031,1.407465
6122,140.7590311,1.788667
6123,122.60713258,1.079206
6124,142.04771519,1.245739
6125,129.1198768,0.4650337
6126,113.75630381,2.967602
6127,137.16901976,1.535601
6128,144.90811747,1.396424
6129,113.50474305,1.188425
6130,133.62936675,2.004826
6131,116.41414346,0.00213329
6132,125.90134395,2.162631
6133,123.95771135,0.6719126
6134,111.49923324,2.216329
6135,132.71868909,0.3395863
6136,123.03357499,0.9768731
6137,125.90392152,1.734771
6138,123.22944021,1.464784
6139,142.420941,3.399235
6140,120.26272338,1.538124
6141,128.95956533,0.4906007
6142,137.18666977,2.69677
6143,142.70902759,2.664381
6144,132.53366893,0.741782
6145,109.74528713,1.012626
6146,116.45475823,0.7715729
6147,136.16299903,3.402906
6148,116.48727728,1.402925
6149,129.77353899,0.00230766
6150,129.20320777,0.6745312
6151,130.3628243,1.013408
6152,143.28730833,0.7654706
6153,128.88993907,0.3367659
6154,137.48848268,1.861932
6155,141.49573235,1.861939
6156,116.87556341,4.218808
6157,130.54309466,2.775867
6158,120.029282,2.11035
6159,139.73919124,2.068098
