,X,Y,tdx12_Araca,tdx30_Araca,srtm30_Araca,srtm30_wgs84_Araca,aster30_Araca,aster30_wgs84_Araca,aw3d30_Araca,aw3d30_wgs84_Araca
1016,50.35338131,-63.65686413,0.01512213,0.01504133,0.01504133,0.01504133,0.01504133,0.01504133,0.015176,0.015176
1017,68.70931078,-63.99489434,0.69960068,0.69963394,0.69963394,0.69963394,0.69963394,0.69963394,0.6995785,0.6995785
1018,55.24287859,-63.17648589,0.07999146,0.07992147,0.07992147,0.07992147,0.07992147,0.07992147,0.08003812,0.08003812
1019,1139.28095506,-63.39673964,0.9149579,0.91502705,0.91502705,0.91502705,0.91502705,0.91502705,0.9149118,0.9149118
1020,70.36991191,-63.90901921,0.9398445,0.93991779,0.93991779,0.93991779,0.93991779,0.93991779,0.93979563,0.93979563
1021,67.013966,-63.73154108,0.87207516,0.87213716,0.87213716,0.87213716,0.87213716,0.87213716,0.87203382,0.87203382
1022,60.51960461,-63.88244135,0.57875885,0.57877197,0.57877197,0.57877197,0.57877197,0.57877197,0.5787501,0.5787501
1023,NaN,-63.05237294,0.97138795,0.9714665,0.9714665,0.9714665,0.9714665,0.9714665,0.97133558,0.97133558
1024,NaN,-63.08351734,0.9956812,0.9957638,0.9957638,0.9957638,0.9957638,0.9957638,0.99562613,0.99562613
1025,53.59825032,-63.76780382,0.04056555,0.04048898,0.04048898,0.04048898,0.04048898,0.04048898,0.04061659,0.04061659
1026,42.16773948,-63.99471664,0.02418517,0.02410587,0.02410587,0.02410587,0.02410587,0.02410587,0.02423803,0.02423803
1027,NaN,-63.10804328,0.09432394,0.09425634,0.09425634,0.09425634,0.09425634,0.09425634,0.09436901,0.09436901
1028,NaN,-63.39211286,0.6132609,0.61327978,0.61327978,0.61327978,0.61327978,0.61327978,0.61324832,0.61324832
1029,31.91629512,-63.08009608,0.30368239,0.30364967,0.30364967,0.30364967,0.30364967,0.30364967,0.3037042,0.3037042
1030,49.1120303,-63.68459401,0.50047066,0.50047073,0.50047073,0.50047073,0.50047073,0.50047073,0.5004706,0.5004706
1031,51.3969682,-63.81874776,0.53704812,0.53705429,0.53705429,0.53705429,0.53705429,0.53705429,0.537044,0.537044
1032,33.99149358,-63.08675553,0.18930596,0.18925418,0.18925418,0.18925418,0.18925418,0.18925418,0.18934048,0.18934048
1033,64.94718162,-63.66989175,0.74197298,0.74201331,0.74201331,0.74201331,0.74201331,0.74201331,0.7419461,0.7419461
1034,NaN,-63.19464989,0.11329322,0.11322878,0.11322878,0.11322878,0.11322878,0.11322878,0.11333618,0.11333618
1035,58.78783652,-63.97787806,0.51033926,0.51034098,0.51034098,0.51034098,0.51034098,0.51034098,0.51033811,0.51033811
1036,49.82435048,-63.88065564,0.10599016,0.1059245,0.1059245,0.1059245,0.1059245,0.1059245,0.10603394,0.10603394
1037,44.13941089,-63.66405107,0.37314399,0.37312285,0.37312285,0.37312285,0.37312285,0.37312285,0.37315808,0.37315808
1038,NaN,-63.31371392,0.18055548,0.18050225,0.18050225,0.18050225,0.18050225,0.18050225,0.18059097,0.18059097
1039,41.82324334,-63.50599816,0.30738572,0.30735363,0.30735363,0.30735363,0.30735363,0.30735363,0.30740712,0.30740712
1040,37.22563424,-63.25651109,0.41617267,0.4161587,0.4161587,0.4161587,0.4161587,0.4161587,0.41618198,0.41618198
1041,63.55845699,-63.91767883,0.6506064,0.6506315,0.6506315,0.6506315,0.6506315,0.6506315,0.65058967,0.65058967
1042,29.18639701,-63.65979139,0.27982971,0.27979302,0.27979302,0.27979302,0.27979302,0.27979302,0.27985417,0.27985417
1043,56.73883458,-63.82868952,0.04899126,0.0489161,0.0489161,0.0489161,0.0489161,0.0489161,0.04904137,0.04904137
1044,NaN,-63.30481177,0.94877152,0.94884631,0.94884631,0.94884631,0.94884631,0.94884631,0.94872166,0.94872166
1045,101.49679339,-63.50845833,0.95132882,0.95140404,0.95140404,0.95140404,0.95140404,0.95140404,0.95127868,0.95127868
1046,81.05317124,-63.76419313,0.93354584,0.93361809,0.93361809,0.93361809,0.93361809,0.93361809,0.93349768,0.93349768
1047,NaN,-63.1719337,0.94048537,0.94055878,0.94055878,0.94055878,0.94055878,0.94055878,0.94043644,0.94043644
1048,134.85741915,-63.6839475,0.97551092,0.97559016,0.97559016,0.97559016,0.97559016,0.97559016,0.97545809,0.97545809
1049,NaN,-63.26565017,0.70425194,0.70428598,0.70428598,0.70428598,0.70428598,0.70428598,0.70422925,0.70422925
1050,NaN,-63.00375516,0.78832346,0.78837151,0.78837151,0.78837151,0.78837151,0.78837151,0.78829143,0.78829143
1051,NaN,-63.47534512,0.32850858,0.32848001,0.32848001,0.32848001,0.32848001,0.32848001,0.32852764,0.32852764
1052,NaN,-63.05118883,0.50406693,0.50406761,0.50406761,0.50406761,0.50406761,0.50406761,0.50406648,0.50406648
1053,48.86012485,-63.51311225,0.27182713,0.27178911,0.27178911,0.27178911,0.27178911,0.27178911,0.27185248,0.27185248
1054,NaN,-63.19693991,0.34745139,0.34742597,0.34742597,0.34742597,0.34742597,0.34742597,0.34746833,0.34746833
1055,72.72022877,-63.0969585,0.7985608,0.79861056,0.79861056,0.79861056,0.79861056,0.79861056,0.79852763,0.79852763
1056,NaN,-63.43905624,0.21502126,0.21497377,0.21497377,0.21497377,0.21497377,0.21497377,0.21505292,0.21505292
1057,NaN,-63.80601246,0.68520942,0.68524029,0.68524029,0.68524029,0.68524029,0.68524029,0.68518884,0.68518884
1058,49.33274382,-63.24679917,0.18127931,0.18122619,0.18122619,0.18122619,0.18122619,0.18122619,0.18131472,0.18131472
1059,40.75698184,-63.8826329,0.20902977,0.20898128,0.20898128,0.20898128,0.20898128,0.20898128,0.20906209,0.20906209
1060,44.95666469,-63.96408829,0.20784703,0.20779835,0.20779835,0.20779835,0.20779835,0.20779835,0.20787949,0.20787949
1061,NaN,-63.43447004,0.7159815,0.71601749,0.71601749,0.71601749,0.71601749,0.71601749,0.7159575,0.7159575
1062,83.80279698,-63.64662882,0.92424909,0.92431979,0.92431979,0.92431979,0.92431979,0.92431979,0.92420196,0.92420196
1063,71.95433197,-63.69474425,0.8329628,0.83301828,0.83301828,0.83301828,0.83301828,0.83301828,0.8329258,0.8329258
1064,NaN,-63.48288225,0.15031862,0.15026035,0.15026035,0.15026035,0.15026035,0.15026035,0.15035747,0.15035747
1065,NaN,-63.48015236,0.2778718,0.27783478,0.27783478,0.27783478,0.27783478,0.27783478,0.27789648,0.27789648
1066,NaN,-63.26441453,0.65276912,0.65279458,0.65279458,0.65279458,0.65279458,0.65279458,0.65275215,0.65275215
1067,46.26189432,-63.75686604,0.52486754,0.52487169,0.52487169,0.52487169,0.52487169,0.52487169,0.52486478,0.52486478
1068,NaN,-63.24120806,0.39452033,0.39450276,0.39450276,0.39450276,0.39450276,0.39450276,0.39453205,0.39453205
1069,60.57074816,-63.9167221,0.62700249,0.62702366,0.62702366,0.62702366,0.62702366,0.62702366,0.62698838,0.62698838
1070,NaN,-63.37598932,0.6200664,0.62008641,0.62008641,0.62008641,0.62008641,0.62008641,0.62005307,0.62005307
1071,NaN,-63.46362223,0.19315214,0.193101,0.193101,0.193101,0.193101,0.193101,0.19318623,0.19318623
1072,71.96144059,-63.69305832,0.81232328,0.81237533,0.81237533,0.81237533,0.81237533,0.81237533,0.81228858,0.81228858
1073,54.96307075,-63.61170247,0.47520221,0.47519808,0.47519808,0.47519808,0.47519808,0.47519808,0.47520497,0.47520497
1074,59.03794758,-63.94470564,0.02980417,0.02972581,0.02972581,0.02972581,0.02972581,0.02972581,0.02985641,0.02985641
1075,40.525343,-63.83975124,0.40703011,0.40701462,0.40701462,0.40701462,0.40701462,0.40701462,0.40704044,0.40704044
1076,74.28770426,-63.85413769,0.86738241,0.86744364,0.86744364,0.86744364,0.86744364,0.86744364,0.8673416,0.8673416
1077,62.85848306,-63.63240616,0.75494884,0.75499132,0.75499132,0.75499132,0.75499132,0.75499132,0.75492051,0.75492051
1078,NaN,-63.15224868,0.10469109,0.10462521,0.10462521,0.10462521,0.10462521,0.10462521,0.104735,0.104735
1079,44.13856194,-63.99343437,0.05886573,0.05879222,0.05879222,0.05879222,0.05879222,0.05879222,0.05891474,0.05891474
1080,45.448208,-63.26433657,0.05148922,0.05141448,0.05141448,0.05141448,0.05141448,0.05141448,0.05153905,0.05153905
1081,NaN,-63.29553464,0.04003287,0.03995621,0.03995621,0.03995621,0.03995621,0.03995621,0.04008397,0.04008397
1082,50.82146638,-63.91024338,0.21230872,0.21226078,0.21226078,0.21226078,0.21226078,0.21226078,0.21234068,0.21234068
1083,128.48833269,-63.50178051,0.93966132,0.93973458,0.93973458,0.93973458,0.93973458,0.93973458,0.93961247,0.93961247
1084,64.00668155,-63.69136976,0.71883769,0.71887416,0.71887416,0.71887416,0.71887416,0.71887416,0.71881338,0.71881338
1085,NaN,-63.28924851,0.32390379,0.32387445,0.32387445,0.32387445,0.32387445,0.32387445,0.32392336,0.32392336
1086,55.48422828,-63.74916571,0.14013195,0.14007198,0.14007198,0.14007198,0.14007198,0.14007198,0.14017193,0.14017193
1087,38.03846711,-63.16855985,0.42250824,0.42249532,0.42249532,0.42249532,0.42249532,0.42249532,0.42251685,0.42251685
1088,48.85253586,-63.54756314,0.41779357,0.41777987,0.41777987,0.41777987,0.41777987,0.41777987,0.41780271,0.41780271
1089,32.14677832,-63.59516493,0.10903518,0.10897003,0.10897003,0.10897003,0.10897003,0.10897003,0.10907862,0.10907862
1090,48.67415912,-63.0477692,0.67449959,0.67452867,0.67452867,0.67452867,0.67452867,0.67452867,0.6744802,0.6744802
1091,NaN,-63.40525732,0.23136434,0.23131958,0.23131958,0.23131958,0.23131958,0.23131958,0.23139419,0.23139419
1092,60.56918924,-63.90768335,0.59419965,0.59421535,0.59421535,0.59421535,0.59421535,0.59421535,0.59418919,0.59418919
1093,37.83963687,-63.04995485,0.33167221,0.33164416,0.33164416,0.33164416,0.33164416,0.33164416,0.33169091,0.33169091
1094,61.68554246,-63.97516169,0.66286104,0.66288818,0.66288818,0.66288818,0.66288818,0.66288818,0.66284294,0.66284294
1095,30.14676799,-63.17756043,0.25185269,0.25181133,0.25181133,0.25181133,0.25181133,0.25181133,0.25188026,0.25188026
1096,NaN,-63.41104992,0.46806645,0.46806113,0.46806113,0.46806113,0.46806113,0.46806113,0.46807,0.46807
1097,25.29481155,-63.21296836,0.12252083,0.12245792,0.12245792,0.12245792,0.12245792,0.12245792,0.12256276,0.12256276
1098,56.72442846,-63.945573,0.48910986,0.48910804,0.48910804,0.48910804,0.48910804,0.48910804,0.48911107,0.48911107
1099,NaN,-63.02366986,0.29597816,0.29594416,0.29594416,0.29594416,0.29594416,0.29594416,0.29600083,0.29600083
1100,60.69451074,-63.96863895,0.62399425,0.62401492,0.62401492,0.62401492,0.62401492,0.62401492,0.62398048,0.62398048
1101,52.35221158,-63.79546219,0.52186742,0.52187106,0.52187106,0.52187106,0.52187106,0.52187106,0.52186499,0.52186499
1102,334.47721365,-63.4938756,0.92742348,0.92749471,0.92749471,0.92749471,0.92749471,0.92749471,0.92737599,0.92737599
1103,60.19372434,-63.75336413,0.63087515,0.63089696,0.63089696,0.63089696,0.63089696,0.63089696,0.63086061,0.63086061
1104,NaN,-63.44755497,0.4371841,0.43717363,0.43717363,0.43717363,0.43717363,0.43717363,0.43719108,0.43719108
1105,32.18165487,-63.60326568,0.0841515,0.0840822,0.0840822,0.0840822,0.0840822,0.0840822,0.0841977,0.0841977
1106,35.19535987,-63.66356315,0.27862263,0.27858574,0.27858574,0.27858574,0.27858574,0.27858574,0.27864723,0.27864723
1107,52.11857316,-63.66447564,0.41061614,0.41060125,0.41060125,0.41060125,0.41060125,0.41060125,0.41062607,0.41062607
1108,56.86020992,-63.60255634,0.62715405,0.62717524,0.62717524,0.62717524,0.62717524,0.62717524,0.62713993,0.62713993
1109,54.9985575,-63.63970223,0.52268741,0.52269119,0.52269119,0.52269119,0.52269119,0.52269119,0.52268489,0.52268489
1110,52.04293224,-63.6380407,0.43730611,0.43729567,0.43729567,0.43729567,0.43729567,0.43729567,0.43731308,0.43731308
1111,23.32648118,-63.22513352,0.11309262,0.11302814,0.11302814,0.11302814,0.11302814,0.11302814,0.1131356,0.1131356
1112,66.32028448,-63.80809118,0.62676902,0.62679015,0.62679015,0.62679015,0.62679015,0.62679015,0.62675494,0.62675494
1113,NaN,-63.39775854,0.68816104,0.6881924,0.6881924,0.6881924,0.6881924,0.6881924,0.68814013,0.68814013
1114,NaN,-63.05499238,0.53827981,0.53828619,0.53828619,0.53828619,0.53828619,0.53828619,0.53827555,0.53827555
1115,NaN,-63.34646307,0.87131849,0.87138037,0.87138037,0.87138037,0.87138037,0.87138037,0.87127723,0.87127723
1116,NaN,-63.31473031,0.90629725,0.90636496,0.90636496,0.90636496,0.90636496,0.90636496,0.90625211,0.90625211
1117,NaN,-63.17521605,0.91555097,0.91562022,0.91562022,0.91562022,0.91562022,0.91562022,0.9155048,0.9155048
1118,NaN,-63.32090005,0.35086602,0.35084116,0.35084116,0.35084116,0.35084116,0.35084116,0.35088258,0.35088258
1119,59.55746299,-63.46394139,0.63145271,0.63147461,0.63147461,0.63147461,0.63147461,0.63147461,0.6314381,0.6314381
1120,NaN,-63.12054036,0.13489423,0.13483338,0.13483338,0.13483338,0.13483338,0.13483338,0.13493479,0.13493479
1121,NaN,-63.5059534,0.10738229,0.10731686,0.10731686,0.10731686,0.10731686,0.10731686,0.10742591,0.10742591
1122,168.72200754,-63.12149823,0.91032356,0.91039194,0.91039194,0.91039194,0.91039194,0.91039194,0.91027798,0.91027798
1123,NaN,-63.43070752,0.27795877,0.27792177,0.27792177,0.27792177,0.27792177,0.27792177,0.27798344,0.27798344
1124,NaN,-63.27977152,0.01954703,0.01946697,0.01946697,0.01946697,0.01946697,0.01946697,0.01960041,0.01960041
1125,36.85426148,-63.09399851,0.48607661,0.48607429,0.48607429,0.48607429,0.48607429,0.48607429,0.48607815,0.48607815
1126,45.65211009,-63.0214489,0.60529006,0.60530761,0.60530761,0.60530761,0.60530761,0.60530761,0.60527837,0.60527837
1127,74.83093571,-63.6491033,0.87941603,0.87947926,0.87947926,0.87947926,0.87947926,0.87947926,0.87937388,0.87937388
1128,65.38850991,-63.84655796,0.66031919,0.66034591,0.66034591,0.66034591,0.66034591,0.66034591,0.66030138,0.66030138
1129,NaN,-63.34012861,0.21055657,0.21050833,0.21050833,0.21050833,0.21050833,0.21050833,0.21058872,0.21058872
1130,58.12260844,-63.61456256,0.21593711,0.21588978,0.21588978,0.21588978,0.21588978,0.21588978,0.21596867,0.21596867
1131,NaN,-63.29574062,0.66808025,0.66810826,0.66810826,0.66810826,0.66810826,0.66810826,0.66806158,0.66806158
1132,NaN,-63.3078428,0.32217421,0.32214457,0.32214457,0.32214457,0.32214457,0.32214457,0.32219396,0.32219396
1133,NaN,-63.0867403,0.61952912,0.61954904,0.61954904,0.61954904,0.61954904,0.61954904,0.61951584,0.61951584
1134,32.26940123,-63.66061191,0.15232088,0.15226294,0.15226294,0.15226294,0.15226294,0.15226294,0.15235951,0.15235951
1135,42.03038433,-63.97049266,0.12693382,0.12687165,0.12687165,0.12687165,0.12687165,0.12687165,0.12697527,0.12697527
1136,34.05917939,-63.54451133,0.06665934,0.06658713,0.06658713,0.06658713,0.06658713,0.06658713,0.06670749,0.06670749
1137,NaN,-63.29506319,0.66597449,0.66600215,0.66600215,0.66600215,0.66600215,0.66600215,0.66595606,0.66595606
1138,NaN,-63.29668952,0.37300938,0.37298822,0.37298822,0.37298822,0.37298822,0.37298822,0.37302349,0.37302349
1139,109.64520891,-63.58290333,0.96889711,0.96897525,0.96897525,0.96897525,0.96897525,0.96897525,0.96884502,0.96884502
1140,NaN,-63.17919404,0.81885027,0.81890341,0.81890341,0.81890341,0.81890341,0.81890341,0.81881485,0.81881485
1141,NaN,-63.27617427,0.72660831,0.72664607,0.72664607,0.72664607,0.72664607,0.72664607,0.72658313,0.72658313
1142,60.87387926,-63.9950339,0.44184212,0.44183243,0.44183243,0.44183243,0.44183243,0.44183243,0.44184858,0.44184858
1143,72.37951667,-63.91439122,0.94388642,0.94396039,0.94396039,0.94396039,0.94396039,0.94396039,0.9438371,0.9438371
1144,57.66256028,-63.83920216,0.19416451,0.19411355,0.19411355,0.19411355,0.19411355,0.19411355,0.19419849,0.19419849
1145,71.39799108,-63.8871599,0.80423108,0.80428178,0.80428178,0.80428178,0.80428178,0.80428178,0.80419729,0.80419729
1146,77.5669028,-63.94454694,0.74104446,0.74108463,0.74108463,0.74108463,0.74108463,0.74108463,0.74101768,0.74101768
1147,51.03886272,-63.6169548,0.36333525,0.36331248,0.36331248,0.36331248,0.36331248,0.36331248,0.36335044,0.36335044
1148,74.46605533,-63.95878143,0.96692437,0.96700218,0.96700218,0.96700218,0.96700218,0.96700218,0.96687249,0.96687249
1149,61.43703234,-63.88652201,0.73453396,0.73457304,0.73457304,0.73457304,0.73457304,0.73457304,0.7345079,0.7345079
1150,62.61089048,-63.9334827,0.62503423,0.62505507,0.62505507,0.62505507,0.62505507,0.62505507,0.62502034,0.62502034
1151,27.1755124,-63.65640359,0.28510275,0.28506694,0.28506694,0.28506694,0.28506694,0.28506694,0.28512662,0.28512662
1152,NaN,-63.45088179,0.04245452,0.04237827,0.04237827,0.04237827,0.04237827,0.04237827,0.04250535,0.04250535
1153,48.59960362,-63.82575918,0.23955272,0.23950932,0.23950932,0.23950932,0.23950932,0.23950932,0.23958166,0.23958166
1154,NaN,-63.31401125,0.94682689,0.94690136,0.94690136,0.94690136,0.94690136,0.94690136,0.94677725,0.94677725
1155,51.90839968,-63.52986057,0.25315102,0.25310988,0.25310988,0.25310988,0.25310988,0.25310988,0.25317844,0.25317844
1156,57.69817768,-63.93888988,0.50532926,0.50533015,0.50533015,0.50533015,0.50533015,0.50533015,0.50532867,0.50532867
1157,NaN,-63.39107551,0.0396794,0.03960269,0.03960269,0.03960269,0.03960269,0.03960269,0.03973055,0.03973055
1158,75.44539325,-63.92793331,0.8825794,0.88264316,0.88264316,0.88264316,0.88264316,0.88264316,0.8825369,0.8825369
1159,NaN,-63.30469179,0.845993,0.84605066,0.84605066,0.84605066,0.84605066,0.84605066,0.84595456,0.84595456
1160,1220.29006962,-63.40657558,0.93907678,0.93914995,0.93914995,0.93914995,0.93914995,0.93914995,0.939028,0.939028
1161,54.51759164,-63.7513547,0.09899222,0.09892539,0.09892539,0.09892539,0.09892539,0.09892539,0.09903677,0.09903677
1162,70.38983809,-63.89350152,0.84372631,0.84378359,0.84378359,0.84378359,0.84378359,0.84378359,0.84368812,0.84368812
1163,NaN,-63.38228531,0.56252085,0.56253127,0.56253127,0.56253127,0.56253127,0.56253127,0.56251391,0.56251391
1164,53.14845847,-63.61256002,0.16814615,0.16809085,0.16809085,0.16809085,0.16809085,0.16809085,0.16818302,0.16818302
1165,NaN,-63.01373791,0.90307868,0.90314585,0.90314585,0.90314585,0.90314585,0.90314585,0.9030339,0.9030339
1166,NaN,-63.30722278,0.80453327,0.80458402,0.80458402,0.80458402,0.80458402,0.80458402,0.80449944,0.80449944
1167,NaN,-63.30026175,0.50854056,0.50854199,0.50854199,0.50854199,0.50854199,0.50854199,0.50853962,0.50853962
1168,53.73374739,-63.54599073,0.63233332,0.63235537,0.63235537,0.63235537,0.63235537,0.63235537,0.63231862,0.63231862
1169,NaN,-63.4310852,0.27545597,0.27541855,0.27541855,0.27541855,0.27541855,0.27541855,0.27548091,0.27548091
1170,NaN,-63.34718336,0.95544714,0.95552304,0.95552304,0.95552304,0.95552304,0.95552304,0.95539654,0.95539654
1171,33.22199636,-63.18766668,0.15537406,0.15531663,0.15531663,0.15531663,0.15531663,0.15531663,0.15541235,0.15541235
1172,52.95482626,-63.55425422,0.26695994,0.26692111,0.26692111,0.26692111,0.26692111,0.26692111,0.26698583,0.26698583
1173,30.2736228,-63.18788636,0.06920125,0.06912946,0.06912946,0.06912946,0.06912946,0.06912946,0.06924911,0.06924911
1174,147.70762969,-63.10573542,0.86899157,0.86905307,0.86905307,0.86905307,0.86905307,0.86905307,0.86895058,0.86895058
1175,36.25912843,-63.18826062,0.09424904,0.09418143,0.09418143,0.09418143,0.09418143,0.09418143,0.09429412,0.09429412
1176,42.06012563,-63.64228925,0.42491762,0.42490511,0.42490511,0.42490511,0.42490511,0.42490511,0.42492596,0.42492596
1177,48.55163679,-63.85129158,0.40802527,0.40800994,0.40800994,0.40800994,0.40800994,0.40800994,0.40803549,0.40803549
1178,41.82569723,-63.09356879,0.54437808,0.54438547,0.54438547,0.54438547,0.54438547,0.54438547,0.54437315,0.54437315
1179,NaN,-63.19784884,0.13558842,0.13552769,0.13552769,0.13552769,0.13552769,0.13552769,0.1356289,0.1356289
1180,NaN,-63.27657864,0.59658166,0.59659775,0.59659775,0.59659775,0.59659775,0.59659775,0.59657093,0.59657093
1181,NaN,-63.39720915,0.41423184,0.41421755,0.41421755,0.41421755,0.41421755,0.41421755,0.41424137,0.41424137
1182,64.76155862,-63.59289854,0.77700635,0.77705251,0.77705251,0.77705251,0.77705251,0.77705251,0.77697558,0.77697558
1183,37.12325775,-63.22522017,0.48940267,0.48940091,0.48940091,0.48940091,0.48940091,0.48940091,0.48940385,0.48940385
1184,NaN,-63.88476618,0.47606065,0.47605666,0.47605666,0.47605666,0.47605666,0.47605666,0.47606331,0.47606331
1185,55.71610993,-63.89009195,0.29658391,0.29655002,0.29655002,0.29655002,0.29655002,0.29655002,0.29660651,0.29660651
1186,NaN,-63.4777336,0.32958311,0.32955471,0.32955471,0.32955471,0.32955471,0.32955471,0.32960204,0.32960204
1187,66.75517281,-63.1071051,0.76409613,0.76414014,0.76414014,0.76414014,0.76414014,0.76414014,0.76406679,0.76406679
1188,NaN,-63.04301141,0.93172655,0.9317985,0.9317985,0.9317985,0.9317985,0.9317985,0.93167859,0.93167859
