,srtm30_wgs84_RioClaro,srtm30_slope_RioClaro
6534,672.95534113,11.61354
6535,621.71770403,3.525249
6536,509.7349034,4.955383
6537,808.60675779,0.4666095
6538,560.92726392,4.143629
6539,561.93257558,3.497681
6540,608.98860821,5.485157
6541,665.23523561,2.570784
6542,766.55467857,2.388924
6543,647.14759906,1.385888
6544,710.03912811,6.788752
6545,584.90665212,6.219028
6546,578.74314555,4.117246
6547,646.01851537,4.320096
6548,632.23324166,3.703841
6549,552.69070296,2.869874
6550,715.75953174,3.193924
6551,692.47806956,1.274264
6552,654.92498032,2.497923
6553,739.56877549,1.70758
6554,520.22814516,9.756764
6555,619.82544741,2.732551
6556,737.60172074,2.982244
6557,698.0572395,1.499897
6558,663.02611744,3.447545
6559,605.74550166,0.7410961
6560,676.09418391,30.68239
6561,753.64822361,4.753119
6562,670.03520654,4.320679
6563,494.49757048,7.234127
6564,596.00234307,8.51525
6565,600.7577583,1.48242
6566,947.92020435,9.803756
6567,513.29905146,2.850001
6568,779.97036539,4.094642
6569,647.47143119,3.114963
6570,649.07434565,5.687274
6571,526.69393955,7.79685
6572,614.8867121,4.43766
6573,531.52301921,4.421188
6574,649.50841083,2.666471
6575,896.4152787,26.91144
6576,631.59565791,4.011762
6577,574.59403601,3.804994
6578,656.15335585,2.543774
6579,526.72785098,2.445915
6580,597.87727005,1.709191
6581,541.51945841,7.14624
6582,577.10708948,1.433149
6583,521.51685502,6.79646
6584,597.83703254,2.766866
6585,709.8112296,3.792736
6586,652.83349399,0.6834052
6587,635.93312645,1.890367
6588,495.24481126,5.153287
6589,613.83590009,5.77768
6590,651.42332035,5.574587
6591,546.55159681,7.187876
6592,652.7781786,2.846647
6593,641.6883298,3.870327
6594,807.65274869,19.75352
6595,617.59363792,2.534285
6596,600.60972086,1.795573
6597,703.20289334,1.86287
6598,667.03840958,5.79012
6599,571.1359859,5.37138
6600,522.3176292,8.963787
6601,645.33852062,6.446016
6602,601.73924339,5.836436
6603,501.45393582,3.407249
6604,575.60929644,7.728011
6605,638.26539717,1.709545
6606,606.8003437,2.539752
6607,633.2153849,4.31996
6608,668.76513891,3.752007
6609,668.03047379,6.361879
6610,573.91725457,1.64939
6611,518.3271687,4.224538
6612,628.20008201,0.0008991
6613,762.43723126,4.784987
6614,503.30224844,7.37937
6615,589.40998842,2.051526
6616,502.65823452,5.371882
6617,513.45427455,7.145083
6618,496.51796187,2.737531
6619,877.21897212,6.347894
6620,838.52838631,1.366211
6621,585.92699336,2.00824
6622,689.30221028,3.58398
6623,609.98591788,10.46423
6624,466.91886989,2.011137
6625,567.1123968,3.764555
6626,623.2819898,6.238439
6627,600.82774763,0.7850275
6628,483.81692471,9.864518
6629,699.0363228,1.395904
6630,623.76432074,1.770555
6631,665.52079373,8.430451
6632,520.19901382,3.851087
6633,569.80324493,12.50032
6634,544.63717417,4.421133
6635,709.05089135,3.49593
6636,605.41874627,5.105828
6637,633.90622866,2.353554
6638,581.09086212,4.783004
6639,628.61905739,2.047888
6640,625.92641174,1.7945
6641,632.28520733,3.414893
6642,650.01526504,11.59343
6643,600.91982106,3.116641
6644,513.64304703,6.291467
6645,536.73137436,5.515349
6646,690.85032589,7.808215
6647,737.7790154,8.159763
6648,859.39469125,1.765471
6649,630.34842147,3.622954
6650,641.8260536,1.716633
6651,591.82133419,2.792396
6652,644.27059317,3.309542
6653,680.80769536,1.383674
6654,578.78647898,6.291512
6655,729.46594151,4.182739
6656,589.18956775,3.310562
6657,587.70624849,1.649429
6658,709.0584768,0.3408763
6659,622.18748436,2.792665
6660,602.99884829,1.438188
6661,680.64541915,11.46362
6662,635.34365566,2.672117
6663,618.75657316,2.732571
6664,564.57926267,5.369394
6665,914.83710996,1.795018
6666,696.86040388,1.365408
6667,566.59544701,9.694762
6668,644.7797642,0.9993117
6669,831.94785443,1.502331
6670,731.58727701,8.833193
6671,506.84891025,5.110499
6672,745.61424869,1.026078
6673,594.78492344,8.698307
6674,485.4940612,5.46081
6675,649.97356825,5.204666
6676,547.25715655,2.535579
6677,1026.95656751,3.767479
6678,584.10884711,4.485444
6679,612.80403606,4.546472
6680,644.26374703,11.92911
6681,566.39040169,3.035129
6682,796.30507945,4.787371
6683,633.96938476,3.823288
6684,490.28766156,8.803504
6685,976.39400812,9.982375
6686,557.7338871,4.412764
6687,652.31917716,2.666456
6688,630.00781873,6.622202
6689,525.60987317,4.634404
6690,565.03233947,5.346376
6691,602.84538153,0.4995866
6692,593.9942179,2.554389
6693,782.20709665,2.440728
6694,686.85659244,17.49867
6695,961.45103217,7.991388
6696,596.58907602,7.128967
6697,635.72206807,1.366279
6698,599.32441304,2.835378
6699,590.15464678,4.43713
6700,521.32020521,6.727998
6701,662.80301056,7.379751
6702,572.60388991,2.381029
6703,721.5841278,12.42084
6704,601.73245157,1.720096
6705,507.47438214,7.225981
6706,778.50837697,10.52107
6707,636.3453286,3.623849
6708,621.6910424,12.73722
6709,765.37337071,5.52247
6710,595.47541058,3.96838
6711,544.53374482,6.462765
6712,643.77207893,11.18771
6713,754.11406913,8.906972
6714,890.87608992,2.358165
6715,619.10061951,2.110376
6716,478.42845751,2.771412
6717,671.98427153,4.808699
6718,571.01020861,4.537599
6719,630.08312338,4.423448
6720,587.40510752,7.999688
6721,566.64799256,7.287628
6722,653.95693122,2.391157
6723,620.68804433,4.312307
6724,684.76070715,2.205439
6725,838.14280819,2.83175
6726,555.55809034,1.768126
6727,611.73413278,2.11204
6728,630.50068211,4.596001
6729,565.52370855,9.804417
6730,616.96183896,8.901678
6731,540.69574172,8.374304
6732,485.17802204,7.143882
6733,547.21390193,3.567047
6734,698.6741271,6.142339
6735,491.51155667,6.753772
6736,580.96281527,0.741656
6737,552.83286372,3.411561
6738,497.39510433,6.812381
6739,516.81169293,4.213946
6740,650.01276429,4.561922
6741,669.53731085,0.4666141
6742,874.28731757,5.200683
6743,649.38285283,1.574246
6744,533.3206342,6.579184
6745,714.57571552,3.139937
6746,680.85869087,2.776787
6747,577.97426289,1.189793
6748,605.29467806,1.64951
6749,643.9716158,1.025525
6750,597.48695401,6.122746
6751,620.85135935,0.7408892
6752,522.5455611,4.780477
6753,613.99651377,1.792732
6754,639.91660646,4.674036
6755,529.13352182,5.181377
6756,665.73532375,2.858412
6757,617.88495076,1.36871
6758,681.70744421,8.000381
6759,551.01410453,4.144824
6760,626.29249178,2.989397
6761,553.4148047,6.897834
6762,628.72692911,2.388836
6763,564.63916085,2.837085
6764,637.37793817,0.932056
6765,633.59748432,3.40557
6766,833.27164595,1.429837
6767,524.42656258,3.405666
6768,549.74211048,6.512827
6769,722.64914717,5.486019
6770,522.69752737,14.17456
6771,594.37169145,3.145736
6772,545.09302097,2.055744
6773,554.16310728,1.484759
6774,522.62935228,4.548923
6775,499.72046812,4.87938
6776,764.40943473,4.807651
6777,744.50221204,2.354649
6778,671.40323119,9.188053
6779,597.25749674,5.572457
6780,846.55052984,2.391113
6781,629.8685973,8.691628
6782,632.74170829,3.498147
6783,594.57368506,1.385226
6784,769.56584179,6.509633
6785,474.17675179,0.9321328
6786,765.64721586,4.423278
6787,527.04075267,7.108209
6788,556.75387522,5.201777
6789,591.60022287,3.822419
6790,592.58499424,3.3147
6791,610.09823115,4.774157
6792,621.23870847,9.408028
6793,658.87963287,1.108062
6794,723.94652585,16.60653
6795,556.81641296,5.307808
6796,602.49796971,5.669403
6797,495.58938686,8.145514
6798,694.96978129,0.7851516
6799,613.87420132,4.966265
6800,618.22290655,3.566878
6801,762.48513525,3.138668
6802,487.44842635,8.627714
6803,574.10731153,2.366589
6804,673.55127594,10.84679
6805,660.87200455,4.752992
6806,553.75102031,3.150515
6807,784.40616249,1.384724
6808,760.99557392,3.528979
6809,671.84895817,5.485487
6810,876.79315694,11.26334
6811,510.41208029,14.84349
6812,557.40043032,2.108678
6813,754.47946746,5.806189
6814,592.87614886,3.432995
6815,540.73857556,9.206891
6816,479.8159111,0.6860382
6817,508.38240668,5.790323
6818,592.14919436,1.717452
6819,709.07169343,0.9303972
6820,795.72558509,6.833607
6821,520.63222835,5.4994
6822,593.88359966,0.3418446
6823,652.17483799,4.235601
6824,792.46918743,2.204558
6825,538.54077672,2.534344
6826,642.68594691,2.868872
6827,562.62589968,1.395962
6828,540.58881484,3.418211
6829,693.93683056,2.758747
6830,645.03164357,2.390928
6831,547.44725201,5.485753
6832,675.42901563,3.457571
6833,482.49916633,4.601196
6834,553.70520763,14.14258
6835,603.91373285,2.396648
6836,557.18653775,4.307981
6837,906.30423507,6.141351
6838,604.25166519,5.966959
6839,605.09351629,8.681837
6840,554.1697772,6.117245
6841,802.60572499,9.601986
6842,508.24469435,10.95331
6843,659.25139742,3.003378
6844,611.89323098,1.005076
6845,825.62724893,1.366132
6846,593.05045394,4.883309
6847,682.70853663,13.77792
6848,638.83096993,3.41286
6849,586.35373389,4.766232
6850,631.35802517,2.392917
6851,529.05220994,3.081934
6852,686.53778689,10.56658
6853,564.67831744,3.123054
6854,558.07998454,4.250276
6855,611.88444375,1.720552
6856,650.35657249,3.752713
6857,598.99293281,2.272053
6858,732.08345769,6.438837
6859,751.5056952,10.14869
6860,621.08838336,1.191542
6861,560.75653674,8.967876
6862,592.10181695,2.836975
6863,520.53917155,4.00901
6864,585.21947648,1.88502
6865,612.14264437,5.948913
6866,744.5383181,3.742243
6867,532.97727941,4.588206
6868,555.54692921,4.241644
6869,568.84178172,5.557228
6870,591.85185284,3.873474
6871,584.94717171,3.336525
6872,690.44236062,3.757145
6873,683.57192453,6.784534
6874,554.91234477,1.772797
6875,465.7782131,2.996968
6876,593.89223384,3.936725
6877,552.02348408,3.975762
6878,654.94688017,3.139659
6879,655.28639782,1.386182
6880,550.10301815,1.027568
6881,640.23761811,1.767328
6882,602.13616798,3.623652
6883,622.81465926,3.033237
6884,878.21128544,6.498365
6885,628.06881422,6.941372
6886,613.37181622,3.821843
6887,569.63758947,1.36797
6888,629.73716436,3.031556
6889,613.89262522,5.07378
6890,641.82866159,5.097176
6891,601.83581414,4.821129
6892,621.33954844,1.79522
6893,589.95538226,1.766224
6894,945.42329595,3.750328
6895,759.69122355,14.00433
6896,596.27544772,3.033417
6897,517.57231365,4.877199
6898,912.32446255,7.953686
6899,612.00894091,3.421793
6900,746.65140295,13.28678
6901,589.60434568,3.101093
6902,705.20993956,2.535508
6903,901.75072919,5.32364
6904,671.14455264,7.08398
6905,510.70534027,2.570911
6906,616.42275,0.7428614
6907,634.87439894,7.396136
6908,712.09766605,1.712903
6909,594.91953155,3.461469
6910,724.5905852,1.570947
6911,633.37838989,4.089601
6912,468.22067039,5.088267
6913,630.5466366,2.735735
6914,568.59883703,5.989043
6915,617.57942005,3.628338
6916,899.75721583,5.849598
6917,592.11253422,2.542733
6918,539.39395508,11.74143
6919,586.05984026,3.903854
6920,801.55993719,11.45508
6921,796.33304594,6.75085
6922,621.87118141,5.473883
6923,609.5982329,1.574812
6924,646.29586247,3.795517
6925,597.94171367,7.138151
6926,527.43821222,2.666709
6927,762.65916546,4.102872
6928,737.61753726,1.571239
6929,572.96554659,9.865945
6930,598.94765569,2.214197
6931,670.07812021,4.956977
6932,532.43464218,8.172505
6933,465.41697847,6.476074
6934,565.85068868,1.395883
6935,740.24310634,3.628509
6936,612.0780012,10.27511
6937,606.24152055,1.718193
6938,607.57925322,10.57408
6939,491.28255026,7.999356
6940,632.91483064,7.982222
6941,619.80705858,5.072325
6942,624.91845902,4.431061
6943,558.6852508,4.55527
6944,608.97838418,5.531151
6945,929.96730137,16.3018
6946,591.06970052,3.432064
6947,601.00036985,2.445915
6948,699.29784083,5.330655
6949,525.37296001,1.862834
6950,553.56452947,3.459459
6951,615.83976947,1.79269
6952,503.02104083,1.92787
6953,824.34164759,17.3349
6954,769.65907464,1.025491
6955,691.13177465,2.225618
6956,629.50067009,1.002807
6957,617.30692517,4.547808
6958,779.36510648,1.384799
6959,688.69386148,3.767383
6960,681.85483921,3.767493
6961,547.57553104,4.115001
6962,584.13961269,4.812203
6963,572.16899398,9.156379
6964,554.65659946,4.416377
6965,728.49941366,0.7860347
6966,807.50985929,3.960863
6967,607.05367707,1.107447
6968,504.15127921,5.020575
6969,859.28973747,4.429536
6970,562.17949033,1.793431
6971,625.07988398,5.05613
6972,536.76073665,4.875182
6973,559.68942059,2.736675
6974,582.61110608,2.050391
6975,505.36060931,2.538731
6976,616.98725174,2.984618
6977,619.03793659,6.520057
6978,599.3929832,3.102597
6979,518.3994067,3.147557
6980,514.87719516,2.787181
6981,447.28763773,0.9321264
6982,514.80334107,3.545789
6983,508.82205512,5.466182
6984,653.18073615,3.03783
6985,729.56701781,3.448526
6986,568.4466313,7.244383
6987,649.91599078,2.00934
6988,812.54176771,1.764249
6989,582.92081433,11.16318
6990,546.19933096,13.50105
6991,679.05764611,5.464435
6992,480.19313926,1.76833
6993,777.33512417,2.497081
6994,919.83349416,5.474957
6995,590.07749808,12.78702
6996,585.4032572,3.405377
6997,659.01273364,2.261503
6998,681.08372801,1.387164
6999,800.4378316,7.120195
7000,785.69100039,1.5715
7001,641.56730525,7.106622
7002,724.9401071,4.0839
7003,589.86766275,5.917654
7004,578.82497118,7.555351
7005,534.77119239,6.484577
7006,580.01808738,7.427228
7007,520.7585561,1.576453
7008,581.59904335,5.676603
7009,539.22664699,9.839191
7010,557.6901256,0.3423504
7011,634.06244867,3.705717
7012,596.76444322,1.764918
7013,842.32957429,5.632674
7014,623.50079568,0.9322382
7015,673.60666393,6.788359
7016,654.10488938,2.001015
7017,673.27329681,0.342793
7018,920.9149052,4.009741
7019,728.61696703,2.355185
7020,525.36965048,10.91716
7021,597.21293658,4.134738
7022,796.09955942,4.945315
7023,620.12678163,0.3409792
7024,630.82175308,3.115183
7025,733.49631098,1.794656
7026,635.07858666,6.788747
7027,557.74513114,1.483333
7028,606.44208499,0.4648446
7029,650.857028,2.11493
7030,639.34617876,2.536556
7031,586.75335802,2.379164
7032,775.43786939,2.050166
7033,551.71176969,4.301813
7034,681.01871359,5.108078
7035,496.35613368,3.271949
7036,672.05997049,2.87275
7037,702.16816804,4.747125
7038,598.75631758,1.431486
7039,623.83047395,1.026631
7040,739.56281741,6.113475
7041,737.72063905,7.796063
7042,511.41755334,14.23935
7043,639.89324644,6.09796
7044,616.77308753,9.18089
7045,520.85089215,4.549897
7046,672.83001967,1.927076
7047,641.36077162,1.794981
7048,861.39933792,37.30007
7049,784.50841673,1.927075
7050,871.84898441,5.849594
7051,826.1438061,3.44967
7052,648.18153481,4.319801
7053,603.8530313,6.815857
7054,629.79648343,2.047789
7055,574.10182513,1.793118
7056,553.53033297,2.060144
7057,846.63391499,3.320732
7058,614.29971064,2.792863
7059,595.67195658,2.326199
7060,570.63768436,5.59623
7061,636.31207093,5.006778
7062,620.92532422,2.965587
7063,677.0322829,2.108642
7064,532.366205,3.04246
7065,601.53781027,4.399995
7066,784.37680874,3.192797
7067,630.75757252,1.649423
7068,594.85651566,11.66817
7069,648.84021729,2.665842
7070,617.10063146,2.2079
7071,790.45696812,9.706283
7072,512.21568659,2.730155
7073,558.11841758,3.453333
7074,612.60605469,1.367731
7075,612.99763211,5.482828
7076,528.01883922,2.847712
7077,591.95620809,8.478044
7078,554.71281277,6.415306
7079,603.2524932,3.958887
7080,537.66903595,6.509394
7081,679.92398984,8.995948
7082,484.45285789,4.81516
7083,599.00594677,19.50882
7084,944.87427883,8.39517
7085,560.72481553,3.644204
7086,913.78699704,12.66694
7087,769.23947157,8.637213
7088,750.77876718,4.773686
7089,691.36550201,2.963884
7090,490.85509932,5.457059
7091,688.44108007,3.168694
7092,544.67666424,3.079069
7093,592.56235769,3.101257
7094,611.40899897,2.110248
7095,582.0547596,1.385781
7096,518.62013255,9.768934
7097,598.78516535,3.191058
7098,468.46129413,1.710648
7099,670.91711146,1.056177
7100,777.39924997,3.451975
7101,721.61120306,4.103106
7102,662.03807589,5.851367
7103,601.71090988,7.83824
7104,658.97045939,1.50075
7105,635.79780479,1.647651
7106,597.48178979,1.367688
7107,515.68242555,6.630785
7108,554.09011756,4.588534
7109,530.79709951,3.078607
7110,475.89184031,4.273512
7111,618.81758776,4.883344
7112,601.14374009,3.050631
7113,568.87521549,1.365346
7114,608.97901381,1.027885
7115,746.41672641,1.926869
7116,597.38430947,1.026624
7117,604.64830346,2.84346
7118,573.16482166,3.793193
7119,674.57549491,7.10844
7120,580.20455394,3.498006
7121,626.94334197,12.78932
7122,631.59715476,1.430858
7123,732.18203988,2.572634
7124,779.0058579,17.2985
7125,925.42057241,11.83346
7126,789.06165078,37.84879
7127,687.33069555,2.054211
7128,519.66586115,11.98416
7129,611.39648169,0.00088356
7130,754.33743846,3.293237
7131,523.39721333,1.435094
7132,564.46049888,0.7412136
7133,606.8925212,3.191996
7134,507.60571438,2.272106
7135,648.33174558,2.732592
7136,537.1521679,13.30917
7137,549.45938622,3.762696
7138,726.54139696,2.76677
7139,556.10326265,1.367184
7140,592.10663726,7.506275
7141,585.83419006,4.634021
7142,616.24013958,0.7868419
7143,577.52798933,5.182173
7144,1016.47238166,3.43194
7145,634.66563565,6.556894
7146,548.02464244,7.673003
7147,739.6451989,5.483593
7148,621.6903231,1.430679
7149,672.89949273,1.764425
7150,653.48408982,11.13436
7151,558.83789065,2.50967
7152,535.70711136,9.578112
7153,536.86448974,14.63355
7154,583.65150337,3.903434
7155,827.44384178,5.358671
7156,595.80773513,2.051841
7157,754.54591354,6.113483
7158,626.82917342,3.270093
7159,616.1563823,2.380904
7160,569.84298506,6.188291
7161,602.8759139,8.295783
7162,559.65865269,0.9986006
7163,536.81559995,3.934624
7164,838.60956766,5.708936
7165,586.81293963,6.491492
7166,569.82423682,6.446624
7167,485.62561546,5.46262
7168,627.78608342,3.972921
7169,583.65941602,3.168071
7170,865.24268634,7.600987
7171,638.24855212,2.501257
7172,646.06713273,3.566854
7173,564.75250791,3.899352
7174,879.87288694,0.3410227
7175,700.05443617,7.246226
7176,711.43515005,4.701375
7177,517.94978166,0.4663692
7178,604.92231802,9.555245
7179,713.86553844,5.525395
7180,658.27083106,3.168294
7181,549.12370961,1.928996
7182,711.61325835,1.366933
7183,571.94442827,8.92585
7184,599.34071019,2.359562
7185,606.87503759,4.866791
7186,598.80975776,2.108707
7187,646.7252856,2.353862
7188,605.56872376,4.747475
7189,634.78399415,2.981977
7190,624.8440458,2.734217
7191,571.89456196,6.567492
7192,641.47441005,1.79348
7193,620.49911068,5.441716
7194,619.93365789,4.7935
7195,707.31186474,2.392363
7196,585.31218817,6.893162
7197,557.71865647,2.010218
7198,699.74121928,1.569788
7199,848.06163018,47.75592
7200,626.22005037,3.255344
7201,790.47581651,3.410905
7202,625.5072106,1.189694
7203,676.04370396,4.214123
7204,549.23201418,2.210063
7205,631.13113507,2.113285
7206,540.90864164,3.874936
7207,693.70795665,4.299505
7208,612.8047705,8.577279
7209,636.30476435,3.704036
7210,867.44756685,32.04918
7211,516.60858219,1.436776
7212,549.60092305,3.46131
7213,574.8570056,3.116921
7214,679.93502957,10.24279
7215,641.66741583,0.7410486
7216,725.59563708,16.31014
