,X,Y,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos,srtm30_wgs84-tdx12,srtm30_wgs84-tdx30,srtm30_wgs84-aster30_wgs84,srtm30_wgs84-aw3d30_wgs84
2929,-62.62616374,-0.01632588,28.41734,28.53631,39.0,31.88155221,26.0,18.88155221,NaN,NaN,3.46421221,3.34524221,13.0,NaN
2930,-62.96916005,-0.7491552,27.49183,23.36491,23.0,17.28606374,43.0,37.28606374,27.0,21.28538228,-10.20576626,-6.07884626,-20.0,-3.99931854
2931,-62.87625501,-0.19847218,47.57843,48.62125,58.0,51.63847405,56.0,49.63847405,56.0,49.63802487,4.06004405,3.01722405,2.0,2.00044918
2932,-62.41061673,-0.12048191,34.93374,34.67943,41.0,33.43862589,37.0,29.43862589,43.0,35.438846,-1.49511411,-1.24080411,4.0,-2.00022011
2933,-62.10882545,-0.69504965,45.26912,47.41643,54.0,46.12678202,53.0,45.12678202,56.0,48.12698334,0.85766202,-1.28964798,1.0,-2.00020132
2934,-62.76115652,-0.27940663,34.87158,25.67402,40.0,33.42264749,NaN,NaN,NaN,NaN,-1.44893251,7.74862749,NaN,NaN
2935,-62.8713425,-0.10697893,35.7623,35.21234,43.0,36.5515659,37.0,30.5515659,46.0,39.55112298,0.7892659,1.3392259,6.0,-2.99955708
2936,-62.11316336,-0.41771453,44.91927,45.08078,53.0,44.93338093,52.0,43.93338093,53.0,44.93338093,0.01411093,-0.14739907,1.0,0.0
2937,-62.84214397,-0.09478438,47.10484,48.25443,54.0,47.47085448,52.0,45.47085448,67.0,60.47041107,0.36601448,-0.78357552,2.0,-12.99955659
2938,-62.91991572,-0.01019052,32.99783,32.66031,43.0,36.58781509,55.0,48.58781509,44.0,37.58738168,3.58998509,3.92750509,-12.0,-0.99956659
2939,-62.79890607,-0.31647097,30.73216,30.61662,37.0,30.54394887,53.0,46.54394887,NaN,NaN,-0.18821113,-0.07267113,-16.0,NaN
2940,-62.33774522,-0.28318766,48.75484,49.6174,55.0,47.38655126,52.0,44.38655126,55.0,47.38607987,-1.36828874,-2.23084874,3.0,0.000471389999994
2941,-62.89391133,-0.86997551,21.44245,20.83507,24.0,18.18617858,38.0,32.18617858,25.0,19.18617858,-3.25627142,-2.64889142,-14.0,-1.0
2942,-62.22890511,-0.23962938,42.00696,42.78758,51.0,43.08432175,48.0,40.08432175,50.0,42.08453581,1.07736175,0.29674175,3.0,0.99978594
2943,-62.07766712,-0.50970041,48.58727,47.91355,56.0,47.91394775,59.0,50.91394775,58.0,49.91394775,-0.67332225,0.000397749999998,-3.0,-2.0
2944,-62.77690458,-0.36877995,35.39396,33.26181,39.0,32.53105497,41.0,34.53105497,NaN,NaN,-2.86290503,-0.73075503,-2.0,NaN
2945,-62.30401852,-0.61718326,44.12461,43.57135,46.0,38.55284698,49.0,41.55284698,49.0,41.55284698,-5.57176302,-5.01850302,-3.0,-3.0
2946,-62.53242069,-0.59677619,30.14443,31.69204,41.0,34.10200045,44.0,37.10200045,NaN,NaN,3.95757045,2.40996045,-3.0,NaN
2947,-62.28394965,-0.47581139,22.98359,22.29912,34.0,26.3992998,33.0,25.3992998,30.0,22.3992998,3.4157098,4.1001798,1.0,4.0
2948,-62.76111643,-0.66344264,29.94206,30.53934,37.0,30.7134817,45.0,38.7134817,37.0,30.7134817,0.7714217,0.1741417,-8.0,0.0
2949,-62.95300349,-0.79230553,19.35996,19.79149,23.0,17.27734916,47.0,41.27734916,27.0,21.2766672,-2.08261084,-2.51414084,-24.0,-3.99931804
2950,-62.0807305,-0.27973752,34.49229,32.00076,38.0,29.7483968,40.0,31.7483968,38.0,29.74860894,-4.7438932,-2.2523632,-2.0,-0.000212140000002
2951,-62.24296951,-0.67285218,40.77404,43.20755,49.0,41.44219375,43.0,35.44219375,51.0,43.44239465,0.66815375,-1.76535625,6.0,-2.0002009
2952,-62.95515507,-0.64718599,23.21964,21.55235,27.0,21.17808881,29.0,23.17808881,34.0,28.17740822,-2.04155119,-0.37426119,-2.0,-6.99931941
2953,-62.36186765,-0.48914374,45.93555,47.09487,52.0,44.60200636,60.0,52.60200636,54.0,46.60132061,-1.33354364,-2.49286364,-8.0,-1.99931425
2954,-62.11500203,-0.40761008,39.93385,42.59812,48.0,39.93047795,58.0,49.93047795,53.0,44.93068665,-0.00337205,-2.66764205,-10.0,-5.0002087
2955,-62.90120158,-0.58116852,26.65892,26.32495,30.0,23.99717928,50.0,43.99717928,30.0,23.99670554,-2.66174072,-2.32777072,-20.0,0.00047374
2956,-62.32449072,-0.588161,42.7064,42.40499,49.0,41.58233107,48.0,40.58233107,50.0,42.5825343,-1.12406893,-0.82265893,1.0,-1.00020323
2957,-62.48714547,-0.62732556,48.2401,46.47488,59.0,52.01264925,56.0,49.01264925,NaN,NaN,3.77254925,5.53776925,3.0,NaN
2958,-62.73490184,-0.22972963,26.79854,26.84638,36.0,29.31953812,27.0,20.31953812,36.0,29.31908121,2.52099812,2.47315812,9.0,0.00045691
2959,-62.05488171,-0.76011604,44.38352,44.7177,54.0,46.0408882,47.0,39.0408882,53.0,45.0408882,1.6573682,1.3231882,7.0,1.0
2960,-62.22530585,-0.76320604,44.41692,42.25832,52.0,44.46407196,48.0,40.46407196,52.0,44.46407196,0.04715196,2.20575196,4.0,0.0
2961,-62.32518514,-0.92277464,15.90648,15.27227,22.0,14.82222121,18.0,10.82222121,24.0,16.82222121,-1.08425879,-0.45004879,4.0,-2.0
2962,-62.99707883,-0.83559946,25.52567,23.53036,22.0,16.41606113,63.0,57.41606113,27.0,21.41557364,-9.10960887,-7.11429887,-41.0,-4.99951251
2963,-62.86144977,-0.67398311,35.61189,35.23834,45.0,38.9681733,36.0,29.9681733,NaN,NaN,3.3562833,3.7298333,9.0,NaN
2964,-62.51727233,-0.35659017,35.18676,38.08619,47.0,39.88483534,55.0,47.88483534,49.0,41.88483534,4.69807534,1.79864534,-8.0,-2.0
2965,-62.46641465,-0.43192832,44.50759,45.48662,51.0,43.81681092,51.0,43.81681092,NaN,NaN,-0.69077908,-1.66980908,0.0,NaN
2966,-62.19419613,-0.27427285,43.4012,42.71044,46.0,38.02521632,47.0,39.02521632,51.0,43.02542907,-5.37598368,-4.68522368,-1.0,-5.00021275
2967,-62.74958636,-0.9816283,20.54647,21.61796,30.0,23.90771465,28.0,21.90771465,30.0,23.90703137,3.36124465,2.28975465,2.0,0.000683280000001
2968,-62.34586919,-0.33226892,48.10833,48.28513,59.0,51.4440546,51.0,43.4440546,59.0,51.44426643,3.3357246,3.1589246,8.0,-0.000211829999998
2969,-62.08250444,-0.17780396,42.40771,42.22146,49.0,40.67483199,48.0,39.67483199,NaN,NaN,-1.73287801,-1.54662801,1.0,NaN
2970,-62.72601771,-0.4188099,49.1628,47.99368,55.0,48.44527253,50.0,43.44527253,NaN,NaN,-0.71752747,0.45159253,5.0,NaN
2971,-62.80010402,-0.14572467,46.9749,48.07527,55.0,48.4107779,72.0,65.4107779,54.0,47.4103291,1.4358779,0.3355079,-17.0,1.0004488
2972,-62.14094215,-0.11048724,33.70644,35.32164,43.0,34.76652653,38.0,29.76652653,42.0,33.76674393,1.06008653,-0.55511347,5.0,0.9997826
2973,-62.67214484,-0.97848339,4.092094,16.58883,24.0,17.71500445,44.0,37.71500445,NaN,NaN,13.62291045,1.12617445,-20.0,NaN
2974,-62.74491913,-0.49873567,41.26217,42.34415,50.0,43.5520304,51.0,44.5520304,52.0,45.55155767,2.2898604,1.2078804,-1.0,-1.99952727
2975,-62.49686157,-0.73491,16.57059,17.84448,23.0,16.11418273,28.0,21.11418273,NaN,NaN,-0.45640727,-1.73029727,-5.0,NaN
2976,-62.48998065,-0.41685279,47.76305,48.21483,56.0,48.8636581,58.0,50.8636581,NaN,NaN,1.1006081,0.6488281,-2.0,NaN
2977,-62.01686317,-0.34392728,36.07187,40.85417,46.0,37.63891244,39.0,30.63891244,50.0,41.63912284,1.56704244,-3.21525756,7.0,-4.0002104
2978,-62.42108237,-0.92334376,27.90107,28.1847,34.0,27.0592462,45.0,38.0592462,36.0,29.05875386,-0.8418238,-1.1254538,-11.0,-1.99950766
2979,-62.46849283,-0.00443341,27.02383,26.83012,38.0,30.48772967,32.0,24.48772967,NaN,NaN,3.46389967,3.65760967,6.0,NaN
2980,-62.78716061,-0.54602275,37.5264,36.33831,45.0,38.69120137,55.0,48.69120137,NaN,NaN,1.16480137,2.35289137,-10.0,NaN
2981,-62.53600957,-0.81317653,19.04156,19.42121,28.0,21.26610466,26.0,19.26610466,NaN,NaN,2.22454466,1.84489466,2.0,NaN
2982,-62.7949385,-0.48648934,42.50547,42.45646,50.0,43.66542816,59.0,52.66542816,NaN,NaN,1.15995816,1.20896816,-9.0,NaN
2983,-62.15436664,-0.8525581,43.08176,43.52052,54.0,46.35232321,46.0,38.35232321,52.0,44.35232321,3.27056321,2.83180321,8.0,2.0
2984,-62.96089302,-0.90598323,37.41155,42.3569,21.0,15.37624056,56.0,50.37624056,27.0,21.37555806,-22.03530944,-26.98065944,-35.0,-5.9993175
2985,-62.70572291,-0.13950126,53.52433,52.25737,63.0,56.1760767,83.0,76.1760767,59.0,52.1756244,2.6517467,3.9187067,-20.0,4.0004523
2986,-62.5678938,-0.38759775,43.9212,44.15634,52.0,45.03267249,46.0,39.03267249,49.0,42.03288421,1.11147249,0.87633249,6.0,2.99978828
2987,-62.34998893,-0.68114398,20.91245,20.90326,29.0,21.71301189,28.0,20.71301189,28.0,20.71252627,0.80056189,0.80975189,1.0,1.00048562
2988,-62.53112343,-0.32376538,33.9637,34.39113,45.0,37.89361356,44.0,36.89361356,47.0,39.89382743,3.92991356,3.50248356,1.0,-2.00021387
2989,-62.59319628,-0.95509908,27.23764,27.81222,35.0,28.50508367,37.0,30.50508367,NaN,NaN,1.26744367,0.69286367,-2.0,NaN
2990,-62.11314993,-0.03550154,42.59351,42.95676,52.0,43.63895161,51.0,42.63895161,52.0,43.63917105,1.04544161,0.68219161,1.0,-0.000219440000002
2991,-62.10805686,-0.42523401,41.80753,45.29075,53.0,44.92662695,55.0,46.92662695,53.0,44.92662695,3.11909695,-0.36412305,-2.0,0.0
2992,-62.74001738,-0.01866995,51.07007,50.84709,58.0,51.16018685,65.0,58.16018685,58.0,51.16041731,0.09011685,0.31309685,-7.0,-0.000230459999997
2993,-62.32462526,-0.2593274,46.63144,42.15186,55.0,47.33529117,46.0,38.33529117,52.0,44.33550534,0.70385117,5.18343117,9.0,2.99978583
2994,-62.48701341,-0.58605993,44.68444,45.77127,55.0,47.981969,50.0,42.981969,NaN,NaN,3.297529,2.210699,5.0,NaN
2995,-62.20349615,-0.95947333,42.08046,38.79807,47.0,39.54852956,42.0,34.54852956,47.0,39.54852956,-2.53193044,0.75045956,5.0,0.0
2996,-62.39238589,-0.53212495,48.01126,48.62504,54.0,46.70865276,59.0,51.70865276,NaN,NaN,-1.30260724,-1.91638724,-5.0,NaN
2997,-62.46944074,-0.96560986,20.46754,21.06476,30.0,23.20738548,26.0,19.20738548,29.0,22.20670195,2.73984548,2.14262548,4.0,1.00068353
2998,-62.29236731,-0.56908187,38.65613,42.29893,52.0,44.48888574,36.0,28.48888574,52.0,44.48888574,5.83275574,2.18995574,16.0,0.0
2999,-62.19784256,-0.40579053,45.53556,45.10746,54.0,46.1340543,46.0,38.1340543,54.0,46.1340543,0.5984943,1.0265943,8.0,0.0
3000,-62.30107457,-0.46976481,34.20991,38.25405,50.0,42.43729864,51.0,43.43729864,44.0,36.43681945,8.22738864,4.18324864,-1.0,6.00047919
3001,-62.69827938,-0.64313889,26.14428,26.74395,33.0,26.54417073,30.0,23.54417073,NaN,NaN,0.39989073,-0.19977927,3.0,NaN
3002,-62.12920629,-0.20576751,37.16122,37.22748,40.0,31.81175052,51.0,42.81175052,43.0,34.81196497,-5.34946948,-5.41572948,-11.0,-3.00021445
3003,-62.36593238,-0.73958489,37.88588,38.02083,46.0,38.79411824,41.0,33.79411824,45.0,37.79411824,0.90823824,0.77328824,5.0,1.0
3004,-62.18275385,-0.71490415,24.35527,23.03607,36.0,28.32445698,36.0,28.32445698,36.0,28.3237709,3.96918698,5.28838698,0.0,0.000686080000005
3005,-62.51798003,-0.22198467,26.79449,26.47935,36.0,28.78257197,29.0,21.78257197,NaN,NaN,1.98808197,2.30322197,7.0,NaN
3006,-62.78594806,-0.72872485,38.24022,38.19436,39.0,32.82195215,47.0,40.82195215,NaN,NaN,-5.41826785,-5.37240785,-8.0,NaN
3007,-62.35358388,-0.46893303,23.75897,22.53572,33.0,25.56633131,44.0,36.56633131,33.0,25.56585275,1.80736131,3.03061131,-11.0,0.000478559999998
3008,-62.42567821,-0.445122,49.09209,47.22124,53.0,45.72597293,59.0,51.72597293,NaN,NaN,-3.36611707,-1.49526707,-6.0,NaN
3009,-62.56093987,-0.15651996,32.11873,30.78778,40.0,32.8356241,28.0,20.8356241,40.0,32.8358451,0.7168941,2.0478441,12.0,-0.000220999999996
3010,-62.73763728,-0.76975771,23.31487,23.28229,31.0,24.73209243,62.0,55.73209243,NaN,NaN,1.41722243,1.44980243,-31.0,NaN
3011,-62.31819457,-0.50692099,25.92931,26.4452,35.0,27.50682128,40.0,32.50682128,35.0,27.50682128,1.57751128,1.06162128,-5.0,0.0
3012,-62.14697285,-0.78513333,44.14864,45.30878,55.0,47.2864429,58.0,50.2864429,54.0,46.2864429,3.1378029,1.9776629,-3.0,1.0
3013,-62.51252146,-0.11511038,25.21012,24.53558,32.0,24.68433344,22.0,14.68433344,35.0,27.6845553,-0.52578656,0.14875344,10.0,-3.00022186
3014,-62.3655353,-0.95633181,18.6112,18.8156,22.0,14.94527097,20.0,12.94527097,28.0,20.94458746,-3.66592903,-3.87032903,2.0,-5.99931649
3015,-62.53623937,-0.40061515,45.42951,44.6842,52.0,44.96473692,62.0,54.96473692,NaN,NaN,-0.46477308,0.28053692,-10.0,NaN
3016,-62.27617793,-0.29759023,46.35666,47.4347,57.0,49.24549079,51.0,43.24549079,55.0,47.2457033,2.88883079,1.81079079,6.0,1.99978749
3017,-62.79984852,-0.57735501,45.21542,45.13155,53.0,46.74588909,53.0,46.74588909,NaN,NaN,1.53046909,1.61433909,0.0,NaN
3018,-62.27369805,-0.98930486,36.13549,34.42677,41.0,33.74190898,41.0,33.74190898,44.0,36.74190898,-2.39358102,-0.68486102,0.0,-3.0
3019,-62.53569351,-0.56652495,48.94591,46.37232,52.0,45.08820823,53.0,46.08820823,NaN,NaN,-3.85770177,-1.28411177,-1.0,NaN
3020,-62.30682933,-0.61513563,39.73566,39.2021,47.0,39.55829231,39.0,31.55829231,47.0,39.55829231,-0.17736769,0.35619231,8.0,0.0
3021,-62.18611393,-0.55797293,39.7586,40.34386,52.0,44.21841289,50.0,42.21841289,NaN,NaN,4.45981289,3.87455289,2.0,NaN
3022,-62.31311879,-0.59867913,41.84356,42.25618,52.0,44.56191539,53.0,45.56191539,50.0,42.5621183,2.71835539,2.30573539,-1.0,1.99979709
3023,-62.89246311,-0.62242433,35.74557,34.9767,39.0,33.00603847,47.0,41.00603847,36.0,30.00535739,-2.73953153,-1.97066153,-8.0,3.00068108
3024,-62.72084965,-0.79626473,18.76859,18.41661,29.0,22.70919462,44.0,37.70919462,NaN,NaN,3.94060462,4.29258462,-15.0,NaN
3025,-62.26117691,-0.46352127,43.66681,44.73335,54.0,46.33390186,53.0,45.33390186,53.0,45.33390186,2.66709186,1.60055186,1.0,1.0
3026,-62.3283582,-0.78044802,43.30358,44.89846,53.0,45.73063998,48.0,40.73063998,49.0,41.73063998,2.42705998,0.83217998,5.0,4.0
3027,-62.00489755,-0.32545411,41.26315,41.863,46.0,37.59519356,39.0,30.59519356,47.0,38.59540442,-3.66795644,-4.26780644,7.0,-1.00021086
3028,-62.64291059,-0.21679347,40.51044,42.14351,49.0,42.08459064,55.0,48.08459064,48.0,41.08413123,1.57415064,-0.05891936,-6.0,1.00045941
3029,-62.88334733,-0.63993056,32.7261,32.07098,40.0,33.99641588,44.0,37.99641588,NaN,NaN,1.27031588,1.92543588,-4.0,NaN
3030,-62.09518681,-0.19883625,40.64554,42.40837,51.0,42.72208343,46.0,37.72208343,49.0,40.72208343,2.07654343,0.31371343,5.0,2.0
3031,-62.68817166,-0.31851676,39.6364,39.98584,47.0,40.27517576,36.0,29.27517576,NaN,NaN,0.63877576,0.28933576,11.0,NaN
3032,-62.86452737,-0.83857547,NaN,3.899432,23.0,17.09269074,52.0,46.09269074,27.0,21.09200786,NaN,13.19325874,-29.0,-3.99931712
3033,-62.09732128,-0.44140657,41.30683,40.60775,48.0,39.91186956,50.0,41.91186956,49.0,40.91207737,-1.39496044,-0.69588044,-2.0,-1.00020781
3034,-62.53487928,-0.64027401,25.46325,25.68964,34.0,27.13992851,36.0,29.13992851,NaN,NaN,1.67667851,1.45028851,-2.0,NaN
3035,-62.99142603,-0.1587147,49.29107,48.83635,53.0,46.88508678,46.0,39.88508678,55.0,48.88464573,-2.40598322,-1.95126322,7.0,-1.99955895
3036,-62.19065341,-0.2062609,45.34944,44.41507,47.0,38.9639127,51.0,42.9639127,50.0,41.96412753,-6.3855273,-5.4511573,-4.0,-3.00021483
3037,-62.16459443,-0.49125617,27.74428,30.27322,45.0,37.11552341,51.0,43.11552341,37.0,29.11552341,9.37124341,6.84230341,-6.0,8.0
3038,-62.67006145,-0.17732268,52.55121,52.68576,56.0,49.11904924,67.0,60.11904924,58.0,51.11927125,-3.43216076,-3.56671076,-11.0,-2.00022201
3039,-62.58757845,-0.02621658,28.05223,28.10593,38.0,30.79573071,37.0,29.79573071,39.0,31.79595755,2.74350071,2.68980071,1.0,-1.00022684
3040,-62.91452864,-0.76818656,30.25878,31.29848,43.0,37.16609735,60.0,54.16609735,NaN,NaN,6.90731735,5.86761735,-17.0,NaN
3041,-62.62756512,-0.69995059,24.60515,23.76631,32.0,25.4109306,33.0,26.4109306,NaN,NaN,0.8057806,1.6446206,-1.0,NaN
3042,-62.26142549,-0.44463206,29.20125,28.70219,38.0,30.32048147,41.0,33.32048147,37.0,29.32048147,1.11923147,1.61829147,-3.0,1.0
3043,-62.69308479,-0.67832917,21.8459,21.68171,30.0,23.55673896,26.0,19.55673896,NaN,NaN,1.71083896,1.87502896,4.0,NaN
3044,-62.78844359,-0.68388945,34.52055,34.69778,42.0,35.79575832,44.0,37.79575832,46.0,39.79527626,1.27520832,1.09797832,-2.0,-3.99951794
3045,-62.86604911,-0.43317434,29.30857,27.79696,37.0,30.79881402,43.0,36.79881402,34.0,27.79834866,1.49024402,3.00185402,-6.0,3.00046536
3046,-62.95158036,-0.05012929,29.85758,30.87575,37.0,30.69788037,45.0,38.69788037,39.0,32.69744557,0.84030037,-0.17786963,-8.0,-1.9995652
3047,-62.18892023,-0.47619812,42.37735,40.63058,56.0,48.16463569,54.0,46.16463569,NaN,NaN,5.78728569,7.53405569,2.0,NaN
3048,-62.90723401,-0.83133004,30.79697,30.43277,36.0,30.19210753,40.0,34.19210753,35.0,29.19210753,-0.60486247,-0.24066247,-4.0,1.0
3049,-62.27103879,-0.00127523,49.76055,48.79311,56.0,48.00117938,52.0,44.00117938,58.0,50.00071906,-1.75937062,-0.79193062,4.0,-1.99953968
3050,-62.59355036,-0.00141692,39.49331,39.20654,50.0,42.79037324,43.0,35.79037324,46.0,38.78992502,3.29706324,3.58383324,7.0,4.00044822
3051,-62.30283758,-0.54057626,23.0594,24.06114,36.0,28.49392136,33.0,25.49392136,32.0,24.49412612,5.43452136,4.43278136,3.0,3.99979524
3052,-62.59541168,-0.75290885,17.76801,18.07087,27.0,20.37008281,29.0,22.37008281,NaN,NaN,2.60207281,2.29921281,-2.0,NaN
3053,-62.87810345,-0.28061125,49.69787,49.74533,56.0,49.70926873,60.0,53.70926873,56.0,49.70881393,0.01139873,-0.03606127,-4.0,0.0004548
3054,-62.29310781,-0.6813151,44.03887,44.50877,52.0,44.5726022,50.0,42.5726022,52.0,44.5726022,0.5337322,0.0638322,2.0,0.0
3055,-62.41657633,-0.92422542,35.14204,33.34003,43.0,36.04906941,44.0,37.04906941,42.0,35.04838546,0.90702941,2.70903941,-1.0,1.00068395
3056,-62.43493817,-0.85009579,40.42726,37.85513,46.0,39.04275334,53.0,46.04275334,47.0,40.04206873,-1.38450666,1.18762334,-7.0,-0.99931539
3057,-62.29156979,-0.32658707,46.78841,46.51606,53.0,45.30547536,56.0,48.30547536,53.0,45.30547536,-1.48293464,-1.21058464,-3.0,0.0
3058,-62.31673401,-0.87226841,16.56626,16.42462,22.0,14.76665981,30.0,22.76665981,22.0,14.76665981,-1.79960019,-1.65796019,-8.0,0.0
3059,-62.74205895,-0.27312365,37.04546,40.14303,51.0,44.37148414,65.0,58.37148414,NaN,NaN,7.32602414,4.22845414,-14.0,NaN
3060,-62.59520309,-0.6494273,46.73843,44.29879,52.0,45.29510969,61.0,54.29510969,NaN,NaN,-1.44332031,0.99631969,-9.0,NaN
3061,-62.75714569,-0.23811763,31.95342,35.09201,40.0,33.38037701,57.0,50.38037701,43.0,36.37992039,1.42695701,-1.71163299,-17.0,-2.99954338
3062,-62.16542884,-0.82472661,49.6552,48.04497,57.0,49.35979426,57.0,49.35979426,55.0,47.35999175,-0.29540574,1.31482426,0.0,1.99980251
3063,-62.40150822,-0.20372732,41.43307,41.76669,49.0,41.48165647,44.0,36.48165647,NaN,NaN,0.04858647,-0.28503353,5.0,NaN
3064,-62.34559874,-0.89334776,15.82384,16.98993,23.0,15.85237615,23.0,15.85237615,26.0,18.85256956,0.02853615,-1.13755385,0.0,-3.00019341
3065,-62.86843113,-0.36490184,40.04699,39.65691,51.0,44.75217891,56.0,49.75217891,46.0,39.75150115,4.70518891,5.09526891,-5.0,5.00067776
3066,-62.77809081,-0.06049617,36.97935,37.48783,49.0,42.28693048,56.0,49.28693048,47.0,40.28715993,5.30758048,4.79910048,-7.0,1.99977055
3067,-62.90351549,-0.98170313,16.71769,15.90675,18.0,12.28633613,27.0,21.28633613,27.0,21.28565325,-4.43135387,-3.62041387,-9.0,-8.99931712
3068,-62.11938337,-0.86158938,29.74547,29.86177,38.0,30.27238929,48.0,40.27238929,NaN,NaN,0.52691929,0.41061929,-10.0,NaN
3069,-62.23214968,-0.18391708,43.80215,43.55695,52.0,44.04887179,47.0,39.04887179,50.0,42.04908765,0.24672179,0.49192179,5.0,1.99978414
3070,-62.48040003,-0.37247281,44.1345,42.40401,50.0,42.80601616,45.0,37.80601616,NaN,NaN,-1.32848384,0.40200616,5.0,NaN
3071,-62.8579236,-0.24704159,49.3923,48.84507,56.0,49.63308746,61.0,54.63308746,55.0,48.63263416,0.24078746,0.78801746,-5.0,1.0004533
3072,-62.43986598,-0.58433513,44.52533,44.57991,51.0,43.86427291,60.0,52.86427291,NaN,NaN,-0.66105709,-0.71563709,-9.0,NaN
3073,-62.37515963,-0.42225824,35.25234,36.46943,46.0,38.5841675,41.0,33.5841675,NaN,NaN,3.3318275,2.1147375,5.0,NaN
3074,-62.14406261,-0.15424944,34.53655,34.59167,39.0,30.80832117,42.0,33.80832117,41.0,32.80853725,-3.72822883,-3.78334883,-3.0,-2.00021608
3075,-62.66637418,-0.20515733,47.2689,47.40302,53.0,46.13236907,52.0,45.13236907,55.0,48.13191118,-1.13653093,-1.27065093,1.0,-1.99954211
3076,-62.9602724,-0.67725331,29.57324,29.19757,36.0,30.21229442,67.0,61.21229442,35.0,29.21181606,0.63905442,1.01472442,-31.0,1.00047836
3077,-62.70746591,-0.27277441,45.84144,47.29391,58.0,51.28642455,67.0,60.28642455,56.0,49.28574551,5.44498455,3.99251455,-9.0,2.00067904
3078,-62.25930114,-0.29712476,44.06274,44.12642,52.0,44.20323027,48.0,40.20323027,53.0,45.20344269,0.14049027,0.07681027,4.0,-1.00021242
3079,-62.68379535,-0.87296584,29.59549,28.40883,37.0,30.67166826,92.0,85.67166826,NaN,NaN,1.07617826,2.26283826,-55.0,NaN
3080,-62.46028513,-0.69871538,44.93606,43.86388,50.0,42.9979371,53.0,45.9979371,NaN,NaN,-1.9381229,-0.8659429,-3.0,NaN
3081,-62.71052956,-0.98045549,NaN,NaN,17.0,10.81062028,15.0,8.81062028,28.0,21.80993693,NaN,NaN,2.0,-10.99931665
3082,-62.67735814,-0.41141262,48.94541,48.51125,57.0,50.32033546,65.0,58.32033546,55.0,48.31986591,1.37492546,1.80908546,-8.0,2.00046955
3083,-62.21213782,-0.62811722,47.31144,46.37816,51.0,43.33353947,56.0,48.33353947,54.0,46.33374182,-3.97790053,-3.04462053,-5.0,-3.00020235
3084,-62.89788398,-0.31732233,50.18356,53.9579,59.0,52.78638727,35.0,28.78638727,56.0,49.78593073,2.60282727,-1.17151273,24.0,3.00045654
3085,-62.99701303,-0.70537081,NaN,9.060526,23.0,17.32344013,39.0,33.32344013,27.0,21.3227594,NaN,8.26291413,-16.0,-3.99931927
3086,-62.56065194,-0.25019479,31.43148,34.42619,43.0,35.9087807,66.0,58.9087807,43.0,35.9089979,4.4773007,1.4825907,-23.0,-0.000217199999994
3087,-62.57634283,-0.21930801,28.5266,28.21886,37.0,29.92339655,31.0,23.92339655,39.0,31.92293476,1.39679655,1.70453655,6.0,-1.99953821
3088,-62.15682015,-0.87760478,41.0239,42.15256,50.0,42.37617833,46.0,38.37617833,49.0,41.37617833,1.35227833,0.22361833,4.0,1.0
3089,-62.08143164,-0.06696621,42.82088,43.61148,53.0,44.58566188,53.0,44.58566188,53.0,44.58588008,1.76478188,0.97418188,0.0,-0.000218199999999
3090,-62.23159425,-0.07641817,31.35276,28.43592,42.0,33.96328572,30.0,21.96328572,36.0,27.96350509,2.61052572,5.52736572,12.0,5.99978063
3091,-62.28075938,-0.83224913,47.7254,45.52204,56.0,48.65003486,57.0,49.65003486,53.0,45.64954592,0.92463486,3.12799486,-1.0,3.00048894
3092,-62.43928018,-0.18588887,48.68143,48.65647,55.0,47.56058742,58.0,50.56058742,56.0,48.56080547,-1.12084258,-1.09588258,-3.0,-1.00021805
3093,-62.7526079,-0.21011462,35.02293,38.41716,44.0,37.34716798,61.0,54.34716798,NaN,NaN,2.32423798,-1.06999202,-17.0,NaN
3094,-62.76682898,-0.16128614,32.76397,33.00961,42.0,35.34235729,49.0,42.34235729,NaN,NaN,2.57838729,2.33274729,-7.0,NaN
3095,-62.86080898,-0.31143364,45.36954,45.08653,54.0,47.69110542,57.0,50.69110542,50.0,43.69064787,2.32156542,2.60457542,-3.0,4.00045755
3096,-62.92085618,-0.60742031,32.77404,30.27652,37.0,31.06508625,53.0,47.06508625,38.0,32.0644057,-1.70895375,0.78856625,-16.0,-0.99931945
3097,-62.78682107,-0.8115435,36.02279,35.71828,48.0,41.8825933,52.0,45.8825933,40.0,33.88190998,5.8598033,6.1643133,-4.0,8.00068332
3098,-62.20604026,-0.92912942,36.58456,35.6257,46.0,38.53335142,42.0,34.53335142,46.0,38.53335142,1.94879142,2.90765142,4.0,0.0
