,aw3d30_wgs84_Barcelos,aw3d30_slope_Barcelos
8645,48.50136389,3.538378
8646,48.77123207,5.004487
8647,42.69725614,1.189123
8648,NaN,NaN
8649,40.7725027,0.7368413
8650,44.54023237,2.638849
8651,NaN,NaN
8652,22.8426309,2.50829
8653,44.31347674,3.024477
8654,52.58942911,1.994897
8655,46.79201691,0.7342081
8656,48.24477015,6.218807
8657,NaN,NaN
8658,22.19569125,4.381871
8659,30.58708452,NaN
8660,32.41554507,5.747487
8661,48.35625669,0.4667287
8662,45.19605641,1.388181
8663,43.01652862,0.00133264
8664,NaN,NaN
8665,36.96316443,4.917165
8666,33.2653055,0.4644623
8667,29.30982076,7.372766
8668,38.84632618,NaN
8669,32.56980799,1.356709
8670,36.76748351,4.606307
8671,43.67438962,1.390691
8672,NaN,NaN
8673,35.9929712,2.199006
8674,43.99536886,2.313613
8675,NaN,NaN
8676,52.88740899,4.214725
8677,36.82877902,4.885254
8678,NaN,NaN
8679,47.3319,2.072298
8680,NaN,NaN
8681,46.37226784,2.323843
8682,47.09609139,1.036147
8683,49.25047159,1.035809
8684,31.40536216,0.6566795
8685,21.58914771,0.00131392
8686,46.03513585,0.00131823
8687,NaN,NaN
8688,NaN,NaN
8689,42.07732705,1.357973
8690,22.51988126,6.638602
8691,NaN,NaN
8692,45.02280187,1.040384
8693,35.01360208,1.315109
8694,NaN,NaN
8695,NaN,NaN
8696,31.75127175,1.353558
8697,NaN,NaN
8698,NaN,NaN
8699,49.76716101,1.313828
8700,NaN,NaN
8701,NaN,NaN
8702,21.34951794,2.37537
8703,27.72579325,1.466962
8704,42.64680093,1.466988
8705,47.96675995,1.678556
8706,NaN,NaN
8707,NaN,NaN
8708,NaN,NaN
8709,29.50198318,0.00132916
8710,49.29190287,3.106781
8711,NaN,NaN
8712,45.35005935,1.474176
8713,47.40956879,2.930706
8714,50.06883306,1.766688
8715,24.25485524,1.671943
8716,15.31948041,0.734061
8717,44.63925607,1.038072
8718,45.378706,2.496386
8719,14.26875073,8.041487
8720,NaN,NaN
8721,NaN,NaN
8722,47.75951009,1.390647
8723,50.49790135,0.7318326
8724,45.87642703,3.344896
8725,42.82395139,1.313228
8726,12.47917217,4.592525
8727,42.56184456,3.609255
8728,17.89466443,0.4666959
8729,NaN,NaN
8730,NaN,NaN
8731,36.69206549,6.721064
8732,31.05257514,1.997091
8733,22.53990914,1.036177
8734,NaN,NaN
8735,NaN,NaN
8736,41.75604475,1.314998
8737,43.06759511,2.970542
8738,47.26425546,2.072341
8739,47.8844093,1.672425
8740,NaN,NaN
8741,51.30337807,6.573433
8742,NaN,NaN
8743,28.13623734,2.080977
8744,NaN,NaN
8745,36.73681286,5.409739
8746,45.82055622,1.388174
8747,47.06566487,1.351397
8748,44.07337335,0.9322445
8749,NaN,NaN
8750,37.48964911,2.313654
8751,46.94908678,2.330863
8752,47.23842585,1.773585
8753,43.42212419,8.186487
8754,43.55925871,1.911515
8755,30.95323186,1.041087
8756,41.27671222,0.3280408
8757,47.9762431,0.3274843
8758,31.44015003,3.089401
8759,41.67485389,0.9853051
8760,39.6230513,4.653646
8761,44.69397195,0.7318729
8762,NaN,NaN
8763,NaN,NaN
8764,45.7759996,0.984691
8765,31.93915401,0.9330202
8766,28.0190594,4.652844
8767,30.45013337,0.7342461
8768,NaN,NaN
8769,46.02242459,2.081005
8770,18.48004705,4.590535
8771,40.05433832,3.036981
8772,17.67864355,0.6584681
8773,16.76469657,4.311723
8774,20.11888582,1.18004
8775,46.12567672,0.986482
8776,22.69584576,NaN
8777,NaN,NaN
8778,40.32685058,2.198823
8779,NaN,NaN
8780,47.04750982,1.464211
8781,35.78359807,6.2778
8782,NaN,NaN
8783,NaN,NaN
8784,46.696362,2.972522
8785,41.98797424,0.7375805
8786,48.17908355,3.037539
8787,44.59300589,2.713423
8788,NaN,NaN
8789,19.7814149,1.398415
8790,45.62060614,2.574101
8791,48.06815275,NaN
8792,45.06484983,3.300391
8793,40.72096841,0.4619462
8794,39.58617861,1.644015
8795,44.85664522,1.638875
8796,45.70701872,4.929689
8797,37.72297767,0.9321809
8798,33.76946983,1.764222
8799,NaN,NaN
8800,29.56095465,NaN
8801,36.74867454,2.83325
8802,29.306581,2.496851
8803,39.46565166,4.85972
8804,NaN,NaN
8805,NaN,NaN
8806,NaN,NaN
8807,NaN,NaN
8808,43.13260649,0.6578856
8809,17.62657218,14.48219
8810,26.55194489,0.00132107
8811,50.33972106,1.773264
8812,50.51618153,2.814796
8813,42.12431619,2.19663
8814,18.23059714,0.9277031
8815,29.7433832,1.042216
8816,46.40767076,2.656166
8817,48.04263458,2.64496
8818,42.68328309,3.561531
8819,30.75750774,1.647522
8820,40.46824259,0.3275186
8821,41.28872505,3.67489
8822,48.1067276,1.313307
8823,23.91841879,2.300163
8824,NaN,NaN
8825,NaN,NaN
8826,14.67905923,4.140764
8827,45.06622175,6.027892
8828,NaN,NaN
8829,35.44082374,2.376596
8830,47.54735631,1.473403
8831,39.51225575,5.102487
8832,NaN,NaN
8833,18.70422384,0.3298324
8834,NaN,NaN
8835,51.11181668,1.644023
8836,39.57171017,0.7340062
8837,46.06904463,0.7339435
8838,41.78957527,1.473474
8839,21.60107402,0.00131392
8840,46.33438299,1.182393
8841,NaN,NaN
8842,43.76518333,2.644431
8843,19.98498389,1.182621
8844,46.78731595,2.32179
8845,27.69274489,0.7360391
8846,NaN,NaN
8847,44.10361509,1.638859
8848,NaN,NaN
8849,47.99092137,3.725909
8850,NaN,NaN
8851,32.96765645,1.040345
8852,47.45584191,1.036154
8853,45.48025494,1.76432
8854,NaN,NaN
8855,NaN,NaN
8856,7.6916714,3.293337
8857,NaN,NaN
8858,NaN,NaN
8859,NaN,NaN
8860,42.44558199,2.645064
8861,NaN,NaN
8862,NaN,NaN
8863,NaN,NaN
8864,NaN,NaN
8865,36.83385801,5.597704
8866,NaN,NaN
8867,41.7910251,2.375299
8868,47.03453764,3.037564
8869,NaN,NaN
8870,NaN,NaN
8871,NaN,NaN
8872,39.38123433,2.627982
8873,49.32474467,2.573907
8874,44.36165409,2.65552
8875,43.05652284,2.198766
8876,35.50229112,1.040392
8877,NaN,NaN
8878,42.67052311,0.7342138
8879,28.36775636,6.306626
8880,46.07846979,1.035917
8881,34.59803128,5.813487
8882,14.9762613,2.57314
8883,50.17298801,7.330241
8884,46.60721877,1.6423
8885,41.53430485,3.560782
8886,46.51511379,1.179916
8887,46.09327801,1.473448
8888,NaN,NaN
8889,NaN,NaN
8890,42.32538583,2.655515
8891,46.17258703,0.9277318
8892,NaN,NaN
8893,47.23536448,0.3292565
8894,10.5298571,1.677184
8895,46.06828931,2.000099
8896,NaN,NaN
8897,NaN,NaN
8898,27.35657141,0.3280515
8899,52.86325961,1.671922
8900,47.47748101,3.371356
8901,37.79385834,1.764126
8902,20.7151481,6.232359
8903,41.08779553,0.9852659
8904,49.11636421,2.081672
8905,42.89681084,1.179831
8906,44.84300361,1.911348
8907,43.66627976,1.38829
8908,43.02586333,2.395258
8909,35.46026986,5.005426
8910,43.15004471,2.376565
8911,49.61740247,2.362462
8912,NaN,NaN
8913,NaN,NaN
8914,NaN,NaN
8915,43.59432211,0.7342395
8916,41.22979004,NaN
8917,NaN,NaN
8918,NaN,NaN
8919,27.93201901,5.198392
8920,47.00971787,1.466868
8921,24.89676088,2.641828
8922,31.76609754,1.763894
8923,46.58287815,2.656175
8924,20.60930197,3.814477
8925,NaN,NaN
8926,34.83865605,15.02178
8927,NaN,NaN
8928,NaN,NaN
8929,37.95469001,2.655469
8930,NaN,NaN
8931,NaN,NaN
8932,NaN,NaN
8933,46.0250908,0.9865588
8934,NaN,NaN
8935,NaN,NaN
8936,45.00009171,4.857018
8937,43.45320947,3.021933
8938,17.3211393,0.6566985
8939,21.36469579,0.00131339
8940,NaN,NaN
8941,23.12405889,1.473487
8942,NaN,NaN
8943,NaN,NaN
8944,NaN,NaN
8945,49.2401091,1.678553
8946,NaN,NaN
8947,49.23084881,6.337076
8948,45.48954359,2.319741
8949,21.35673114,0.00131292
8950,45.33407512,2.321817
8951,48.16372676,1.038458
8952,38.89547478,1.472626
8953,NaN,NaN
8954,44.56607804,3.665988
8955,42.3517899,0.7318282
8956,48.68171251,1.187844
8957,43.51959416,0.9852622
8958,NaN,NaN
8959,NaN,NaN
8960,NaN,NaN
8961,49.17211753,2.298237
8962,42.59386636,1.64869
8963,32.80228562,1.315104
8964,48.11812157,2.494006
8965,48.10006136,0.9251217
8966,45.42450514,0.4666867
8967,14.50040624,0.9329965
8968,21.8964283,NaN
8969,29.63023991,NaN
8970,47.07031544,0.9322276
8971,NaN,NaN
8972,39.90611663,2.496623
8973,31.38389042,1.355975
8974,42.71035068,0.4667308
8975,50.72359106,2.097864
8976,43.38484931,2.199037
8977,46.95745522,1.315592
8978,NaN,NaN
8979,45.71297819,1.76631
8980,34.45788842,2.394533
8981,29.89744902,0.3274937
8982,NaN,NaN
8983,46.05952545,1.042198
8984,NaN,NaN
8985,52.62383781,3.621882
8986,29.90617609,1.187856
8987,30.80781054,1.644098
8988,45.54755845,2.814745
8989,NaN,NaN
8990,24.98161982,1.772526
8991,47.92884326,0.3274946
8992,NaN,NaN
8993,32.95133032,1.464473
8994,42.34761646,5.00712
8995,40.58535198,2.833247
8996,45.29171067,3.561495
8997,44.38255215,1.764365
8998,48.01687735,0.7316015
8999,27.09727389,5.019537
9000,NaN,NaN
9001,36.64239297,4.454079
9002,NaN,NaN
9003,43.54736222,4.964315
9004,35.92737967,1.472695
9005,34.88168131,2.64652
9006,32.374151,6.472773
9007,NaN,NaN
9008,NaN,NaN
9009,NaN,NaN
9010,49.42243714,2.628039
9011,43.37700153,3.749269
9012,NaN,NaN
9013,NaN,NaN
9014,51.47006136,0.4659166
9015,45.34284276,2.110103
9016,19.52755921,6.223015
9017,22.82033005,0.0013145
9018,51.31179965,0.7375853
9019,NaN,NaN
9020,NaN,NaN
9021,48.03892754,2.081667
9022,53.17003466,1.969984
9023,NaN,NaN
9024,33.74447532,3.109526
9025,36.77813941,1.042217
9026,21.41255292,0.3275228
9027,24.00104753,3.224213
9028,44.14698479,1.466597
9029,37.71186351,3.086927
9030,46.4239223,2.095436
9031,NaN,NaN
9032,21.07049602,0.00131248
9033,NaN,NaN
9034,44.44509835,2.712168
9035,NaN,NaN
9036,41.53111951,1.315092
9037,47.73360897,1.182448
9038,NaN,NaN
9039,48.77926852,1.041454
9040,NaN,NaN
9041,46.21355877,0.3292969
9042,NaN,NaN
9043,42.5869107,5.28155
9044,47.29991514,2.081675
9045,42.71523043,1.676484
9046,NaN,NaN
9047,47.40334052,3.023996
9048,17.68829761,3.018717
9049,37.16275715,1.398392
9050,NaN,NaN
9051,49.26912075,1.464213
9052,NaN,NaN
9053,40.82224831,2.493973
9054,NaN,NaN
9055,42.03807181,3.389438
9056,41.5861851,2.955891
9057,32.71380767,3.106201
9058,33.91469667,2.080943
9059,NaN,NaN
9060,NaN,NaN
9061,31.97465992,NaN
9062,40.22555249,1.865126
9063,NaN,NaN
9064,37.35319122,5.874307
9065,51.65491401,2.702609
9066,NaN,NaN
9067,42.60622201,6.034994
9068,47.13864951,2.394633
9069,45.46299629,1.189123
9070,45.0647229,1.041489
9071,21.98248066,0.00131608
9072,27.8855362,3.226794
9073,NaN,NaN
9074,42.79966675,4.766763
9075,45.20236462,2.198849
9076,46.82498991,1.638872
9077,38.61214237,2.360042
9078,21.2017696,0.00131276
9079,NaN,NaN
9080,44.78387548,1.473386
9081,38.85056501,1.357357
9082,47.94968287,0.4619927
9083,NaN,NaN
9084,49.17950414,2.387948
9085,47.8072912,1.636248
9086,47.31349469,2.319283
9087,NaN,NaN
9088,52.22760866,2.70259
9089,30.89689416,0.932209
9090,NaN,NaN
9091,NaN,NaN
9092,46.07772642,0.00131645
9093,19.53896005,2.555607
9094,NaN,NaN
9095,26.19849225,1.315613
9096,46.39177872,6.308814
9097,15.23428276,1.851108
9098,34.13677763,1.647588
9099,45.7006719,1.464458
9100,NaN,NaN
9101,NaN,NaN
9102,28.53117731,1.921388
9103,NaN,NaN
9104,41.1017262,NaN
9105,NaN,NaN
9106,42.02644425,1.036159
9107,44.0298573,0.985276
9108,19.93017423,6.030086
9109,46.67999712,3.814842
9110,NaN,NaN
9111,29.74991985,0.3298242
9112,44.86283788,2.798764
9113,NaN,NaN
9114,40.77422978,3.538111
9115,33.92422944,2.082076
9116,51.86286523,1.313824
9117,NaN,NaN
9118,34.00740066,3.296426
9119,37.93232423,NaN
9120,NaN,NaN
9121,NaN,NaN
9122,48.13513055,1.636266
9123,NaN,NaN
9124,23.01831641,0.6566825
9125,25.13381387,8.889494
9126,49.09385669,0.9329816
9127,44.37758226,2.082798
9128,NaN,NaN
9129,NaN,NaN
9130,NaN,NaN
9131,NaN,NaN
9132,NaN,NaN
9133,46.67021334,3.622498
9134,24.35827993,12.06244
9135,38.55377191,6.258137
9136,33.7862376,1.03578
9137,NaN,NaN
9138,49.66372409,0.9276333
9139,28.39589081,5.934477
9140,22.87525159,0.3292597
9141,NaN,NaN
9142,16.88848626,0.00131558
9143,45.7640686,4.890645
9144,41.76054926,0.9322068
9145,45.18446333,4.3715
9146,48.07196922,1.351838
9147,NaN,NaN
9148,48.19206726,0.927752
9149,45.06772637,1.18863
9150,19.91652782,2.573909
9151,45.52317962,1.040394
9152,NaN,NaN
9153,48.95666445,4.100548
9154,46.98593546,4.390383
9155,NaN,NaN
9156,26.19540376,1.189098
9157,NaN,NaN
9158,31.71188036,NaN
9159,32.42132572,NaN
9160,49.78197689,2.19874
9161,43.11289685,2.776011
9162,32.82756347,2.298758
9163,26.07375112,7.201202
9164,41.55564265,1.850998
9165,49.11465718,0.329232
9166,33.51802112,6.869251
9167,38.27348991,7.041173
9168,48.85167025,1.355975
9169,NaN,NaN
9170,38.05026435,0.00131824
9171,NaN,NaN
9172,41.2749,1.315634
9173,NaN,NaN
9174,NaN,NaN
9175,42.57480925,1.911194
9176,44.24572202,1.180128
9177,46.95203997,1.674099
9178,20.90654679,1.040358
9179,40.58859918,0.6566767
9180,44.09133347,3.281869
9181,48.50058867,2.208726
9182,51.24241411,2.651113
9183,50.17330976,4.265353
9184,45.96648912,0.4667119
9185,37.92229823,5.921926
9186,49.47502899,0.9322209
9187,44.94315955,3.540859
9188,22.57737393,NaN
9189,31.59264494,5.470626
9190,44.00274172,6.291283
9191,NaN,NaN
9192,39.85754055,1.351574
9193,43.54801937,2.209501
9194,45.04662724,1.648341
9195,26.61356208,3.699553
9196,NaN,NaN
9197,NaN,NaN
9198,46.18167399,4.053101
9199,NaN,NaN
9200,47.51934377,1.853587
9201,43.45387511,2.319361
9202,51.82143212,2.494332
9203,44.39354126,2.375843
9204,46.12038714,1.356022
9205,41.8194566,1.188346
9206,47.80687894,4.853752
9207,NaN,NaN
9208,NaN,NaN
9209,44.18506535,3.975662
9210,20.21384574,1.642309
9211,30.07837877,12.17529
9212,33.57853841,4.601482
9213,48.31364543,2.097908
9214,NaN,NaN
9215,37.90351449,NaN
9216,NaN,NaN
9217,43.82749151,2.110581
9218,35.15812295,6.931612
9219,30.84444086,1.908873
9220,45.65175013,3.301011
9221,NaN,NaN
9222,48.3266919,2.795499
9223,NaN,NaN
9224,52.97649736,1.648692
9225,14.99060757,2.097906
9226,22.14883986,1.677884
9227,29.40255156,0.00132741
9228,45.63066884,1.773541
9229,35.83503798,1.971767
9230,46.45999087,3.561552
9231,NaN,NaN
9232,28.65436162,0.7368369
9233,32.75488476,0.4620007
9234,38.20268456,1.315582
9235,32.84440473,1.041521
9236,46.06799597,0.00131638
9237,51.01473418,1.182421
9238,NaN,NaN
9239,43.15106391,0.9277028
9240,NaN,NaN
9241,47.11390658,3.01878
9242,NaN,NaN
9243,49.147995,1.774266
9244,45.18410616,1.182468
9245,22.81941964,1.354003
9246,NaN,NaN
9247,NaN,NaN
9248,41.77294246,3.674216
9249,42.98943881,0.00133292
9250,49.767273,2.39573
9251,17.45108577,0.9870579
9252,NaN,NaN
9253,NaN,NaN
9254,31.98078064,1.04221
9255,NaN,NaN
9256,46.60347104,3.388675
9257,21.0851069,2.778766
9258,44.72004483,3.988755
9259,42.63587989,1.038415
9260,NaN,NaN
9261,43.33394319,4.558785
9262,NaN,NaN
9263,50.22870028,1.041066
9264,49.06898817,0.9864891
9265,31.3604817,1.398387
9266,28.65448389,0.4659759
9267,21.09372962,0.0013126
9268,21.11515623,0.00131267
9269,NaN,NaN
9270,45.34478134,0.932223
9271,32.86729347,3.344798
9272,48.0441487,3.371306
9273,43.70768419,2.298209
9274,NaN,NaN
9275,44.90875325,1.677895
9276,45.94452977,0.4667329
9277,51.2536934,0.4644927
9278,46.19026054,3.964834
9279,21.8516896,0.00131332
9280,46.07239397,0.00133175
9281,46.81717589,1.970028
9282,25.45810001,10.77679
9283,44.93047664,3.936676
9284,41.93341461,2.656163
9285,22.56598089,4.143011
9286,20.30310886,3.561987
9287,48.17480443,3.936902
9288,43.17765451,3.994404
9289,43.9490904,1.036146
9290,44.50745422,0.3298248
9291,47.75538506,1.77253
9292,33.82804894,4.319399
9293,NaN,NaN
9294,47.13718699,2.375337
9295,47.71880938,1.313216
9296,38.08196855,2.330851
9297,20.15609308,0.7315973
9298,26.19298514,0.329311
9299,NaN,NaN
9300,NaN,NaN
9301,NaN,NaN
9302,NaN,NaN
9303,39.09673258,0.9848011
9304,NaN,NaN
9305,48.8528015,4.368621
9306,21.04257186,3.08742
9307,45.60487695,1.766217
9308,NaN,NaN
9309,NaN,NaN
9310,NaN,NaN
9311,43.88085999,0.7376016
9312,NaN,NaN
9313,41.65228355,0.7339562
9314,55.47427913,3.561537
9315,50.67558257,2.319734
9316,NaN,NaN
9317,NaN,NaN
9318,NaN,NaN
9319,41.09675915,3.389437
9320,44.2392428,3.292937
9321,NaN,NaN
9322,NaN,NaN
9323,NaN,NaN
9324,44.11137917,1.315602
9325,45.96904162,1.971757
9326,28.92814732,4.186502
9327,NaN,NaN
9328,46.48056026,1.671932
9329,36.98287756,1.47417
9330,NaN,NaN
9331,39.6799667,2.097896
9332,45.30772439,1.473439
9333,27.78809403,7.867373
9334,NaN,NaN
9335,NaN,NaN
9336,28.99398029,1.674176
9337,NaN,NaN
9338,41.60012248,3.351814
9339,NaN,NaN
9340,40.44746884,3.748716
9341,34.28878657,1.641652
9342,42.44899217,1.187836
9343,NaN,NaN
9344,NaN,NaN
9345,NaN,NaN
9346,NaN,NaN
9347,38.58461536,3.658413
9348,NaN,NaN
9349,46.83661965,1.473459
9350,46.99939626,1.865109
9351,50.33245545,0.9852656
9352,48.38929104,1.92128
9353,41.53802024,1.763883
9354,30.95687221,1.474198
9355,46.08705499,6.554575
9356,49.37595512,3.849508
9357,21.29320853,0.00131527
9358,NaN,NaN
9359,46.07017288,0.7318247
9360,NaN,NaN
9361,26.89232971,2.375778
9362,NaN,NaN
9363,21.9027686,0.00131513
9364,NaN,NaN
9365,42.88221418,3.120894
9366,44.81660536,1.766312
9367,NaN,NaN
9368,21.75087843,0.00131335
9369,NaN,NaN
9370,47.14724668,2.954167
9371,43.74852151,1.638752
9372,47.05658255,1.313213
9373,NaN,NaN
9374,40.53881421,4.160954
9375,48.13734065,1.921288
9376,NaN,NaN
9377,49.32007199,4.262941
9378,52.81281986,3.35112
9379,26.20848244,0.4645238
9380,NaN,NaN
9381,50.04812994,2.385855
9382,NaN,NaN
9383,37.72892512,3.672769
9384,44.48092003,0.656162
9385,18.80440409,1.647941
9386,33.98849383,0.00132238
9387,50.2906458,1.180085
9388,43.8861731,1.035797
9389,NaN,NaN
9390,NaN,NaN
9391,15.17135742,0.9330054
9392,30.81529633,0.4659222
9393,48.08886604,0.466767
9394,42.44968308,1.356049
9395,31.08721316,4.917271
9396,NaN,NaN
9397,14.80893419,0.6584692
9398,50.07593636,1.677848
9399,NaN,NaN
9400,NaN,NaN
9401,NaN,NaN
9402,NaN,NaN
9403,25.18432873,3.031947
9404,21.66915399,6.221009
9405,45.27940408,2.323784
9406,NaN,NaN
9407,46.27500566,1.772524
9408,NaN,NaN
9409,NaN,NaN
9410,44.21138889,1.179837
9411,20.01068667,4.280085
9412,17.92437944,3.261265
9413,NaN,NaN
9414,NaN,NaN
9415,44.28395133,1.641685
9416,47.59574822,1.6435
9417,NaN,NaN
9418,41.27374783,1.677878
9419,22.053419,1.678567
9420,38.81204586,2.800723
9421,41.18661349,0.7368538
9422,NaN,NaN
9423,NaN,NaN
9424,NaN,NaN
9425,37.26973387,0.657962
9426,20.68955917,3.988946
9427,39.19389537,2.376088
9428,15.71212288,1.038432
9429,39.97833154,0.9330162
9430,38.32215351,3.241423
9431,38.918143,0.7368516
9432,22.9163104,3.679377
9433,21.47079474,7.1977
9434,NaN,NaN
9435,34.31405922,3.018805
9436,NaN,NaN
9437,42.911086,0.4619734
9438,26.5049221,3.953585
9439,19.27981381,1.182382
9440,NaN,NaN
9441,22.03159419,0.4645298
9442,48.91018639,1.040343
9443,NaN,NaN
9444,45.05264586,1.182476
9445,NaN,NaN
9446,NaN,NaN
9447,37.94895256,4.918917
9448,38.41062472,3.948174
9449,45.90369053,1.038452
9450,29.72605279,0.3280408
9451,45.24756207,1.35797
9452,NaN,NaN
9453,50.22022589,2.506622
9454,42.76120788,1.036166
9455,46.08653162,0.4659641
9456,NaN,NaN
9457,NaN,NaN
9458,35.45267562,1.853541
9459,NaN,NaN
9460,47.65334641,0.3298344
9461,NaN,NaN
9462,NaN,NaN
9463,32.67372437,0.00131449
9464,NaN,NaN
9465,NaN,NaN
9466,NaN,NaN
9467,30.34482872,1.313217
9468,NaN,NaN
9469,NaN,NaN
9470,46.74539113,3.679263
9471,27.89229789,2.811182
9472,44.17110295,2.300658
9473,16.59196206,2.55578
9474,49.25309553,0.9322084
9475,24.05517799,2.796221
9476,24.02254068,0.3292559
9477,43.30175249,1.399135
9478,NaN,NaN
9479,NaN,NaN
9480,25.74811237,0.4619923
9481,30.68449848,2.082799
9482,35.93049038,5.660463
9483,21.12056107,0.00131741
9484,42.61785513,1.351393
9485,33.82654048,3.432585
9486,48.26594702,0.736788
9487,47.47584938,1.674021
9488,49.46984015,1.638852
9489,22.95969177,1.464223
9490,17.01689055,6.040394
9491,47.00481198,0.7368786
9492,50.44236037,2.644432
9493,35.31578947,1.35398
9494,34.80986874,6.459007
9495,NaN,NaN
9496,35.92133442,2.9441
9497,11.03125596,5.747478
9498,36.8010958,9.465446
9499,NaN,NaN
9500,46.37454008,2.573889
9501,NaN,NaN
9502,31.03929058,1.398381
9503,29.31012007,7.642498
9504,47.62176662,3.018471
9505,NaN,NaN
9506,45.03410671,2.65617
9507,40.95431357,2.795476
9508,21.89384942,2.300555
9509,29.73313251,2.812115
9510,26.1054011,10.5157
9511,50.12405785,1.466843
9512,NaN,NaN
9513,36.30560474,1.188304
9514,NaN,NaN
9515,NaN,NaN
9516,NaN,NaN
9517,39.3106318,3.282395
9518,NaN,NaN
9519,33.769701,NaN
9520,28.91928634,1.865088
9521,16.62267727,3.301169
9522,37.94956151,5.891009
9523,31.977487,1.313791
9524,43.01419171,2.359975
9525,NaN,NaN
9526,38.72781376,1.86433
9527,31.74387819,1.641742
9528,NaN,NaN
9529,43.47473235,1.773263
9530,47.7060101,2.507582
9531,33.57394255,10.88283
9532,52.18489617,1.672382
9533,45.32273359,2.628608
9534,37.01214776,7.721371
9535,46.58533495,2.32529
9536,39.93644979,0.4644832
9537,19.27896585,1.636456
9538,44.35654551,3.106177
9539,26.79824801,17.60001
9540,NaN,NaN
9541,NaN,NaN
9542,48.48043286,3.292926
9543,38.98050065,1.038447
9544,35.35929237,12.26434
9545,34.3310517,2.110635
9546,21.19635739,0.00131647
9547,29.42353344,1.35407
9548,NaN,NaN
9549,21.07472892,0.00131283
9550,34.4798383,1.6483
9551,NaN,NaN
9552,42.0478757,1.357281
9553,45.32553732,0.7368101
9554,42.10586039,3.121343
9555,40.616497,0.3280385
9556,49.13305878,1.97058
9557,NaN,NaN
9558,44.10575094,1.356682
9559,40.58302206,2.298342
9560,45.54443584,4.214482
9561,33.94465434,4.100807
9562,NaN,NaN
9563,21.6071366,1.188601
9564,22.4700419,1.644017
9565,42.01016559,1.315015
9566,NaN,NaN
9567,42.71639465,3.849147
9568,27.46832103,5.576374
9569,25.57175824,2.095413
9570,41.8827704,2.080946
9571,47.65373084,3.389339
9572,22.87820638,0.00131824
9573,44.80711918,3.622039
9574,41.06806564,0.925124
9575,44.58994583,1.357283
9576,39.89801697,0.7315531
9577,34.80943718,8.571864
9578,NaN,NaN
9579,NaN,NaN
9580,42.93714864,0.6579056
9581,42.46496249,2.110598
9582,31.25927978,6.362667
9583,47.39232681,6.157507
9584,NaN,NaN
9585,47.84116336,3.241429
9586,49.53249317,1.041084
9587,55.17512446,1.466845
9588,47.13274777,2.496426
9589,31.0055686,3.525806
9590,15.7309947,3.610025
9591,43.23787668,0.9322159
9592,45.7961569,6.431895
9593,20.77365039,0.6584694
9594,40.29931341,0.4644718
9595,43.54186048,2.713444
9596,30.94640863,3.658575
9597,44.68765949,3.241556
9598,32.90564163,1.353995
9599,NaN,NaN
9600,18.57429187,2.626861
9601,21.16182051,0.00131696
9602,37.30962425,2.64129
9603,23.65018947,6.363445
9604,45.39937579,1.315585
9605,44.0240643,4.265749
9606,NaN,NaN
9607,NaN,NaN
9608,43.33288276,2.955963
9609,23.57563052,1.187867
9610,33.94318711,3.419949
9611,21.85662068,0.00131375
9612,NaN,NaN
9613,NaN,NaN
9614,40.76032422,1.189136
9615,39.91807359,0.7376195
9616,NaN,NaN
9617,40.85266475,0.7368162
