,aw3d30_wgs84_SantaCatarina,aw3d30_slope_SantaCatarina
6495,102.17895364,5.195847
6496,21.07124057,3.396914
6497,134.89710114,16.66049
6498,13.17228318,1.570191
6499,24.73231616,3.495543
6500,876.45064109,3.122573
6501,14.54981536,13.83954
6502,359.55693482,18.66049
6503,NaN,NaN
6504,207.6531537,20.09189
6505,11.01546148,1.40047
6506,25.02724321,6.96446
6507,9.57772249,0.7012153
6508,343.16419532,15.94284
6509,3.76557809,1.067844
6510,408.28947047,20.25405
6511,90.21716311,14.08911
6512,6.5718587,0.7033823
6513,54.03106596,18.41854
6514,646.08826492,42.7089
6515,273.78459093,23.83594
6516,73.14329745,16.67839
6517,524.50761189,12.46461
6518,216.67004602,28.43085
6519,141.46933227,13.96734
6520,372.13053895,37.22588
6521,34.44864696,5.263329
6522,175.63227954,6.233056
6523,638.47941525,26.99144
6524,199.3456011,21.38078
6525,210.48449898,12.40291
6526,500.80240398,22.75695
6527,108.62799078,23.6441
6528,180.57598935,19.04147
6529,3.37401893,NaN
6530,10.15138457,1.844807
6531,94.66400247,14.36934
6532,260.76429443,10.33226
6533,262.39126161,15.90757
6534,7.03107697,0.00141536
6535,155.53544406,26.63557
6536,634.56762153,25.06429
6537,8.69184883,2.169047
6538,14.25890562,1.065668
6539,310.14092368,15.4027
6540,286.81723958,29.77831
6541,566.76146768,19.70165
6542,94.66426256,19.05783
6543,182.72396421,18.00428
6544,64.17751305,12.02029
6545,340.35431675,14.38449
6546,523.31991222,14.98643
6547,18.12833584,2.957704
6548,10.83388869,1.49002
6549,37.25912694,17.87887
6550,256.45540889,5.337771
6551,202.52512546,22.39939
6552,108.53672303,18.48019
6553,237.61210632,30.35919
6554,4.5219246,1.633211
6555,62.06503498,18.19373
6556,247.13061647,5.896786
6557,195.00708069,27.41661
6558,8.75117232,0.8198092
6559,311.25997853,26.8021
6560,414.70430343,27.38464
6561,360.24527254,12.51065
6562,182.11994775,7.748917
6563,120.60023287,17.78779
6564,695.56075336,19.07675
6565,50.32688309,11.73927
6566,766.14220665,32.54018
6567,5.59162984,0.3504734
6568,406.45395563,13.77643
6569,352.30307621,11.96791
6570,963.58098688,34.2422
6571,4.0342429,1.628824
6572,185.64478495,10.43462
6573,230.83823835,34.8281
6574,67.40092939,26.837
6575,52.75811866,22.77301
6576,442.48861485,20.55655
6577,519.52207262,26.22571
6578,282.56745671,25.37811
6579,578.61890559,30.73049
6580,1099.24813351,24.36774
6581,794.56892719,22.26818
6582,156.68199518,24.82672
6583,772.23885255,27.09553
6584,14.13786761,1.045411
6585,236.34222851,16.82233
6586,6.09228131,1.399391
6587,NaN,NaN
6588,20.03637028,3.903344
6589,464.32319482,28.6337
6590,465.46281952,16.37332
6591,101.45505304,15.61176
6592,4.36455366,1.492021
6593,129.16087599,27.6648
6594,101.19915808,18.79708
6595,187.30711526,5.97301
6596,85.39727997,25.56757
6597,5.74429637,0.5212421
6598,156.29748235,18.38842
6599,591.06313672,26.2734
6600,958.42274441,19.61171
6601,NaN,NaN
6602,3.31166971,NaN
6603,379.28947024,8.358507
6604,17.09115382,2.079399
6605,13.56127602,0.8164428
6606,411.12184215,13.70239
6607,210.39854945,27.52013
6608,8.90042597,0.6996126
6609,872.61859123,19.65161
6610,428.45087457,17.75733
6611,NaN,NaN
6612,12.21881491,1.743209
6613,265.39844164,17.71498
6614,603.41424338,6.682974
6615,262.49907046,31.50671
6616,585.5276775,13.72955
6617,13.26068752,2.081658
6618,563.33515237,20.45993
6619,969.56685221,25.60256
6620,22.64886432,7.299432
6621,15.2552256,2.801415
6622,83.63540769,23.95572
6623,957.20090665,26.48886
6624,3.50131306,NaN
6625,46.4101923,24.81181
6626,17.19572603,4.212884
6627,763.74831143,18.85936
6628,266.18374748,18.27618
6629,1000.27370591,33.71127
6630,103.8372885,22.7999
6631,130.49889602,8.671361
6632,41.29312971,14.04935
6633,701.74395331,10.01089
6634,286.72454114,14.59987
6635,14.18973276,1.067374
6636,204.57907189,26.15316
6637,31.25543497,2.869484
6638,11.21542889,6.042773
6639,11.9106001,2.629422
6640,560.16398121,29.52953
6641,31.64691133,10.39762
6642,168.73700531,15.37569
6643,6.56486893,2.106543
6644,200.65716449,20.83451
6645,231.35596165,20.88231
6646,99.35308356,15.56316
6647,14.24091556,1.750059
6648,472.73752985,22.63137
6649,364.7980808,28.54795
6650,59.63276829,17.32689
6651,88.69035213,22.15911
6652,7.09350171,0.3498577
6653,8.0602145,3.71894
6654,19.57202416,11.5005
6655,NaN,NaN
6656,4.01116148,2.434664
6657,673.77271452,18.92864
6658,21.32248048,1.402387
6659,270.20980066,14.66891
6660,223.3789561,35.25637
6661,543.42970583,31.65375
6662,101.11038455,5.988224
6663,NaN,NaN
6664,8.14150116,1.740265
6665,586.53692467,26.79332
6666,345.59525434,12.30796
6667,197.35311741,10.36908
6668,8.06759436,3.121051
6669,538.77327269,5.045186
6670,41.00352341,8.742152
6671,9.59652598,1.054212
6672,329.93175501,25.94798
6673,428.18294038,25.76302
6674,4.34141946,2.635017
6675,10.0781157,2.171598
6676,708.5872697,25.51376
6677,125.28642056,11.37043
6678,343.51454466,12.97965
6679,429.74217625,15.79124
6680,582.3476575,17.34873
6681,477.66102397,19.13615
6682,95.31475515,11.64222
6683,755.16463172,29.76535
6684,160.43579901,12.46259
6685,9.99595572,1.151115
6686,130.5962493,23.17662
6687,79.18428091,26.33043
6688,14.75201381,8.17662
6689,62.51530333,18.81783
6690,632.8253702,27.08983
6691,34.23306519,9.990893
6692,727.79630391,26.75029
6693,182.36918605,19.10728
6694,NaN,NaN
6695,23.4601263,3.121915
6696,64.42832341,10.87017
6697,1064.40092643,14.40281
6698,203.59014,26.4836
6699,460.6248332,4.772944
6700,13.46774598,4.894322
6701,17.12241019,4.291166
6702,70.11764249,24.51285
6703,510.34619539,25.92624
6704,45.21440873,17.55746
6705,22.53516591,1.807169
6706,74.37058129,7.906044
6707,664.79137751,29.62229
6708,497.35956433,19.96862
6709,247.72453057,22.0049
6710,101.50026123,8.832337
6711,439.13417926,17.81733
6712,4.15673652,NaN
6713,24.21959148,8.655653
6714,226.09648438,28.88851
6715,672.71181655,13.98207
6716,100.63693358,16.73435
6717,797.56979252,25.68762
6718,44.55621121,12.84622
6719,78.66927275,15.44753
6720,8.01197848,1.490949
6721,60.32128384,8.706253
6722,116.64240667,20.63554
6723,178.81689092,21.35024
6724,661.4799807,16.89045
6725,297.55905187,17.0737
6726,3.93743397,0.9307288
6727,850.42042464,19.65774
6728,67.3565144,11.97163
6729,17.49368147,2.083315
6730,143.91415094,21.20475
6731,14.14548111,2.758729
6732,639.32313672,22.31808
6733,328.44222427,13.75405
6734,125.42693533,25.51937
6735,350.17945803,21.48079
6736,7.66378718,2.466605
6737,48.95936502,3.146964
6738,503.71032526,21.59121
6739,856.0981217,21.58055
6740,6.11060575,2.133387
6741,65.51826033,26.07682
6742,461.61207357,22.94663
6743,505.3267198,20.22384
6744,53.70128683,13.65386
6745,72.66526516,29.96704
6746,7.13407331,3.91585
6747,112.54615545,21.20425
6748,431.43031553,26.25691
6749,23.47681724,0.9306745
6750,19.08246376,1.395862
6751,399.71789626,30.42975
6752,134.66049659,17.12731
6753,58.61034808,20.5743
6754,523.32720109,23.0451
6755,741.65321463,29.31549
6756,30.3321111,1.560612
6757,474.62783625,49.91593
6758,5.01671358,3.861967
6759,68.95863162,9.731507
6760,236.00466427,25.41452
6761,127.2075027,16.152
6762,706.69291016,24.04479
6763,NaN,NaN
6764,256.34987909,14.78755
6765,162.7042475,18.20942
6766,743.75000159,9.605638
6767,331.26554393,4.878254
6768,33.4814465,1.564453
6769,391.67084787,9.059905
6770,968.35582093,25.01794
6771,27.14376421,2.671875
6772,193.96472963,9.292419
6773,180.30353596,6.908878
6774,4.3792913,NaN
6775,660.57867285,22.66825
6776,49.22510831,29.54932
6777,6.0003276,0.7012656
6778,231.5977303,16.88488
6779,90.25167873,10.34324
6780,30.98492294,1.485222
6781,198.78053698,30.613
6782,15.06792189,5.590723
6783,289.05535486,12.16962
6784,71.14247986,3.752697
6785,394.47910972,8.99436
6786,7.61265101,1.405206
6787,970.49835285,18.15117
6788,472.71588995,8.23705
6789,10.09919392,3.9303
6790,468.04133822,25.76406
6791,974.57667626,15.56966
6792,281.19303158,26.6107
6793,4.04922296,0.00134018
6794,169.53120441,5.414604
6795,140.12404552,18.65871
6796,3.11369663,NaN
6797,105.73707923,23.54287
6798,280.36029731,17.73195
6799,191.60154697,8.307048
6800,NaN,NaN
6801,933.48058959,33.91441
6802,460.38246447,13.3139
6803,671.20516635,24.80536
6804,NaN,NaN
6805,714.42805625,1.740929
6806,587.63343974,8.520308
6807,72.99955766,26.77289
6808,7.80997974,4.539505
6809,NaN,NaN
6810,62.98672572,12.03351
6811,633.6629165,12.88745
6812,256.2314876,20.50396
6813,66.44964096,1.143167
6814,179.20800452,23.41474
6815,6.04599415,0.8121181
6816,NaN,NaN
6817,10.4396378,1.395763
6818,717.57796705,20.80647
6819,4.12017627,2.789399
6820,72.45753881,11.03118
6821,20.23994192,2.234614
6822,403.62015132,0.3496166
6823,401.59402761,19.70118
6824,7.95356663,1.639555
6825,200.61742263,2.092366
6826,302.80384638,29.45924
6827,643.65722839,21.50184
6828,564.49248371,24.56771
6829,216.77711303,13.25216
6830,167.79980757,32.12748
6831,12.26995519,2.23453
6832,25.98008138,0.7006266
6833,431.04052398,19.70798
6834,168.67692119,2.571151
6835,293.49820544,20.83702
6836,588.67004323,24.53215
6837,4.1561597,4.601661
6838,113.22941046,20.61724
6839,36.25990245,14.67171
6840,176.66642892,27.67432
6841,424.34168633,26.4586
6842,736.73504396,10.82246
6843,12.89611533,8.736368
6844,343.31700083,29.50205
6845,215.21904131,33.33295
6846,2.9542092,0.00141568
6847,4.14372236,1.331134
6848,601.66427939,22.176
6849,416.02335905,22.04556
6850,724.61840266,11.78849
6851,89.22774207,13.1548
6852,89.47506201,20.22141
6853,7.70425679,0.8151332
6854,110.68451055,27.34789
6855,815.74093765,35.32184
6856,59.32793252,23.32298
6857,4.91705971,0.6992671
6858,846.74387034,15.75305
6859,597.62710813,32.86786
6860,23.18945501,9.318638
6861,130.62779988,30.08064
6862,NaN,NaN
6863,576.62402069,32.28446
6864,839.76126219,20.28561
6865,327.56840554,12.5351
6866,37.15891889,16.09201
6867,683.77832122,27.90595
6868,535.79286369,22.94921
6869,299.52692427,28.14857
6870,635.7000489,17.97911
6871,522.81156087,11.88859
6872,767.21939423,5.492392
6873,533.59830766,35.03944
6874,174.3546282,18.25025
6875,37.96472469,19.25258
6876,400.60472909,17.50529
6877,117.20501693,28.3526
6878,19.46745378,2.27937
6879,16.13588548,1.191929
6880,4.17303568,NaN
6881,412.32999899,18.94503
6882,6.57293168,1.405809
6883,64.43934658,6.657499
6884,24.10305285,4.610312
6885,84.31068442,21.16359
6886,244.50878806,6.569381
6887,468.74198994,22.28415
6888,7.91434632,4.335152
6889,48.81129001,5.58139
6890,8.06524626,2.08677
6891,646.72299609,14.83236
6892,524.66833474,11.48549
6893,65.44034589,18.16916
6894,147.12179621,20.70406
6895,109.73151989,26.47308
6896,97.45050672,22.54412
6897,316.58794758,12.73871
6898,886.48227892,20.53588
6899,9.98300147,1.048053
6900,62.18248082,22.05953
6901,296.41067529,19.16905
6902,166.26373368,21.39972
6903,65.62656583,28.52791
6904,530.73671522,4.599644
6905,216.45450793,22.48632
6906,8.06123985,1.479105
6907,NaN,NaN
6908,171.43665247,16.8148
6909,151.21639905,11.72406
6910,4.05266142,2.80803
6911,31.34251365,26.54301
6912,109.73600467,20.00125
6913,431.15132289,29.73035
6914,132.37223221,19.30927
6915,7.17532197,2.951523
6916,65.28524718,5.691213
6917,133.27610032,20.67819
6918,227.76072227,28.67935
6919,116.08769545,18.25061
6920,162.25600808,6.373499
6921,531.29237042,12.46679
6922,675.73274317,18.24132
6923,438.61227652,24.6712
6924,235.59436355,10.41458
6925,310.38685628,15.32439
6926,182.72370883,29.26418
6927,341.51311015,27.18588
6928,11.23052651,1.965039
6929,556.32035498,17.78603
6930,20.07597608,3.650341
6931,119.39377014,11.4327
6932,59.13373363,25.05302
6933,247.14455886,21.44644
6934,550.82256279,21.62887
6935,52.12043535,26.61758
6936,5.11210281,0.5265206
6937,693.58223788,7.475579
6938,307.5085901,15.46157
6939,14.01068635,1.755966
6940,7.11184999,0.7453894
6941,885.27610308,18.16106
6942,292.82582028,27.10791
6943,189.57885302,5.39228
6944,8.13609708,3.572182
6945,853.70906843,28.45914
6946,408.60761826,23.61142
6947,43.75486775,2.082128
6948,64.4494472,11.83555
6949,300.44016214,13.36614
6950,828.09905777,40.58921
6951,354.74483362,20.34849
6952,20.92631522,17.85656
6953,NaN,NaN
6954,5.1977066,0.7001473
6955,512.740435,5.01722
6956,131.12960821,15.6693
6957,373.95782627,4.881251
6958,403.14383503,28.36821
6959,253.50539517,22.32193
6960,174.79478584,34.81418
6961,248.25009157,19.64358
6962,845.34731103,15.05912
6963,318.31118136,27.40245
6964,387.23681535,11.60636
6965,104.35249204,26.83105
6966,115.8281266,13.34758
6967,689.8032114,18.17202
6968,4.10414766,0.7463248
6969,531.11996397,40.53333
6970,62.53141567,18.4251
6971,247.13576472,11.72611
6972,70.80250152,6.910018
6973,798.54380194,23.64314
6974,513.48833005,22.16216
6975,1068.45165534,15.33494
6976,379.2963653,37.17976
6977,163.78949225,30.34002
6978,5.58595984,0.4652397
6979,469.56660586,20.07631
6980,366.66960293,11.81393
6981,13.18947144,7.261394
6982,24.52760585,5.663232
6983,181.2097676,14.80398
6984,648.36971171,24.04642
6985,5.1160866,0.9302559
6986,4.0892909,0.8252791
6987,368.59238082,15.08088
6988,978.38064918,28.68377
6989,383.50335869,18.48067
6990,328.36109533,24.10871
6991,15.98244078,6.049414
6992,216.35958513,30.28666
6993,584.48652658,18.67536
6994,135.99801048,7.034948
6995,148.61753605,22.94914
6996,193.3850945,13.13612
6997,9.22626703,14.14001
6998,223.81495018,21.02634
6999,751.5492135,8.372148
7000,39.7149288,5.3923
7001,242.4948757,30.95971
7002,774.710628,29.93301
7003,93.64354439,23.11524
7004,5.13699246,NaN
7005,6.03346458,1.933156
7006,377.21149461,18.02526
7007,39.53160039,2.325493
7008,828.56980601,33.50658
7009,21.32342906,1.746162
7010,263.70712503,29.1209
7011,411.21794703,26.7667
7012,77.80961772,22.17773
7013,536.42087874,15.7802
7014,1073.54590087,34.96062
7015,214.5514364,11.22675
7016,403.53321787,25.48938
7017,18.25888266,4.0852
7018,719.57452929,24.26289
7019,712.51469253,17.71796
7020,47.61027345,18.71055
7021,480.52878114,27.27775
7022,350.77622113,26.42258
7023,467.75989925,21.72124
7024,287.62638972,18.54252
7025,719.08183584,15.94357
7026,366.49908626,28.01022
7027,122.76905873,14.1523
7028,10.06274952,1.946174
7029,12.77461749,8.283972
7030,24.65592751,4.507253
7031,NaN,NaN
7032,12.97999025,2.092277
7033,47.46801701,18.28788
7034,2.92503901,NaN
7035,53.98329468,17.61456
7036,319.14039266,25.85311
7037,630.29372514,32.02764
7038,5.95683092,5.044872
7039,438.24312156,13.46498
7040,187.54591491,32.05016
7041,67.44568251,3.290048
7042,106.40178573,22.62304
7043,4.49245154,1.055344
7044,459.62634535,15.37955
7045,24.33126047,4.16736
7046,725.76761845,25.85943
7047,245.57924766,24.14643
7048,969.76646201,12.22272
7049,NaN,NaN
7050,45.40876961,1.836872
7051,449.59702708,12.63232
7052,8.23071864,3.120295
7053,41.46073448,4.026356
7054,346.62325562,4.701744
7055,176.32524468,2.977965
7056,121.71593167,24.59803
7057,7.13143784,4.592016
7058,135.69644749,20.28173
7059,102.11728895,14.77206
7060,536.1498785,13.94393
7061,633.59835384,28.37896
7062,635.59363139,23.91423
7063,31.55475206,29.25115
7064,99.01970957,32.54037
7065,119.26486909,21.92343
7066,144.79053937,18.19296
7067,19.26074429,0.8164729
7068,86.09233493,11.25161
7069,787.45740821,17.23529
7070,9.15968604,2.109328
7071,293.49256518,20.66361
7072,NaN,NaN
7073,159.55276281,5.655838
7074,10.89139323,1.050012
7075,16.40061174,3.478602
7076,5.09251866,1.573033
7077,6.87938378,0.3517343
7078,4.10740584,0.3508154
7079,32.74968212,19.21137
7080,172.50384923,2.789447
7081,117.25457505,19.10794
7082,579.22065806,24.71056
7083,295.29301899,15.88933
7084,12.7552874,2.867006
7085,118.66622449,23.07921
7086,5.57263819,1.839841
7087,10.56220859,1.649187
7088,24.03677902,1.147185
7089,260.249097,14.90482
7090,221.31807292,21.20243
7091,224.56608504,19.13584
7092,823.29179418,24.02922
7093,200.56728857,27.75126
7094,91.96569515,22.94233
7095,198.09445624,13.28877
7096,7.00874839,1.808272
7097,49.78336784,3.571644
7098,4.02045366,1.065974
7099,468.59465878,26.13301
7100,217.63377194,24.9536
7101,4.03917941,0.0013491
7102,4.04232801,NaN
7103,332.34498881,19.63817
7104,605.42408566,7.112387
7105,23.22948539,2.939977
7106,925.51656782,13.40347
7107,65.61462954,30.21843
7108,568.30845922,22.32679
7109,NaN,NaN
7110,512.66469733,18.15606
7111,246.34057448,26.87677
7112,388.66554765,18.08385
7113,75.75858383,25.88512
7114,109.50426834,14.71254
7115,256.18724348,32.67482
7116,10.1521276,2.570785
7117,35.19940494,19.37668
7118,129.63495442,20.49468
7119,NaN,NaN
7120,741.64983131,13.68308
7121,50.73323251,12.11148
7122,41.77410091,0.3498666
7123,7.16278965,1.042013
7124,29.16997749,1.805979
7125,218.67139404,10.62166
7126,6.19255752,0.35022
7127,394.41400072,8.278911
7128,5.48361508,2.981812
7129,421.56016018,8.191668
7130,233.59058093,15.24362
7131,259.67024472,28.08567
7132,214.79007315,13.99241
7133,584.5642587,26.6423
7134,554.53400603,23.06242
7135,231.50827107,18.13826
7136,4.80386636,2.165654
7137,26.15908448,2.466687
7138,78.26346354,10.80818
7139,84.20770851,9.496585
7140,11.5206758,10.15767
7141,364.4175688,24.88083
7142,60.54783946,11.28957
7143,5.06622943,2.103123
7144,284.16600823,22.93196
7145,16.11414971,5.207663
7146,219.55357846,31.49947
7147,581.54100932,29.05526
7148,117.46209896,27.82515
7149,567.79795538,24.49369
7150,24.97474333,2.100716
7151,813.24869707,28.67179
7152,8.97308281,1.484578
7153,30.4424416,3.941266
7154,178.27733694,20.94468
7155,122.26226059,16.06124
7156,111.26384682,4.025062
7157,168.30566754,2.768599
7158,201.71562541,NaN
7159,77.31406083,6.938608
7160,53.34676642,16.42692
7161,90.15614652,12.37509
7162,327.79993242,21.69265
7163,123.43339299,10.38144
7164,871.65795765,3.482901
7165,87.39344671,7.020635
7166,NaN,NaN
7167,584.73190204,26.81417
7168,526.34305832,25.15899
7169,7.60055122,2.105283
7170,22.37983648,15.9869
7171,4.12096163,0.3495567
7172,43.25894948,11.64147
7173,NaN,NaN
7174,193.25110195,8.924365
7175,732.28178446,6.613293
7176,1081.23941489,15.42242
7177,56.56302503,8.39301
7178,31.96122501,19.48904
7179,49.22229796,16.25977
7180,595.36368346,19.23169
7181,20.3383903,6.700186
7182,NaN,NaN
7183,887.78610748,11.04639
7184,192.28096524,10.6301
7185,52.78701953,27.98682
7186,330.1737268,17.85242
7187,201.95982603,7.403707
7188,4.99878058,1.32231
7189,257.13210133,8.85358
7190,426.37075343,14.03617
7191,190.31916385,19.28898
7192,472.63660867,4.41957
7193,330.5956531,8.579379
7194,NaN,NaN
7195,17.0228975,0.00131722
7196,678.7709323,29.19732
7197,1135.49953916,20.54109
7198,13.00019733,0.3516489
7199,484.29816589,10.14301
7200,373.4831935,28.06534
7201,10.10152711,5.768732
7202,16.91435434,3.942273
7203,153.78472126,36.0333
7204,154.0146244,18.13352
7205,158.39449276,28.08791
7206,31.28050023,6.227351
7207,14.03228887,8.317312
7208,372.37383116,29.3614
7209,505.79132829,28.45371
7210,595.6856421,28.0729
7211,166.23447399,20.80678
7212,590.64789808,1.404267
7213,213.59888253,16.39027
7214,273.52269497,5.068443
7215,787.56970234,23.31329
7216,149.71871771,25.55347
7217,367.68576674,31.57623
7218,421.53229956,9.598423
7219,833.74375657,10.02508
7220,451.59259494,14.00603
7221,1037.37979163,22.47783
7222,163.21019072,27.80055
7223,509.61730925,13.76993
7224,225.40431515,16.01848
7225,506.48510477,25.26591
7226,157.30408479,19.88569
7227,375.32128936,18.68672
7228,109.77351691,21.69529
7229,108.33267363,13.85864
7230,261.44605089,30.82619
7231,270.25540843,14.95908
7232,48.81114898,18.23658
7233,849.60426049,32.42795
7234,4.81215151,1.398746
7235,930.47028235,4.671746
7236,6.00857206,0.3518081
7237,NaN,NaN
7238,19.67565555,3.469525
