,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos
2181,45.94366,43.29374,50.0,43.30718181,66.0,59.30718181,NaN,NaN
2182,49.77497,49.0834,54.0,47.53702929,59.0,52.53702929,51.0,44.53657824
2183,21.63207,21.67008,26.0,19.41987466,27.0,20.41987466,NaN,NaN
2184,0.439229,1.580965,23.0,17.09103889,29.0,23.09103889,27.0,21.09035589
2185,22.09265,22.73759,34.0,27.36668306,31.0,24.36668306,NaN,NaN
2186,45.74042,46.44695,49.0,40.77896151,66.0,57.77896151,54.0,45.77896151
2187,41.46422,39.77218,49.0,41.99649291,45.0,37.99649291,49.0,41.99602776
2188,45.83857,45.84513,50.0,42.18381428,50.0,42.18381428,56.0,48.18381428
2189,42.32066,40.84091,46.0,39.63374379,62.0,55.63374379,NaN,NaN
2190,35.56105,36.23373,45.0,36.78822877,41.0,32.78822877,44.0,35.78844681
2191,44.41993,44.0028,54.0,47.30048755,67.0,60.30048755,NaN,NaN
2192,38.01283,37.67625,44.0,36.51285886,52.0,44.51285886,47.0,39.51217397
2193,46.76654,47.92134,59.0,51.04068026,46.0,38.04068026,55.0,47.0408782
2194,28.09405,28.59758,38.0,30.90136295,33.0,25.90136295,39.0,31.90158986
2195,20.73577,20.75711,29.0,22.59632331,24.0,17.59632331,NaN,NaN
2196,44.20057,43.93677,51.0,42.89741452,49.0,40.89741452,54.0,45.89741452
2197,23.97758,22.26503,29.0,23.23797699,33.0,27.23797699,29.0,23.2372963
2198,15.82661,16.0259,21.0,13.86284326,20.0,12.86284326,23.0,15.86284326
2199,21.49034,21.00822,32.0,25.58995728,41.0,34.58995728,NaN,NaN
2200,45.25869,45.26302,49.0,40.53884033,45.0,36.53884033,54.0,45.53836969
2201,43.50417,45.47279,56.0,49.12716754,91.0,84.12716754,NaN,NaN
2202,43.75468,45.2999,56.0,49.52028841,56.0,49.52028841,53.0,46.51981632
2203,45.83473,46.27205,53.0,44.53468528,59.0,50.53468528,55.0,46.53489829
2204,46.87863,45.99527,53.0,44.50100298,48.0,39.50100298,55.0,46.50121935
2205,39.86238,40.20175,52.0,44.78850815,47.0,39.78850815,NaN,NaN
2206,24.7849,29.87601,41.0,35.14928775,57.0,51.14928775,NaN,NaN
2207,29.07809,24.86934,30.0,23.89209142,24.0,17.89209142,29.0,22.89140797
2208,46.92286,46.37402,55.0,47.69786731,59.0,51.69786731,NaN,NaN
2209,18.49716,18.25344,26.0,19.07683663,32.0,25.07683663,NaN,NaN
2210,45.39182,45.53328,51.0,44.03532081,60.0,53.03532081,NaN,NaN
2211,22.64962,22.0047,30.0,23.32735158,30.0,23.32735158,NaN,NaN
2212,46.74659,47.05106,57.0,50.25640603,64.0,57.25640603,57.0,50.25594371
2213,39.65154,39.41035,48.0,41.01593745,42.0,35.01593745,49.0,42.01593745
2214,42.37801,43.03615,49.0,41.54414472,53.0,45.54414472,50.0,42.54434303
2215,44.584,45.50724,51.0,43.45224543,53.0,45.45224543,51.0,43.45246013
2216,29.91521,29.43997,34.0,27.36245933,44.0,37.36245933,36.0,29.36266394
2217,34.74836,35.60643,43.0,36.33105279,51.0,44.33105279,NaN,NaN
2218,42.21457,42.00472,49.0,41.06640389,48.0,40.06640389,50.0,42.06661599
2219,19.24851,19.27694,27.0,21.18055098,39.0,33.18055098,31.0,25.17986874
2220,45.28496,46.23926,58.0,49.94997589,59.0,50.94997589,59.0,50.94997589
2221,45.62511,43.5764,49.0,41.19405693,54.0,46.19405693,54.0,46.19405693
2222,36.97453,38.2908,49.0,42.02725646,49.0,42.02725646,47.0,40.02678661
2223,48.33643,49.83691,55.0,49.05218853,49.0,43.05218853,54.0,48.05151069
2224,48.23006,46.64854,50.0,42.06176531,42.0,34.06176531,NaN,NaN
2225,42.77155,40.3548,49.0,41.7354398,50.0,42.7354398,49.0,41.73475504
2226,NaN,12.57023,17.0,10.09765067,29.0,22.09765067,NaN,NaN
2227,36.10163,35.57924,43.0,35.8466334,34.0,26.8466334,43.0,35.8466334
2228,39.08381,40.01978,51.0,43.60873036,48.0,40.60873036,47.0,39.60804511
2229,18.89637,19.28573,27.0,20.20268208,27.0,20.20268208,NaN,NaN
2230,37.19849,36.3452,48.0,40.47565518,45.0,37.47565518,45.0,37.47496921
2231,45.76898,46.75397,57.0,49.38162909,51.0,43.38162909,57.0,49.38182705
2232,48.9814,47.74899,53.0,44.92067042,50.0,41.92067042,40.0,31.92067042
2233,44.98654,45.79687,56.0,49.9718358,52.0,45.9718358,53.0,46.97138786
2234,46.66026,47.68367,55.0,47.01506133,52.0,44.01506133,55.0,47.01506133
2235,21.90852,21.91727,31.0,24.56196037,31.0,24.56196037,30.0,23.56148011
2236,19.71842,19.75972,28.0,21.05176402,18.0,11.05176402,NaN,NaN
2237,37.15367,37.04089,47.0,39.97653226,41.0,33.97653226,48.0,40.97607731
2238,49.17217,47.34521,53.0,45.04409279,45.0,37.04409279,56.0,48.04409279
2239,47.96053,48.46194,57.0,50.67426053,62.0,55.67426053,53.0,46.67380482
2240,37.8584,34.58771,37.0,31.33319533,36.0,30.33319533,34.0,28.33251253
2241,44.01771,42.81061,48.0,40.73320502,47.0,39.73320502,48.0,40.73320502
2242,48.21218,47.7795,56.0,48.85802463,42.0,34.85802463,59.0,51.8575557
2243,36.31266,34.98857,43.0,35.32333698,44.0,36.32333698,46.0,38.32333698
2244,39.89156,42.23067,48.0,42.38689277,53.0,47.38689277,45.0,39.38621009
2245,48.73891,49.44952,54.0,47.78683091,54.0,47.78683091,57.0,50.7863868
2246,21.8304,21.6494,30.0,23.58515622,21.0,14.58515622,28.0,21.58447341
2247,43.3969,45.18197,58.0,50.46438695,50.0,42.46438695,52.0,44.46458774
2248,30.85867,31.50735,41.0,32.75441371,35.0,26.75441371,NaN,NaN
2249,27.19815,26.32789,36.0,30.06497535,51.0,45.06497535,34.0,28.06429375
2250,26.42869,27.01639,42.0,34.90398721,32.0,24.90398721,34.0,26.90398721
2251,38.91134,36.79173,44.0,35.87798279,44.0,35.87798279,48.0,39.87798279
2252,47.00813,46.0627,52.0,43.96619893,50.0,41.96619893,54.0,45.96641042
2253,26.16769,26.13195,39.0,31.36744412,37.0,29.36744412,38.0,30.36697852
2254,45.18156,44.71844,52.0,44.08180244,54.0,46.08180244,58.0,50.08180244
2255,48.03016,50.57412,59.0,52.23061291,68.0,61.23061291,57.0,50.23083725
2256,51.25293,49.59496,56.0,47.96415306,56.0,47.96415306,55.0,46.96415306
2257,45.34316,45.84164,50.0,43.11330702,44.0,37.11330702,NaN,NaN
2258,18.56679,17.96441,33.0,26.88933874,21.0,14.88933874,31.0,24.88887142
2259,33.62939,34.89949,43.0,36.07092499,42.0,35.07092499,NaN,NaN
2260,46.91014,47.0952,58.0,51.80871669,44.0,37.80871669,51.0,44.80871669
2261,42.91767,43.47486,53.0,45.88258153,54.0,46.88258153,NaN,NaN
2262,41.1041,38.6931,48.0,40.11225285,42.0,34.11225285,46.0,38.11246658
2263,20.65114,26.45206,23.0,17.25832136,45.0,39.25832136,27.0,21.25783383
2264,45.36888,46.06472,54.0,47.18851636,65.0,58.18851636,NaN,NaN
2265,21.84682,23.3564,31.0,23.0352128,32.0,24.0352128,44.0,36.0352128
2266,36.27047,36.85958,47.0,40.32183372,41.0,34.32183372,47.0,40.32204145
2267,43.28397,43.93713,54.0,46.67646403,63.0,55.67646403,NaN,NaN
2268,42.83512,43.12504,54.0,45.7952197,47.0,38.7952197,50.0,41.79544038
2269,35.73933,38.77264,47.0,39.58310972,40.0,32.58310972,48.0,40.58330348
2270,26.77839,25.05085,37.0,29.04575785,33.0,25.04575785,34.0,26.04597844
2271,43.32973,44.98963,53.0,45.76593393,40.0,32.76593393,51.0,43.76544885
2272,46.07965,45.33945,54.0,47.72529913,58.0,51.72529913,49.0,42.72484098
2273,35.45904,35.4702,40.0,32.89747062,47.0,39.89747062,40.0,32.89678679
2274,43.91358,43.14878,53.0,44.59179293,52.0,43.59179293,52.0,43.59201334
2275,25.36861,26.52479,33.0,26.55308448,37.0,30.55308448,NaN,NaN
2276,48.61391,47.49404,54.0,46.82833973,79.0,71.82833973,NaN,NaN
2277,49.75335,47.7982,54.0,46.79413268,53.0,45.79413268,54.0,46.79413268
2278,NaN,2.240122,23.0,17.31266922,43.0,37.31266922,27.0,21.31198757
2279,47.45132,48.13285,53.0,46.23403045,61.0,54.23403045,NaN,NaN
2280,43.66263,37.26889,42.0,34.49523784,46.0,38.49523784,52.0,44.49523784
2281,29.06498,30.16567,39.0,32.77459622,41.0,34.77459622,NaN,NaN
2282,15.36046,15.52516,21.0,13.55731116,21.0,13.55731116,25.0,17.55731116
2283,47.16609,45.99203,56.0,48.59747617,54.0,46.59747617,NaN,NaN
2284,29.0557,20.18202,12.0,4.62924738,23.0,15.62924738,17.0,9.62924738
2285,40.06351,40.32891,48.0,41.24669199,52.0,45.24669199,NaN,NaN
2286,39.14025,39.91068,49.0,41.38682136,52.0,44.38682136,48.0,40.38703009
2287,29.32331,26.33685,38.0,31.45749273,50.0,43.45749273,NaN,NaN
2288,38.981,38.48593,43.0,35.45352307,42.0,34.45352307,47.0,39.45352307
2289,49.96605,45.17209,59.0,52.72857017,52.0,45.72857017,58.0,51.728119
2290,27.44145,27.62755,36.0,28.88079011,38.0,30.88079011,38.0,30.88010953
2291,48.80392,49.41021,56.0,48.6173124,48.0,40.6173124,NaN,NaN
2292,30.4312,30.72174,38.0,31.60924955,33.0,26.60924955,NaN,NaN
2293,42.53998,42.03141,47.0,39.45524847,51.0,43.45524847,48.0,40.45524847
2294,46.41052,44.35819,52.0,44.11663198,48.0,40.11663198,48.0,40.11663198
2295,46.49433,45.56913,51.0,44.78241347,50.0,43.78241347,54.0,47.78197224
2296,31.09767,30.60151,32.0,25.91664872,78.0,71.91664872,36.0,29.91664872
2297,46.87034,48.02018,54.0,47.1718792,71.0,64.1718792,56.0,49.17210144
2298,28.27485,26.27859,36.0,29.35328979,41.0,34.35328979,NaN,NaN
2299,31.51067,31.39205,38.0,29.77057531,35.0,26.77057531,37.0,28.77057531
2300,40.95365,42.35123,51.0,42.93268151,53.0,44.93268151,NaN,NaN
2301,16.90724,16.88939,27.0,20.66933922,56.0,49.66933922,NaN,NaN
2302,35.60532,36.24464,44.0,38.0117661,36.0,30.0117661,43.0,37.01131181
2303,19.52869,19.92942,32.0,25.12115726,28.0,21.12115726,NaN,NaN
2304,46.51871,47.07248,56.0,48.14382018,51.0,43.14382018,57.0,49.14402849
2305,NaN,NaN,26.0,19.9075977,24.0,17.9075977,28.0,21.90781291
2306,47.42054,46.71504,52.0,44.16753895,59.0,51.16753895,54.0,46.1677536
2307,31.90382,30.71685,39.0,33.1626659,44.0,38.1626659,37.0,31.16218664
2308,46.81938,47.42368,50.0,42.55652943,53.0,45.55652943,NaN,NaN
2309,49.06421,48.06318,57.0,50.77641434,62.0,55.77641434,54.0,47.77595523
2310,45.10672,45.54922,49.0,41.13519235,57.0,49.13519235,51.0,43.13519235
2311,18.84994,17.2136,31.0,23.48070047,29.0,21.48070047,32.0,24.48070047
2312,24.10818,24.36787,37.0,30.4205869,34.0,27.4205869,NaN,NaN
2313,46.10114,46.62935,48.0,39.71829102,53.0,44.71829102,52.0,43.71849797
2314,39.27718,38.71177,47.0,39.50166892,43.0,35.50166892,NaN,NaN
2315,34.75,35.78377,47.0,40.72618224,51.0,44.72618224,NaN,NaN
2316,46.67842,47.86232,53.0,45.60734027,54.0,46.60734027,55.0,47.60734027
2317,39.35923,38.42265,49.0,42.35776207,55.0,48.35776207,NaN,NaN
2318,21.76413,18.69605,26.0,18.52074924,23.0,15.52074924,24.0,16.52074924
2319,43.76638,44.20712,50.0,42.19949819,52.0,44.19949819,52.0,44.19971584
2320,42.40287,42.28143,50.0,42.46756735,53.0,45.46756735,NaN,NaN
2321,32.5552,32.92818,45.0,38.33582431,60.0,53.33582431,40.0,33.33537488
2322,46.30019,46.6787,55.0,46.88070966,60.0,51.88070966,56.0,47.88091712
2323,13.72585,13.83409,24.0,16.63547272,25.0,17.63547272,22.0,14.63547272
2324,30.73747,30.74761,38.0,31.68902378,45.0,38.68902378,41.0,34.68858754
2325,32.7109,34.15369,44.0,36.53851985,42.0,34.53851985,41.0,33.53851985
2326,43.73228,43.49902,49.0,41.54506003,55.0,47.54506003,50.0,42.54506003
2327,43.23917,41.86007,44.0,36.22563199,53.0,45.22563199,51.0,43.22563199
2328,43.00673,43.41132,57.0,49.29434365,56.0,48.29434365,54.0,46.29454171
2329,34.98535,35.38512,46.0,39.34956418,48.0,41.34956418,NaN,NaN
2330,45.99832,45.40378,53.0,46.4873887,55.0,48.4873887,NaN,NaN
2331,8.750461,7.898796,26.0,19.77758665,37.0,30.77758665,33.0,26.77758665
2332,43.79391,43.08941,51.0,43.17557577,47.0,39.17557577,NaN,NaN
2333,22.83085,24.35843,35.0,29.13126253,52.0,46.13126253,29.0,23.13058181
2334,37.83166,38.64896,47.0,40.02989551,54.0,47.02989551,49.0,42.03011566
2335,21.61812,20.09526,30.0,23.43616102,27.0,20.43616102,NaN,NaN
2336,43.11705,43.71486,53.0,45.08755964,55.0,47.08755964,NaN,NaN
2337,20.35908,20.35049,33.0,26.40135943,35.0,28.40135943,NaN,NaN
2338,36.57741,39.28444,47.0,40.26108989,53.0,46.26108989,NaN,NaN
2339,44.25317,44.43829,53.0,45.49202753,58.0,50.49202753,NaN,NaN
2340,49.95736,48.00072,52.0,45.06540404,51.0,44.06540404,NaN,NaN
2341,39.60443,43.04193,48.0,40.08645161,47.0,39.08645161,NaN,NaN
2342,40.23507,41.55638,47.0,38.96438943,48.0,39.96438943,48.0,39.96460412
2343,46.95804,47.04388,56.0,48.88183028,59.0,51.88183028,NaN,NaN
2344,44.25058,45.30165,50.0,43.60839911,77.0,70.60839911,48.0,41.60794152
2345,46.22712,46.57932,53.0,45.19533053,52.0,44.19533053,54.0,46.19554833
2346,45.95324,46.5341,57.0,50.58285542,62.0,55.58285542,NaN,NaN
2347,26.078,25.8245,32.0,24.80000556,42.0,34.80000556,36.0,28.80022122
2348,47.47544,48.68421,55.0,46.94700715,45.0,36.94700715,55.0,46.94721016
2349,47.98409,46.54426,53.0,46.20187901,57.0,50.20187901,54.0,47.20119642
2350,44.90717,44.75232,52.0,43.78566655,54.0,45.78566655,53.0,44.78566655
2351,20.85996,31.64939,23.0,17.34925616,32.0,26.34925616,27.0,21.34857468
2352,38.25948,38.54342,49.0,41.29966018,46.0,38.29966018,NaN,NaN
2353,45.16221,45.18778,53.0,44.50826879,53.0,44.50826879,53.0,44.50848559
2354,43.983,43.66936,52.0,43.92061278,53.0,44.92061278,52.0,43.92014561
2355,38.38601,38.62068,44.0,37.60706509,38.0,31.60706509,46.0,39.60659275
2356,34.00172,32.39854,42.0,35.99316084,44.0,37.99316084,NaN,NaN
2357,38.37115,37.66117,41.0,34.91904286,58.0,51.91904286,44.0,37.91904286
2358,45.56565,46.19942,51.0,42.77791765,60.0,51.77791765,56.0,47.77812769
2359,24.49169,20.55634,28.0,22.06624384,22.0,16.06624384,30.0,24.06556071
2360,50.64611,49.64029,53.0,45.88893722,62.0,54.88893722,NaN,NaN
2361,49.41621,50.57103,56.0,49.15131461,89.0,82.15131461,59.0,52.15086467
2362,31.29311,29.27869,39.0,32.75597259,46.0,39.75597259,NaN,NaN
2363,50.4875,47.85223,55.0,47.97061267,52.0,44.97061267,55.0,47.97081376
2364,38.67197,38.50719,48.0,40.74255274,25.0,17.74255274,49.0,41.74209233
2365,43.46237,43.43681,54.0,47.01468111,60.0,53.01468111,NaN,NaN
2366,48.87764,47.79644,58.0,51.35950513,61.0,54.35950513,59.0,52.35973357
2367,36.88504,35.6409,41.0,34.82971877,47.0,40.82971877,41.0,34.82925063
2368,39.35878,41.56508,53.0,45.02681328,42.0,34.02681328,51.0,43.02681328
2369,49.3289,47.85112,55.0,48.30971654,81.0,74.30971654,NaN,NaN
2370,24.04061,23.45283,31.0,24.66570083,30.0,23.66570083,32.0,25.66501733
2371,54.23558,50.91455,58.0,51.54398303,63.0,56.54398303,58.0,51.5435347
2372,21.0109,20.56692,26.0,19.65179719,37.0,30.65179719,NaN,NaN
2373,18.42489,17.49041,24.0,18.11873099,25.0,19.11873099,24.0,18.11804797
2374,40.80048,40.22506,49.0,41.81915249,45.0,37.81915249,45.0,37.81915249
2375,48.88905,47.51584,52.0,44.37479453,48.0,40.37479453,54.0,46.37410799
2376,48.75183,48.13202,55.0,48.60769159,59.0,52.60769159,56.0,49.60723567
2377,42.18484,43.10289,52.0,43.4030311,38.0,29.4030311,52.0,43.40324977
2378,47.11097,45.97302,56.0,49.11094337,74.0,67.11094337,55.0,48.11047894
2379,53.89466,52.1137,56.0,49.78947883,52.0,45.78947883,62.0,55.7890469
2380,46.64315,46.86297,54.0,46.01974211,53.0,45.01974211,55.0,47.0199443
2381,48.86421,48.41555,58.0,50.83196401,67.0,59.83196401,NaN,NaN
2382,42.81889,44.76869,55.0,47.19515472,54.0,46.19515472,55.0,47.19467581
2383,31.17763,29.62833,38.0,31.68605235,50.0,43.68605235,39.0,32.68605235
2384,47.08403,45.88003,57.0,49.68802876,49.0,41.68802876,NaN,NaN
2385,36.12909,39.23265,43.0,36.25356618,66.0,59.25356618,NaN,NaN
2386,38.95035,38.54635,45.0,36.88300304,44.0,35.88300304,47.0,38.88321846
2387,18.39533,18.27622,25.0,16.47331368,23.0,14.47331368,25.0,16.4735311
2388,27.4119,21.06619,25.0,18.28743304,24.0,17.28743304,27.0,20.28695709
2389,45.1887,43.63567,52.0,45.32231487,50.0,43.32231487,NaN,NaN
2390,53.29995,52.5205,62.0,55.94496313,61.0,54.94496313,61.0,54.9445175
2391,29.30782,29.19739,39.0,31.94804198,54.0,46.94804198,38.0,30.94759499
2392,45.99899,46.32534,54.0,46.39448528,57.0,49.39448528,55.0,47.39380094
2393,30.68607,30.9283,36.0,30.19450836,36.0,30.19450836,37.0,31.19382877
2394,35.63744,37.9043,46.0,39.18962734,39.0,32.18962734,NaN,NaN
2395,43.82207,43.46738,51.0,43.50313356,50.0,42.50313356,51.0,43.50313356
2396,41.13238,40.31303,53.0,45.50967955,45.0,37.50967955,50.0,42.50989208
2397,41.70384,41.96274,51.0,42.98520754,50.0,41.98520754,50.0,41.98473725
2398,17.61765,16.81023,21.0,12.5312319,26.0,17.5312319,27.0,18.5312319
2399,33.5321,34.13779,40.0,33.90964156,64.0,57.90964156,NaN,NaN
2400,44.23494,43.02837,55.0,47.2644808,46.0,38.2644808,52.0,44.26379394
2401,24.12937,24.21182,34.0,27.23530589,22.0,15.23530589,34.0,27.23530589
2402,16.72677,16.9293,25.0,18.82554647,24.0,17.82554647,23.0,16.82486322
2403,45.68568,46.03589,52.0,43.78439096,58.0,49.78439096,56.0,47.78439096
2404,47.09801,46.4789,55.0,47.06449264,55.0,47.06449264,54.0,46.06449264
2405,19.3643,19.30888,24.0,18.1818677,26.0,20.1818677,27.0,21.18118869
2406,47.64835,47.83646,52.0,45.6348912,47.0,40.6348912,54.0,47.63421893
2407,45.15973,44.57042,52.0,43.74494056,48.0,39.74494056,53.0,44.74514705
2408,44.98848,45.96512,56.0,47.76586447,54.0,45.76586447,54.0,45.76586447
2409,45.40733,44.26062,49.0,42.12693258,42.0,35.12693258,50.0,43.12625323
2410,24.47244,22.77281,36.0,29.03690555,37.0,30.03690555,34.0,27.03690555
2411,42.38804,43.50094,54.0,46.71019456,62.0,54.71019456,NaN,NaN
2412,24.75212,26.03756,33.0,25.68526177,31.0,23.68526177,34.0,26.68548436
2413,47.90779,44.97907,57.0,49.81548803,55.0,47.81548803,NaN,NaN
2414,26.20462,26.27006,37.0,29.75622966,28.0,20.75622966,37.0,29.75645226
2415,40.97189,41.1973,46.0,38.17196417,54.0,46.17196417,51.0,43.17147945
2416,17.56674,17.74808,27.0,20.04556743,28.0,21.04556743,26.0,19.04556743
2417,38.48158,35.89315,46.0,37.92639713,51.0,42.92639713,43.0,34.92639713
2418,45.1919,46.55068,55.0,47.34114452,51.0,43.34114452,53.0,45.34135353
2419,28.51338,27.47822,37.0,30.46409091,42.0,35.46409091,NaN,NaN
2420,43.484,45.19514,56.0,48.81235041,52.0,44.81235041,54.0,46.8125502
2421,32.00109,33.22658,42.0,34.33162416,46.0,38.33162416,45.0,37.33183935
2422,50.11127,51.164,58.0,51.66883912,48.0,41.66883912,58.0,51.66839699
2423,43.73682,42.33626,52.0,43.8915343,47.0,38.8915343,53.0,44.89105779
2424,38.58579,35.74043,43.0,36.27704935,66.0,59.27704935,44.0,37.27660712
2425,37.65865,37.45261,44.0,37.93678502,67.0,60.93678502,43.0,36.93610425
2426,43.91012,44.67277,52.0,44.18725617,47.0,39.18725617,54.0,46.18725617
2427,22.22608,23.12049,28.0,21.18302215,41.0,34.18302215,NaN,NaN
2428,45.85108,46.29596,53.0,45.28501374,55.0,47.28501374,55.0,47.28501374
2429,30.31485,26.16298,34.0,28.0682798,43.0,37.0682798,33.0,27.06759662
2430,16.76028,16.9873,27.0,20.298576,40.0,33.298576,NaN,NaN
2431,31.14174,30.35548,39.0,31.84160353,37.0,29.84160353,39.0,31.84114307
2432,39.65321,38.32601,46.0,38.57557388,41.0,33.57557388,46.0,38.57577521
2433,47.54304,45.46339,56.0,49.26752009,61.0,54.26752009,57.0,50.26706225
2434,31.82258,33.39336,36.0,29.66671915,42.0,35.66671915,35.0,28.66671915
2435,44.4988,44.77164,55.0,48.07267084,69.0,62.07267084,51.0,44.07288506
2436,28.27866,28.16615,38.0,30.91014406,38.0,30.91014406,40.0,32.91036363
2437,40.3325,41.7752,48.0,39.90762534,42.0,33.90762534,51.0,42.90783679
2438,48.63828,47.88226,59.0,51.9725944,60.0,52.9725944,NaN,NaN
2439,45.06278,45.27467,53.0,44.4224008,46.0,37.4224008,54.0,45.42262045
2440,44.31231,44.9196,51.0,43.11371446,56.0,48.11371446,51.0,43.11393111
2441,21.04553,20.59608,32.0,25.21936388,30.0,23.21936388,27.0,20.21957045
2442,21.42479,21.5301,33.0,25.99287706,32.0,24.99287706,30.0,22.99219347
2443,50.1345,52.80039,59.0,52.5226338,93.0,86.5226338,55.0,48.52218008
2444,44.81329,41.62972,47.0,39.66815401,47.0,39.66815401,53.0,45.66746828
2445,48.577,48.9917,57.0,48.95873239,60.0,51.95873239,59.0,50.95873239
2446,40.72513,41.10929,49.0,40.86033701,41.0,32.86033701,NaN,NaN
2447,26.91562,27.13756,38.0,30.39541181,37.0,29.39541181,NaN,NaN
2448,42.16518,43.0482,50.0,41.44615844,40.0,31.44615844,49.0,40.44637791
2449,35.32438,36.32118,45.0,38.03517628,41.0,34.03517628,NaN,NaN
2450,25.99057,26.01684,35.0,27.3993562,29.0,21.3993562,NaN,NaN
2451,34.66587,35.4079,40.0,33.13220344,46.0,39.13220344,43.0,36.13173184
2452,44.77195,45.58834,53.0,46.05672117,53.0,46.05672117,NaN,NaN
2453,29.94564,23.93441,35.0,28.11766127,29.0,22.11766127,NaN,NaN
2454,44.93979,45.40621,51.0,42.75244939,56.0,47.75244939,56.0,47.75266031
2455,21.48343,21.12518,31.0,24.54699211,33.0,26.54699211,NaN,NaN
2456,46.45457,46.23929,54.0,45.95947408,47.0,38.95947408,53.0,44.95900676
2457,46.24452,45.42202,52.0,44.95518675,63.0,55.95518675,NaN,NaN
2458,52.37093,49.28226,56.0,49.64548579,49.0,42.64548579,58.0,51.64504348
2459,48.20255,48.11059,55.0,46.96324247,47.0,38.96324247,55.0,46.96324247
2460,48.22322,47.60903,55.0,48.82583195,50.0,43.82583195,58.0,51.82539678
2461,32.1848,31.44884,41.0,34.52062484,51.0,44.52062484,41.0,34.52018857
2462,52.2045,52.16651,56.0,49.83549004,38.0,31.83549004,58.0,51.83503522
2463,26.9242,27.12815,38.0,30.782004,34.0,26.782004,37.0,29.78222987
2464,48.68747,45.03483,53.0,45.20411123,55.0,47.20411123,53.0,45.20411123
2465,39.47329,40.89693,48.0,40.59425332,55.0,47.59425332,48.0,40.59425332
2466,18.29276,18.30979,30.0,23.70980399,21.0,14.70980399,NaN,NaN
2467,19.95595,19.77269,28.0,21.36373158,30.0,23.36373158,NaN,NaN
2468,47.55222,46.90827,57.0,49.86367811,53.0,45.86367811,NaN,NaN
2469,44.52101,44.85555,51.0,42.61940443,68.0,59.61940443,53.0,44.6196219
2470,37.61951,37.37214,47.0,39.5198811,42.0,34.5198811,48.0,40.5198811
2471,49.56061,49.00761,54.0,47.94308166,48.0,41.94308166,54.0,47.94240872
2472,30.78305,30.24347,35.0,27.63804043,28.0,20.63804043,38.0,30.63824162
2473,47.05618,47.12242,55.0,47.96974522,48.0,40.96974522,57.0,49.9699697
2474,29.41985,29.16373,39.0,31.99040722,34.0,26.99040722,NaN,NaN
2475,21.32699,21.23382,30.0,23.52365298,43.0,36.52365298,NaN,NaN
2476,37.6474,39.202,51.0,43.27409913,47.0,39.27409913,52.0,44.27409913
2477,13.42155,13.13907,19.0,11.63547964,22.0,14.63547964,22.0,14.63479605
2478,43.36912,45.11254,47.0,39.44222937,43.0,35.44222937,50.0,42.44222937
2479,36.8639,37.34163,45.0,36.88061689,45.0,36.88061689,47.0,38.87993005
2480,15.80062,15.4537,20.0,12.8922721,22.0,14.8922721,20.0,12.8922721
2481,33.68677,33.11838,46.0,38.86870164,48.0,40.86870164,46.0,38.86801639
2482,28.47206,29.29483,41.0,33.91405172,34.0,26.91405172,40.0,32.91359347
2483,45.24358,45.6582,52.0,43.88135242,58.0,49.88135242,56.0,47.88135242
2484,40.46741,38.33068,47.0,39.5032206,44.0,36.5032206,45.0,37.5032206
2485,49.79961,46.30326,57.0,49.4966669,51.0,43.4966669,59.0,51.49598085
2486,24.0636,24.79427,35.0,26.79594333,40.0,31.79594333,36.0,27.7952561
2487,34.29366,37.71063,48.0,40.21581824,50.0,42.21581824,47.0,39.21581824
2488,25.09135,23.64126,34.0,27.92544534,28.0,21.92544534,30.0,23.92498618
